Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMB_M_R
6516,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6517,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6518,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6519,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6520,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6521,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6522,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6523,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6524,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
6525,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6526,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
6527,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6528,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6529,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6530,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6531,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
6532,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6533,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6534,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6535,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6536,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6537,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6538,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
6539,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6540,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6541,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6542,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6543,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6544,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6545,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6546,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6547,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6548,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6549,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6550,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
6551,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
6552,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
6553,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6554,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6555,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6556,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6557,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6558,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6559,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6560,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6561,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6562,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6563,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6564,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6565,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6566,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6567,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6568,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6569,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6570,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6571,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6572,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
6573,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6574,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6575,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6576,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6577,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6578,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6579,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6580,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6581,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
6582,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
6583,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6584,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6585,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6586,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6587,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
6588,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
6589,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6590,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6591,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6592,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
6593,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6594,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
6595,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
6596,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6597,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
6598,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
6599,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6600,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6601,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6602,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6603,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6604,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6605,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6606,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6607,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6608,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6609,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6610,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6611,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6612,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6613,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6614,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6615,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6616,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6617,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6618,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6619,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6620,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6621,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6622,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6623,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
6624,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
6625,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
6626,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6627,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6628,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
6629,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
6630,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
6631,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
6632,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
6633,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6634,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6635,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
6636,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6637,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
6638,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6639,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
6640,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6641,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
6642,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6643,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
6644,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Bareland
6645,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Built-up
6646,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
6647,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6648,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
6649,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
6650,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6651,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
6652,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
6653,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6654,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
6655,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6656,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
6657,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6658,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
6659,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
6660,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6661,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6662,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6663,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6664,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6665,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
6666,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
6667,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6668,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6669,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6670,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
6671,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Cropland
6672,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
6673,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
6674,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6675,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6676,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6677,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6678,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6679,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6680,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
6681,Cropland,NULL,Grassland,Water,Non_Wetland,Cropland,NULL,Cropland
6682,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6683,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6684,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6685,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6686,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6687,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6688,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6689,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6690,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
6691,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6692,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6693,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6694,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6695,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6696,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6697,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
6698,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6699,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6700,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
6701,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
6702,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
6703,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
6704,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
6705,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6706,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
6707,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6708,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6709,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6710,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6711,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
6712,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6713,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6714,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6715,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6716,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6717,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
6718,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6719,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6720,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6721,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6722,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6723,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6724,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6725,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6726,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
6727,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
6728,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
6729,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6730,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
6731,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
6732,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6733,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6734,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6735,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6736,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
6737,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
6738,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6739,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6740,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6741,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6742,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6743,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6744,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6745,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6746,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6747,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6748,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6749,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6750,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6751,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
6752,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6753,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6754,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
6755,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
6756,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6757,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6758,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6759,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6760,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
6761,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6762,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
6763,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
6764,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6765,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6766,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
6767,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6768,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6769,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6770,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6771,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6772,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6773,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6774,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6775,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6776,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
6777,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6778,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6779,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6780,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
6781,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
6782,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6783,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6784,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
6785,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
6786,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
6787,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
6788,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6789,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6790,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
6791,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6792,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
6793,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
6794,Cropland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Built-up
6795,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
6796,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6797,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6798,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6799,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
6800,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6801,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6802,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6803,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6804,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6805,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6806,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6807,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6808,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6809,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6810,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6811,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
6812,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6813,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
6814,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6815,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6816,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6817,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6818,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
6819,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6820,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
6821,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
6822,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6823,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
6824,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6825,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6826,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6827,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
