Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MCM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MCM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MCM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MCM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MCM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MCM_M_R
1032,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1033,NULL,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1034,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1035,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1036,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1037,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1038,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
1039,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
1040,NULL,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
1041,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
1042,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
1043,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1044,NULL,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
1045,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1046,NULL,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
1047,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1048,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1049,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1050,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1051,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1052,NULL,Water,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1053,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1054,NULL,Water,Wetland,Water,Wetland,Built-up,Water,Water
1055,NULL,Water,Wetland,Water,Wetland,Water,Bareland,Water
1056,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
1057,NULL,Water,Wetland,Water,Wetland,Water,Water,Forest
1058,NULL,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1059,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1060,NULL,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
1061,NULL,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1062,NULL,Water,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
1063,NULL,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
1064,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
1065,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
1066,NULL,Water,Bareland,Water,Non_Wetland,Built-up,Built-up,Grassland
1067,NULL,Water,Bareland,Water,Non_Wetland,Built-up,Water,Water
1068,NULL,Water,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
1069,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1070,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1071,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1072,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1073,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1074,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1075,NULL,Water,Built-up,Water,Non_Wetland,Grassland,Water,Water
1076,NULL,Water,Built-up,Water,Non_Wetland,Built-up,Water,Water
1077,NULL,Water,Water,NULL,Water,Grassland,Bareland,Water
1078,NULL,Water,Water,NULL,Water,Built-up,Bareland,Water
1079,NULL,Water,Water,NULL,Water,Water,Wetland,Water
1080,NULL,Water,Water,NULL,Water,Water,Water,Grassland
1081,NULL,Water,Water,NULL,Water,Water,Water,Water
1082,NULL,Water,Water,NULL,Water,Water,Water,Forest
1083,NULL,Water,Water,Non_Water,Water,Grassland,Water,Water
1084,NULL,Water,Water,Non_Water,Water,Bareland,Water,Grassland
1085,NULL,Water,Water,Non_Water,Water,Bareland,Water,Forest
1086,NULL,Water,Water,Non_Water,Water,Water,Bareland,Water
1087,NULL,Water,Water,Non_Water,Water,Water,Water,Grassland
1088,NULL,Water,Water,Non_Water,Water,Water,Water,Water
1089,NULL,Water,Water,Water,Water,Grassland,Bareland,Forest
1090,NULL,Water,Water,Water,Water,Grassland,Water,Grassland
1091,NULL,Water,Water,Water,Water,Grassland,Water,Water
1092,NULL,Water,Water,Water,Water,Grassland,Water,Forest
1093,NULL,Water,Water,Water,Water,Wetland,Wetland,Water
1094,NULL,Water,Water,Water,Water,Bareland,Water,Grassland
1095,NULL,Water,Water,Water,Water,Bareland,Water,Water
1096,NULL,Water,Water,Water,Water,Built-up,Water,Water
1097,NULL,Water,Water,Water,Water,Water,Grassland,Grassland
1098,NULL,Water,Water,Water,Water,Water,Wetland,Water
1099,NULL,Water,Water,Water,Water,Water,Water,Grassland
1100,NULL,Water,Water,Water,Water,Water,Water,Bareland
1101,NULL,Water,Water,Water,Water,Water,Water,Water
1102,NULL,Water,Water,Water,Water,Water,Water,Forest
1103,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1104,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1105,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1106,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1107,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1108,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1109,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1110,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1111,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1112,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1113,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1114,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1115,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1116,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1117,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1118,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1119,NULL,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
1120,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1121,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1122,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1123,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1124,NULL,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1125,NULL,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1126,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1127,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1128,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1129,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1130,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1131,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1132,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
1133,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1134,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1135,NULL,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Water
1136,NULL,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
1137,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1138,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1139,NULL,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
1140,NULL,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1141,NULL,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1142,NULL,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
1143,NULL,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
1144,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1145,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
1146,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1147,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1148,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1149,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1150,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1151,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1152,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1153,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1154,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1155,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1156,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1157,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1158,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
1159,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1160,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1161,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1162,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1163,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1164,NULL,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1165,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1166,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1167,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1168,NULL,Forest,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1169,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1170,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1171,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1172,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1173,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1174,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1175,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1176,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1177,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1178,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1179,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1180,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1181,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1182,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1183,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1184,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1185,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1186,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1187,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1188,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1189,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1190,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1191,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1192,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
1193,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
1194,NULL,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1195,NULL,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1196,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1197,NULL,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1198,NULL,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1199,NULL,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1200,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1201,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
1202,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1203,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1204,NULL,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1205,NULL,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
1206,NULL,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
1207,NULL,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
1208,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1209,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1210,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1211,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1212,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1213,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1214,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1215,NULL,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
1216,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1217,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1218,NULL,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Water
1219,NULL,Forest,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
1220,NULL,Forest,Cropland,Water,Non_Wetland,Water,Bareland,Water
1221,NULL,Forest,Cropland,Water,Non_Wetland,Water,Water,Grassland
1222,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1223,NULL,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
1224,NULL,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1225,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1226,NULL,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1227,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1228,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1229,NULL,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1230,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1231,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1232,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1233,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1234,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1235,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1236,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1237,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1238,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1239,NULL,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
1240,NULL,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1241,NULL,Forest,Wetland,Water,Wetland,Water,Bareland,Water
1242,NULL,Forest,Wetland,Water,Wetland,Water,Water,Water
1243,NULL,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
1244,NULL,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Water
1245,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
1246,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1247,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1248,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1249,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1250,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1251,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1252,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1253,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1254,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1255,NULL,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
1256,NULL,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
1257,NULL,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
1258,NULL,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Bareland
1259,NULL,Forest,Water,NULL,Water,Grassland,Bareland,Bareland
1260,NULL,Forest,Water,NULL,Water,Grassland,Water,Grassland
1261,NULL,Forest,Water,NULL,Water,Grassland,Water,Forest
1262,NULL,Forest,Water,NULL,Water,Water,Water,Grassland
1263,NULL,Forest,Water,NULL,Water,Forest,Water,Forest
1264,NULL,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
1265,NULL,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
1266,NULL,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
1267,NULL,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
1268,NULL,Forest,Water,Non_Water,Water,Bareland,Water,Water
1269,NULL,Forest,Water,Non_Water,Water,Water,Water,Grassland
1270,NULL,Forest,Water,Non_Water,Water,Water,Water,Water
1271,NULL,Forest,Water,Water,Water,NULL,Water,Forest
1272,NULL,Forest,Water,Water,Water,Grassland,Wetland,Water
1273,NULL,Forest,Water,Water,Water,Grassland,Water,Water
1274,NULL,Forest,Water,Water,Water,Bareland,Wetland,Water
1275,NULL,Forest,Water,Water,Water,Bareland,Water,Water
1276,NULL,Forest,Water,Water,Water,Water,Wetland,Grassland
1277,NULL,Forest,Water,Water,Water,Water,Wetland,Water
1278,NULL,Forest,Water,Water,Water,Water,Water,Grassland
1279,NULL,Forest,Water,Water,Water,Water,Water,Water
1280,NULL,Forest,Water,Water,Water,Water,Water,Forest
1281,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1282,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1283,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1284,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1285,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1286,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1287,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1288,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
1289,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1290,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1291,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
1292,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1293,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1294,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1295,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1296,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1297,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1298,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1299,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1300,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1301,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1302,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1303,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1304,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1305,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1306,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1307,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1308,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1309,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1310,NULL,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1311,NULL,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1312,NULL,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
1313,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1314,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1315,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1316,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1317,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1318,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1319,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1320,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1321,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1322,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1323,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1324,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1325,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
1326,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1327,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Water
1328,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1329,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1330,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1331,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1332,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1333,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1334,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
1335,NULL,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
1336,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1337,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1338,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1339,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1340,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1341,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1342,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1343,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1344,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1345,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1346,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1347,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1348,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1349,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1350,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1351,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1352,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
1353,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1354,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1355,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1356,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1357,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1358,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1359,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1360,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1361,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1362,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1363,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1364,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1365,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
