Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQJ_M_R
3622,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
3623,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3624,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3625,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3626,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Built-up
3627,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
3628,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3629,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3630,Water,Cropland,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
3631,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3632,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3633,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3634,Water,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3635,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3636,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3637,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3638,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Water
3639,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3640,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
3641,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
3642,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
3643,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3644,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3645,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3646,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3647,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3648,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3649,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3650,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
3651,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3652,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3653,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3654,Water,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3655,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3656,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3657,Water,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Forest
3658,Water,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Forest
3659,Water,Cropland,Wetland,Water,Wetland,Water,Water,Forest
3660,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3661,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3662,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3663,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3664,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3665,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3666,Water,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
3667,Water,Cropland,Water,NULL,Water,Wetland,Grassland,Water
3668,Water,Cropland,Water,NULL,Water,Water,Grassland,Water
3669,Water,Cropland,Water,Water,Water,Grassland,Grassland,Water
3670,Water,Cropland,Water,Water,Water,Wetland,Grassland,Grassland
3671,Water,Cropland,Water,Water,Water,Water,Water,Water
3672,Water,Cropland,Water,Water,Water,Water,Water,Forest
3673,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3674,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3675,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3676,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3677,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3678,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
3679,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3680,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3681,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3682,Water,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3683,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3684,Water,Cropland,Forest,Water,Non_Wetland,Wetland,Grassland,Bareland
3685,Water,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Water
3686,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3687,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3688,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3689,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3690,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3691,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3692,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3693,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3694,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3695,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3696,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3697,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3698,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3699,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3700,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3701,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3702,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3703,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3704,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3705,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3706,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3707,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3708,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3709,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3710,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3711,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
3712,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3713,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3714,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3715,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
3716,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
3717,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
3718,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3719,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
3720,Water,Wetland,Water,NULL,Water,Water,Grassland,Wetland
3721,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
3722,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3723,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3724,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
3725,Water,Wetland,Water,Water,Water,NULL,NULL,Water
3726,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
3727,Water,Wetland,Water,Water,Water,Water,Water,Wetland
3728,Water,Wetland,Water,Water,Water,Water,Water,Water
3729,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3730,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3731,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3732,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3733,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3734,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3735,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3736,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3737,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3738,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3739,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3740,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3741,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3742,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3743,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3744,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3745,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3746,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
3747,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
3748,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3749,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3750,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3751,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3752,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
3753,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
3754,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3755,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3756,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3757,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3758,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3759,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3760,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3761,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
3762,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3763,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3764,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
3765,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
3766,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3767,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3768,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3769,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3770,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3771,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3772,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3773,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3774,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
3775,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3776,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3777,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3778,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
3779,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
3780,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3781,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3782,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3783,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
3784,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
3785,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3786,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
3787,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3788,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3789,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3790,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3791,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3792,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3793,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3794,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3795,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3796,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3797,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3798,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
3799,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
3800,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3801,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3802,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3803,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
3804,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3805,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
3806,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3807,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3808,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3809,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Built-up
3810,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3811,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
3812,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3813,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3814,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3815,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
3816,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
3817,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
3818,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3819,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Bareland
3820,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
3821,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3822,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
3823,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
3824,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
3825,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3826,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
3827,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3828,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
3829,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3830,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3831,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3832,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
3833,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
3834,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3835,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3836,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
3837,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3838,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3839,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
3840,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3841,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
3842,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3843,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3844,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
3845,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
3846,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3847,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
3848,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3849,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
3850,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3851,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
3852,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
3853,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
3854,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3855,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3856,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3857,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3858,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
3859,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3860,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3861,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
3862,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3863,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3864,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3865,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3866,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3867,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Built-up
3868,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
3869,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3870,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3871,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3872,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
3873,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3874,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Bareland
3875,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
3876,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3877,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
3878,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
3879,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3880,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
3881,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
3882,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3883,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
3884,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3885,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
3886,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
3887,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
3888,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
3889,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
3890,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
3891,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
3892,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
3893,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3894,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3895,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3896,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3897,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Wetland
3898,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3899,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3900,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
3901,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3902,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
3903,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3904,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3905,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3906,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3907,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
3908,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3909,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3910,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3911,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3912,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3913,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3914,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
3915,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3916,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3917,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
3918,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3919,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
3920,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
3921,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3922,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3923,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3924,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3925,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3926,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
3927,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
3928,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
3929,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
3930,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3931,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3932,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3933,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3934,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3935,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3936,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3937,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3938,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3939,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
3940,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3941,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3942,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3943,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3944,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3945,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3946,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3947,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3948,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3949,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
3950,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
3951,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3952,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3953,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3954,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3955,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
3956,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3957,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3958,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3959,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3960,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3961,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3962,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
3963,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3964,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
3965,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
3966,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3967,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
