Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NTF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTF_M_R
1126,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1127,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1128,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1129,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1130,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1131,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1132,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1133,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1134,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1135,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1136,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1137,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1138,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1139,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1140,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1141,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1142,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1143,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1144,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1145,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1146,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1147,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1148,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1149,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1150,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1151,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1152,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1153,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1154,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1155,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1156,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1157,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1158,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1159,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1160,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1161,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1162,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1163,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1164,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1165,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1166,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1167,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1168,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1169,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1170,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1171,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1172,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1173,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1174,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1175,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1176,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1177,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1178,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1179,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1180,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1181,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1182,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1183,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1184,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1185,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1186,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1187,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1188,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1189,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1190,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1191,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1192,Wetland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1193,Wetland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1194,Wetland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1195,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1196,Wetland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1197,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1198,Wetland,Bareland,Water,Water,Water,NULL,NULL,Forest
1199,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1200,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1201,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1202,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1203,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1204,Wetland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1205,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1206,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1207,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1208,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1209,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1210,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1211,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1212,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1213,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1214,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1216,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1217,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1218,Wetland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1219,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1220,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1221,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1222,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1223,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1224,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
1225,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1226,Wetland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1227,Wetland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1228,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1229,Wetland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1230,Wetland,Built-up,Water,Water,Water,NULL,NULL,Grassland
1231,Wetland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1232,Wetland,Built-up,Water,Water,Water,NULL,NULL,Water
1233,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1235,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1236,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1237,Wetland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1238,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1239,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1240,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1241,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1242,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1243,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1244,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1245,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1246,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1247,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1248,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1249,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1250,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1251,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1252,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1253,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1254,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1255,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1256,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1257,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1258,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1259,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1260,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1261,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1262,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1263,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1264,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1265,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1266,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1267,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1268,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1269,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1270,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1271,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1272,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1273,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1274,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1275,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1276,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1277,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1278,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1279,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1280,Wetland,Water,Water,NULL,Water,NULL,NULL,Bareland
1281,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1282,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1283,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1284,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1285,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1286,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1287,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1288,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1289,Wetland,Water,Water,Water,Water,NULL,NULL,Bareland
1290,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1291,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1292,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1293,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1294,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1295,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1296,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1297,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1298,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1299,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1300,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1301,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1302,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1303,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1304,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1305,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1306,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1307,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1308,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1309,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1310,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1311,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1312,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1313,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1314,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1315,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1316,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1317,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1318,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1319,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1320,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1321,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1322,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1323,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1324,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1325,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1326,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1327,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1328,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1329,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1330,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1331,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1332,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1333,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1334,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1335,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1336,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1337,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1338,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1339,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1340,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1341,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1342,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1343,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1344,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1345,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1346,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1347,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1348,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1349,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1350,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1351,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1352,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1353,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1354,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1355,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1356,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1357,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1358,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1359,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1360,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1361,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1362,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1363,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1364,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1365,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1366,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1367,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1368,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1369,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1370,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1371,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1372,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1373,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1374,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1375,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1376,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1377,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1378,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1379,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1380,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1381,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1382,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1383,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1384,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1385,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1386,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1387,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1388,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1389,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1390,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1391,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1392,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1393,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1394,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1395,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1396,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1397,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1398,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1399,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1400,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1401,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1402,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1403,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1404,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1405,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1406,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1407,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1408,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1409,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1411,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1412,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1413,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1414,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1415,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1416,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1417,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1418,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1419,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1420,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1421,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1422,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1423,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1424,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1425,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1426,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1427,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1428,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1429,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1430,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1431,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1432,Bareland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1433,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1434,Bareland,Cropland,Water,Water,Water,NULL,NULL,Forest
1435,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1436,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1437,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1438,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1439,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1440,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1441,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1442,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1443,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1444,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1445,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1446,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1447,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1448,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1449,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1450,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1451,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1452,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1453,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1454,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1455,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1456,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1457,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1458,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1459,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1460,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1461,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1462,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1463,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
