Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRJ_M_R
7009,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
7010,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
7011,Wetland,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
7012,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7013,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
7014,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7015,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7016,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7017,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
7018,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7019,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7020,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7021,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7022,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7023,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7024,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7025,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7026,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7027,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7028,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
7029,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7030,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
7031,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7032,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7033,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7034,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
7035,Wetland,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
7036,Wetland,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
7037,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
7038,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
7039,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
7040,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7041,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
7042,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
7043,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7044,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7045,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
7046,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
7047,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
7048,Wetland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
7049,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7050,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
7051,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7052,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
7053,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7054,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7055,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7056,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
7057,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
7058,Wetland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
7059,Wetland,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
7060,Wetland,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
7061,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
7062,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7063,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7064,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
7065,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7066,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
7067,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7068,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7069,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
7070,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7071,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
7072,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
7073,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7074,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
7075,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
7076,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
7077,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
7078,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
7079,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
7080,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
7081,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
7082,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
7083,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
7084,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
7085,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
7086,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
7087,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
7088,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
7089,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
7090,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
7091,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7092,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
7093,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
7094,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
7095,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7096,Wetland,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
7097,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
7098,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
7099,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
7100,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7101,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
7102,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7103,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7104,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7105,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7106,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7107,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7108,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7109,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7110,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
7111,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7112,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
7113,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
7114,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
7115,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7116,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
7117,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
7118,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
7119,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7120,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
7121,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
7122,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7123,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
7124,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
7125,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7126,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7127,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
7128,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
7129,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
7130,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
7131,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
7132,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
7133,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
7134,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
7135,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
7136,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7137,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7138,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
7139,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7140,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7141,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7142,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7143,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7144,Wetland,NULL,Bareland,NULL,Non_Wetland,Cropland,Wetland,Grassland
7145,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7146,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7147,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7148,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7149,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7150,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
7151,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7152,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
7153,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
7154,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
7155,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7156,Wetland,NULL,Water,NULL,Water,NULL,Grassland,Grassland
7157,Wetland,NULL,Water,NULL,Water,NULL,Grassland,Wetland
7158,Wetland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
7159,Wetland,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
7160,Wetland,NULL,Water,NULL,Water,Grassland,Wetland,Forest
7161,Wetland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
7162,Wetland,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
7163,Wetland,NULL,Water,NULL,Water,Wetland,Grassland,Forest
7164,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
7165,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
7166,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Forest
7167,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
7168,Wetland,NULL,Water,NULL,Water,Wetland,Water,Water
7169,Wetland,NULL,Water,NULL,Water,Bareland,Wetland,Water
7170,Wetland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
7171,Wetland,NULL,Water,NULL,Water,Bareland,Bareland,Water
7172,Wetland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
7173,Wetland,NULL,Water,NULL,Water,Bareland,Water,Water
7174,Wetland,NULL,Water,NULL,Water,Water,Grassland,Grassland
7175,Wetland,NULL,Water,NULL,Water,Water,Grassland,Wetland
7176,Wetland,NULL,Water,NULL,Water,Water,Grassland,Forest
7177,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
7178,Wetland,NULL,Water,NULL,Water,Water,Wetland,Water
7179,Wetland,NULL,Water,NULL,Water,Water,Wetland,Forest
7180,Wetland,NULL,Water,NULL,Water,Water,Water,Grassland
7181,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
7182,Wetland,NULL,Water,NULL,Water,Water,Water,Water
7183,Wetland,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
7184,Wetland,NULL,Water,Non_Water,Water,Wetland,Grassland,Wetland
7185,Wetland,NULL,Water,Non_Water,Water,Wetland,Grassland,Water
7186,Wetland,NULL,Water,Non_Water,Water,Wetland,Grassland,Forest
7187,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
7188,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
7189,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
7190,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
7191,Wetland,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
7192,Wetland,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
7193,Wetland,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
7194,Wetland,NULL,Water,Non_Water,Water,Water,Grassland,Water
7195,Wetland,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
7196,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
7197,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
7198,Wetland,NULL,Water,Non_Water,Water,Water,Water,Water
7199,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Grassland
7200,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Wetland
7201,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
7202,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
7203,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Water
7204,Wetland,NULL,Water,Water,Water,Bareland,Wetland,Bareland
7205,Wetland,NULL,Water,Water,Water,Bareland,Bareland,Forest
7206,Wetland,NULL,Water,Water,Water,Water,Grassland,Wetland
7207,Wetland,NULL,Water,Water,Water,Water,Grassland,Water
7208,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
7209,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
7210,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
7211,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
7212,Wetland,NULL,Water,Water,Water,Water,Water,Water
7213,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7214,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7215,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7216,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
7217,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7218,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7219,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7220,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7221,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7222,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
7223,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7224,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
7225,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7226,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7227,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7228,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7229,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7230,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7231,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
7232,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7233,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7234,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7235,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7236,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7237,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7238,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
7239,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7240,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7241,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
7242,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
7243,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7244,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7245,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
7246,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
7247,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7248,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
7249,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7250,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
7251,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7252,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7253,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7254,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7255,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7256,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7257,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7258,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7259,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
7260,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7261,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7262,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7263,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7264,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
7265,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
7266,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7267,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
7268,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
7269,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
7270,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7271,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
7272,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
7273,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
7274,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
7275,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
7276,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
7277,Wetland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
7278,Wetland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
7279,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7280,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
7281,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7282,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7283,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
7284,Wetland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
7285,Wetland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7286,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7287,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
7288,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
7289,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7290,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7291,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7292,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7293,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7294,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7295,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
7296,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
7297,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7298,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7299,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7300,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7301,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
7302,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
7303,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7304,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7305,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7306,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7307,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7308,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
7309,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7310,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7311,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
7312,Wetland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7313,Wetland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7314,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7315,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7316,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7317,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
7318,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7319,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7320,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Water
7321,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7322,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7323,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7324,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7325,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
7326,Wetland,Cropland,Wetland,NULL,Wetland,Water,Grassland,NULL
7327,Wetland,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
7328,Wetland,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
7329,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
7330,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
7331,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
7332,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
7333,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
7334,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
7335,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7336,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7337,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7338,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7339,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7340,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
7341,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,NULL
7342,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7343,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
