Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLF_M_R
1820,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
1821,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1822,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
1823,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1824,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1825,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1826,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1827,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Bareland
1828,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
1829,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1830,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1831,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1832,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1833,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1834,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1835,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1836,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
1837,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1838,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
1839,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1840,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1841,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1842,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1843,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1844,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1845,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1846,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1847,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1848,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1849,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1850,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1851,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1852,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1853,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1854,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1855,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1856,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1857,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1858,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1859,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1860,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1861,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1862,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1863,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1864,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1865,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
1866,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1867,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1868,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1869,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1870,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1871,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1872,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1873,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1874,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1875,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1876,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1877,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1878,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1879,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1880,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1881,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1882,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1883,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1884,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1885,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1886,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1887,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1888,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1889,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1890,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1891,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1892,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1893,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1894,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1895,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1896,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1897,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1898,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1899,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1900,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1901,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1902,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1903,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1904,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1905,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1906,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1907,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
1908,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1909,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
1910,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1911,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1912,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1913,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1914,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1915,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1916,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1917,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1918,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1919,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1920,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1921,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1922,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1923,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1924,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1925,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1926,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1927,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1928,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1929,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1930,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1931,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1932,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1933,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1934,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1935,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1936,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1937,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1938,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1939,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1940,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1941,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1942,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1943,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1944,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1945,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1946,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
1947,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1948,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1949,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1950,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1951,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1952,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1953,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1954,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1955,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1956,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1957,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1958,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1959,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
1960,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1961,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
1962,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1963,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1964,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1965,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Built-up
1966,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
1967,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1968,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1969,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
1970,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1971,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
1972,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1973,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1974,Forest,Forest,Wetland,NULL,Wetland,Cropland,Grassland,Forest
1975,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Forest
1976,Forest,Forest,Wetland,NULL,Wetland,Cropland,Water,Forest
1977,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Forest
1978,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1979,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1980,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1981,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1982,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1983,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1984,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
1985,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1986,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1987,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
1988,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1989,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
1990,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1991,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1992,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
1993,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1994,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
1995,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1996,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1997,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
1998,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1999,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2000,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2001,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2002,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
2003,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
2004,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2005,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2006,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2007,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2008,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2009,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2010,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2011,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2012,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2013,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
2014,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
2015,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2016,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2017,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2018,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2019,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2020,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2021,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2022,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2023,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2024,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2025,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2026,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
2027,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2028,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2029,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2030,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
2031,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2032,Forest,Forest,Wetland,Water,Wetland,Cropland,Wetland,Forest
2033,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2034,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2035,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2036,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2037,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2038,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2039,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2040,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2041,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2042,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2043,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2044,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2045,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2046,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2047,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2048,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2049,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2050,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2051,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2052,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
2053,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2054,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2055,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2056,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2057,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2058,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2059,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
2060,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2061,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2062,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2063,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2064,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2065,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
2066,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2067,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2068,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
2069,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2070,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Water
2071,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2072,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2073,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2074,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2075,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2076,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2077,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2078,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2079,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2080,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2081,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
2082,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2083,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2084,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
2085,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
2086,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2087,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
2088,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2089,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
2090,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2091,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2092,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
2093,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2094,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2095,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2096,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2097,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2098,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2099,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
2100,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2101,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2102,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2103,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2104,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2105,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2106,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
2107,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2108,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2109,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2110,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2111,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2112,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2113,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2114,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2115,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2116,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2117,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
2118,Forest,Forest,Water,Water,Water,Cropland,Wetland,Forest
2119,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
2120,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2121,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
2122,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2123,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
2124,Forest,Forest,Water,Water,Water,Wetland,Water,Water
2125,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2126,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2127,Forest,Forest,Water,Water,Water,Water,Water,Grassland
2128,Forest,Forest,Water,Water,Water,Water,Water,Water
2129,Forest,Forest,Water,Water,Water,Water,Water,Forest
2130,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2131,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2132,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2133,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2134,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2135,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2136,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2137,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2138,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2139,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2140,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2141,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2142,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2143,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2144,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2145,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2146,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2147,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
2148,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2149,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2150,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2151,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2152,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
2153,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2154,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2155,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2156,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2157,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,NULL
2158,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
2159,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Water,Forest
2160,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2161,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2162,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2163,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2164,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2165,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2166,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2167,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2168,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2169,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2170,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
