Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRF_M_R
1032,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1033,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1034,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1035,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1036,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1037,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1038,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1039,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1040,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1041,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1042,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1043,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1044,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1045,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1046,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1047,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1048,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1049,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1050,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1051,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1052,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1053,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1054,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1055,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1056,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1057,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1058,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1059,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1060,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1061,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1062,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1063,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1064,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1065,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1066,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1067,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1068,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1069,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1070,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1071,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1072,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1073,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1074,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1075,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1076,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1077,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1078,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1079,Cropland,Cropland,Water,Non_Water,Water,Grassland,Grassland,Grassland
1080,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1081,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1082,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1083,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1084,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1085,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1086,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1087,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1088,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1089,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1090,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1091,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1092,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1093,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1094,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1095,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1096,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1097,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1098,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1099,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1100,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1101,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1102,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1103,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1104,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1105,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1106,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1107,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1108,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1109,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1110,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1111,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
1112,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1113,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1114,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1115,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1116,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1117,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1118,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1119,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1120,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1121,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1122,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1123,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1124,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1125,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1126,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1127,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1128,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1129,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1130,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1131,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1132,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1133,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1134,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
1135,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1136,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1137,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1138,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1139,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1140,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1141,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1142,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1143,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1144,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1145,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1146,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1147,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1148,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1149,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1150,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
1151,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1152,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1153,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1154,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1155,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1156,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
1157,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1158,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1159,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1160,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1161,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
1162,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1163,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1164,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1165,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1166,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
1167,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1168,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1169,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1170,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1171,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1172,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1173,Wetland,NULL,Water,NULL,Water,Wetland,Bareland,Water
1174,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
1175,Wetland,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
1176,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
1177,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Water
1178,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
1179,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
1180,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1181,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1182,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1183,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1184,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1185,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1186,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1187,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1188,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1189,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1190,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1191,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
1192,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1193,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1194,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1195,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1196,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Forest,Water
1197,Wetland,Cropland,Water,Non_Water,Water,Wetland,Wetland,Grassland
1198,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
1199,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1200,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1201,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1202,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1203,Wetland,Wetland,Water,Non_Water,Water,Water,Grassland,Grassland
1204,Wetland,Wetland,Water,Non_Water,Water,Water,Grassland,Wetland
1205,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1206,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
1207,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1208,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1209,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1210,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1211,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1212,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1213,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1214,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1215,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1216,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1217,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1218,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1219,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
1220,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1221,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1222,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1223,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1224,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1225,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1226,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1227,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1228,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1229,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1230,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1231,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
1232,Wetland,Water,Water,NULL,Water,Wetland,Water,Forest
1233,Wetland,Water,Water,NULL,Water,Water,Water,Forest
1234,Wetland,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
1235,Wetland,Water,Water,Water,Water,Wetland,Wetland,Forest
1236,Wetland,Water,Water,Water,Water,Wetland,Water,Grassland
1237,Wetland,Water,Water,Water,Water,Wetland,Water,Water
1238,Wetland,Water,Water,Water,Water,Water,Wetland,Grassland
1239,Wetland,Water,Water,Water,Water,Water,Water,Grassland
1240,Wetland,Water,Water,Water,Water,Water,Water,Bareland
1241,Wetland,Water,Water,Water,Water,Water,Water,Water
1242,Wetland,Water,Water,Water,Water,Water,Water,Forest
1243,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1244,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1245,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1246,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1247,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1248,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1249,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1250,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1251,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1252,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1253,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1254,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1255,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1256,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1257,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1258,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1259,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1260,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1261,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1262,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1263,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1264,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1265,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1266,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1267,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1268,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1269,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1270,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1271,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1272,Bareland,NULL,Water,Water,Water,Water,Water,Grassland
1273,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1274,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1275,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1276,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1277,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1278,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1279,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1280,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1281,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1282,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1283,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1284,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
1285,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1286,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1287,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1288,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1289,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1290,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1291,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1292,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1293,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1294,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1295,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1296,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1297,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1298,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1299,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1300,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1301,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1302,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1303,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1304,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1305,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1306,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1307,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1308,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
1309,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1310,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1311,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1312,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1313,Bareland,Bareland,Water,Water,Water,Grassland,Water,Water
1314,Bareland,Bareland,Water,Water,Water,Wetland,Water,Water
1315,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
1316,Bareland,Bareland,Water,Water,Water,Water,Grassland,Water
1317,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
1318,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1319,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1320,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1321,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1322,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1323,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1324,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1325,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1326,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1327,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1328,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1329,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1330,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1331,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1332,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1333,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1334,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
1335,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
1336,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Water
1337,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1338,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
1339,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
