Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWU_M_R
8692,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8693,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8694,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
8695,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
8696,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
8697,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8698,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
8699,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
8700,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
8701,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8702,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
8703,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
8704,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
8705,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8706,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8707,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8708,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8709,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8710,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8711,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
8712,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8713,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
8714,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
8715,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8716,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
8717,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
8718,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
8719,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
8720,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
8721,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8722,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8723,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
8724,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
8725,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
8726,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8727,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8728,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8729,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8730,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8731,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8732,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
8733,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8734,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
8735,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
8736,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
8737,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
8738,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
8739,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
8740,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
8741,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
8742,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
8743,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
8744,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
8745,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
8746,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
8747,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
8748,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
8749,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
8750,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
8751,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
8752,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
8753,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
8754,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
8755,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
8756,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
8757,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
8758,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
8759,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
8760,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
8761,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
8762,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
8763,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
8764,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
8765,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
8766,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
8767,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8768,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8769,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8770,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8771,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
8772,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
8773,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8774,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8775,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8776,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8777,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8778,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
8779,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8780,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
8781,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8782,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
8783,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
8784,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
8785,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
8786,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8787,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8788,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8789,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8790,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
8791,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
8792,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8793,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8794,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
8795,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8796,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
8797,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
8798,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8799,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
8800,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
8801,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8802,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8803,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
8804,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8805,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
8806,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8807,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8808,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8809,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8810,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
8811,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
8812,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
8813,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
8814,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
8815,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
8816,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
8817,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
8818,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
8819,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
8820,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8821,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
8822,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
8823,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
8824,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8825,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
8826,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
8827,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
8828,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
8829,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
8830,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
8831,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
8832,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
8833,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8834,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
8835,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
8836,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
8837,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
8838,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
8839,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
8840,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8841,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8842,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
8843,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
8844,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
8845,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
8846,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
8847,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
8848,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
8849,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
8850,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
8851,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
8852,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
8853,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
8854,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8855,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
8856,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
8857,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
8858,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
8859,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
8860,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
8861,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
8862,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
8863,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
8864,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
8865,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
8866,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Wetland
8867,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
8868,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
8869,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
8870,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
8871,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
8872,Forest,Forest,Wetland,Water,Wetland,Forest,Bareland,Forest
8873,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
8874,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
8875,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
8876,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
8877,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
8878,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
8879,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
8880,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
8881,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
8882,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
8883,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
8884,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Bareland
8885,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
8886,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Bareland,Forest
8887,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
8888,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8889,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8890,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8891,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Bareland,Grassland
8892,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
8893,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
8894,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
8895,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
8896,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8897,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
8898,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8899,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
8900,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8901,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
8902,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
8903,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8904,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8905,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8906,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8907,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8908,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
8909,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8910,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
8911,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
8912,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
8913,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8914,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8915,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
8916,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
8917,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8918,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8919,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
8920,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8921,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8922,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Water
8923,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
8924,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8925,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
8926,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
8927,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8928,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8929,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8930,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8931,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
8932,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8933,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8934,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
8935,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8936,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
8937,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
8938,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
8939,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
8940,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
8941,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8942,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
8943,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
8944,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Wetland
8945,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
8946,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
8947,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
8948,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Grassland
8949,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8950,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Grassland
8951,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
8952,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8953,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
8954,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8955,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8956,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8957,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
8958,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
8959,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8960,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8961,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8962,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8963,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
8964,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8965,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8966,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8967,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8968,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8969,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
8970,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8971,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
8972,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
8973,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
8974,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8975,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8976,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8977,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8978,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
8979,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8980,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8981,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
8982,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
8983,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
8984,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
8985,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8986,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
8987,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
8988,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
8989,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
8990,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
8991,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
8992,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
8993,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
8994,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
8995,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
8996,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
8997,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
8998,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
8999,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
9000,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Wetland
9001,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
9002,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
9003,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
9004,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
9005,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
9006,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
9007,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
9008,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
9009,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
9010,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
9011,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
9012,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
9013,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
9014,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9015,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9016,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9017,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9018,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
