Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWH_M_R
5453,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
5454,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
5455,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
5456,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
5457,Water,NULL,Wetland,Water,Wetland,NULL,Bareland,Grassland
5458,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
5459,Water,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
5460,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
5461,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
5462,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
5463,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
5464,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
5465,Water,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
5466,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
5467,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Wetland
5468,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
5469,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
5470,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
5471,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
5472,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
5473,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Wetland
5474,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
5475,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5476,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
5477,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
5478,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water,Grassland
5479,Water,NULL,Built-up,Water,Non_Wetland,Water,Bareland,Water
5480,Water,NULL,Water,NULL,NULL,NULL,NULL,NULL
5481,Water,NULL,Water,NULL,NULL,NULL,NULL,Water
5482,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
5483,Water,NULL,Water,NULL,Water,NULL,Water,Wetland
5484,Water,NULL,Water,Water,NULL,NULL,NULL,Water
5485,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
5486,Water,NULL,Water,Water,Water,NULL,Wetland,Wetland
5487,Water,NULL,Water,Water,Water,NULL,Water,Wetland
5488,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
5489,Water,NULL,Water,Water,Water,Wetland,Water,Water
5490,Water,NULL,Water,Water,Water,Water,Water,Water
5491,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5492,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5493,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5494,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
5495,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5496,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
5497,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5498,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5499,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5500,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5501,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5502,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
5503,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
5504,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5505,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5506,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5507,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5508,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5509,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
5510,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Wetland
5511,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5512,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
5513,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
5514,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
5515,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
5516,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
5517,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5518,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
5519,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
5520,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5521,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
5522,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Water
5523,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Wetland
5524,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
5525,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5526,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5527,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5528,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
5529,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5530,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
5531,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5532,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5533,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5534,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
5535,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5536,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
5537,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
5538,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5539,Water,Cropland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
5540,Water,Cropland,Wetland,NULL,Wetland,NULL,Water,Wetland
5541,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5542,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
5543,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5544,Water,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Water
5545,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Forest
5546,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
5547,Water,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
5548,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Wetland
5549,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
5550,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
5551,Water,Cropland,Water,Water,Water,Water,Water,Wetland
5552,Water,Cropland,Water,Water,Water,Water,Water,Water
5553,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5554,Water,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5555,Water,Cropland,Forest,Water,Non_Wetland,Water,Water,Water
5556,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5557,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5558,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5559,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
5560,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5561,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
5562,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
5563,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5564,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5565,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
5566,Water,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Water
5567,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
5568,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
5569,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
5570,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
5571,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
5572,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Water
5573,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
5574,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
5575,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
5576,Water,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
5577,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water,Wetland
5578,Water,Wetland,NULL,Water,Non_Wetland,Wetland,NULL,Water
5579,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
5580,Water,Wetland,NULL,Water,Non_Wetland,Water,NULL,Wetland
5581,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
5582,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
5583,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
5584,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5585,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5586,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5587,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
5588,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
5589,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5590,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5591,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
5592,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5593,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5594,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5595,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
5596,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
5597,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
5598,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
5599,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
5600,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
5601,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
5602,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
5603,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
5604,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5605,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5606,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
5607,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
5608,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
5609,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5610,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
5611,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
5612,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
5613,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
5614,Water,Wetland,Shrubland,Water,Non_Wetland,Water,NULL,Water
5615,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
5616,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
5617,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
5618,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
5619,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5620,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Water
5621,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5622,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
5623,Water,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
5624,Water,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5625,Water,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland,Wetland
5626,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
5627,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
5628,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
5629,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5630,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
5631,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
5632,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
5633,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
5634,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5635,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Water
5636,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5637,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
5638,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
5639,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
5640,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Water
5641,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
5642,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
5643,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
5644,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
5645,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
5646,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5647,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5648,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5649,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5650,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
5651,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5652,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5653,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
5654,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Water
5655,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
5656,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
5657,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
5658,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
5659,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
5660,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
5661,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
5662,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Water
5663,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
5664,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
5665,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
5666,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
5667,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
5668,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
5669,Water,Wetland,Water,NULL,Water,NULL,Wetland,Wetland
5670,Water,Wetland,Water,NULL,Water,NULL,Water,Wetland
5671,Water,Wetland,Water,NULL,Water,NULL,Water,Water
5672,Water,Wetland,Water,NULL,Water,Water,Wetland,Water
5673,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
5674,Water,Wetland,Water,NULL,Water,Water,Water,Water
5675,Water,Wetland,Water,Non_Water,Water,NULL,Wetland,Water
5676,Water,Wetland,Water,Non_Water,Water,NULL,Water,Wetland
5677,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
5678,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
5679,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
5680,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
5681,Water,Wetland,Water,Water,Water,NULL,NULL,Water
5682,Water,Wetland,Water,Water,Water,NULL,Wetland,Water
5683,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
5684,Water,Wetland,Water,Water,Water,NULL,Water,Water
5685,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
5686,Water,Wetland,Water,Water,Water,Water,NULL,Wetland
5687,Water,Wetland,Water,Water,Water,Water,NULL,Water
5688,Water,Wetland,Water,Water,Water,Water,Wetland,Water
5689,Water,Wetland,Water,Water,Water,Water,Water,Wetland
5690,Water,Wetland,Water,Water,Water,Water,Water,Water
5691,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5692,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5693,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5694,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
5695,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5696,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
5697,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
5698,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5699,Water,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Water
5700,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
5701,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5702,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
5703,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
5704,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5705,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
5706,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
5707,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
5708,Water,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
5709,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
5710,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
5711,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
5712,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5713,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5714,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
5715,Water,Bareland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
5716,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
5717,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5718,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
5719,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5720,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
5721,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
5722,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
5723,Water,Bareland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5724,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
5725,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
5726,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5727,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5728,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5729,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5730,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5731,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5732,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5733,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
5734,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5735,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
5736,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5737,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
5738,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5739,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
5740,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5741,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5742,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
5743,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
5744,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
5745,Water,Bareland,Wetland,NULL,Wetland,NULL,Water,Bareland
5746,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5747,Water,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Bareland
5748,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5749,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
5750,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
5751,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
5752,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Wetland
5753,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
5754,Water,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5755,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5756,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5757,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
5758,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
5759,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
5760,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
5761,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5762,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
5763,Water,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Water
5764,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
5765,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
5766,Water,Bareland,Wetland,Water,NULL,Bareland,Water,Water
5767,Water,Bareland,Wetland,Water,NULL,Water,Water,Water
5768,Water,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Cropland
5769,Water,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Water
5770,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
5771,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5772,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
5773,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
5774,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
5775,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
5776,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
5777,Water,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
5778,Water,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
5779,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
5780,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5781,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
5782,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5783,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5784,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
5785,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
5786,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
5787,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
5788,Water,Bareland,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
5789,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5790,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
5791,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
5792,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
5793,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
5794,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
5795,Water,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
5796,Water,Bareland,Water,NULL,Water,Water,NULL,Water
5797,Water,Bareland,Water,Water,NULL,Water,Bareland,Water
5798,Water,Bareland,Water,Water,Water,Wetland,Wetland,Wetland
5799,Water,Bareland,Water,Water,Water,Bareland,Wetland,Cropland
5800,Water,Bareland,Water,Water,Water,Bareland,Wetland,Water
5801,Water,Bareland,Water,Water,Water,Bareland,Water,Bareland
