Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R
1700,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1701,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1702,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1703,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1704,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1705,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1706,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1707,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1708,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1709,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1710,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1711,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1712,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1713,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1714,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1715,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1716,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1717,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1718,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1719,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1720,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1721,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1722,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1723,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1724,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1725,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1726,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1727,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1728,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1729,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
1730,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1731,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1732,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1733,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1734,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1735,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1736,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1737,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1738,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1739,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1740,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1741,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1742,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1743,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1744,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1745,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1746,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1747,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1748,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1749,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1750,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1751,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1752,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1753,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1754,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1755,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1756,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1757,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1758,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1759,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1760,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1761,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1762,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1763,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1764,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1765,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1766,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1767,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1768,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1769,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1770,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1771,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1772,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1773,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1774,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1775,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1776,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1777,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1778,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1779,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1780,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1781,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1782,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1783,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1784,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1785,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1786,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1787,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1788,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1789,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1790,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1791,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1792,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1793,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
1794,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1795,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1796,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1797,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1798,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1799,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1800,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1801,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1802,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1803,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1804,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1805,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1806,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1807,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1808,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1809,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1810,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1811,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1812,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1813,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1814,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1815,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1816,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1817,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1818,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1819,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1820,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1821,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1822,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1823,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1824,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1825,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1826,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1827,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1828,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1829,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1830,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1831,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1832,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1833,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1834,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1835,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1836,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1837,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1838,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1839,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1840,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1841,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1842,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1843,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1844,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1845,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1846,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1847,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1848,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1849,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1850,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1851,Water,Water,Water,NULL,Water,NULL,NULL,Water
1852,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1853,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1854,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1855,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1856,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1857,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1858,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1859,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1860,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1861,Water,Water,Water,Water,Water,NULL,NULL,Built-up
1862,Water,Water,Water,Water,Water,NULL,NULL,Water
1863,Water,Water,Water,Water,Water,NULL,NULL,Forest
1864,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1865,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1866,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1867,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1868,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1869,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1870,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1871,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1872,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1873,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1874,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1875,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1876,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1877,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1878,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1879,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1880,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1881,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1882,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1883,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1884,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1885,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1886,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1887,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1888,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1889,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1890,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1891,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1892,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1893,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1894,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1895,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1896,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1897,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1898,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1899,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1900,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1901,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1902,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1903,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1904,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1905,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1906,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1907,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1908,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1909,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1910,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1911,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1912,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1913,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1914,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1915,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1916,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1917,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1918,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1919,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1920,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1921,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1922,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1923,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1924,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1925,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1926,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1927,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1928,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1929,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1930,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1931,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1932,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1933,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1934,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1935,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1936,Water,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1937,Water,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1938,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1939,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1940,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1941,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1942,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1943,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1944,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1945,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1946,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1947,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1948,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1949,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1950,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1951,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1952,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
1953,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
1954,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1955,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1956,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1957,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1958,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1959,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1960,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
1961,Water,Forest,Water,Water,Water,NULL,NULL,Water
1962,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1963,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1964,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1965,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1966,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1967,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1968,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1969,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1970,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1971,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1972,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1973,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1974,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1975,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1976,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1977,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1978,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1979,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1980,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1981,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1982,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1983,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1984,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1985,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1986,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1987,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1988,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1989,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1990,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1991,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1992,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1993,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1994,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1995,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1996,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1997,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1998,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1999,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2000,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2001,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2002,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2003,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2004,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2005,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2006,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2007,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2008,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2009,Permanent_ice_and_snow,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2010,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2011,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2012,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2013,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2014,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2015,Permanent_ice_and_snow,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2016,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2017,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2018,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2019,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2020,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2021,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2022,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2023,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2024,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2025,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
2026,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2027,Permanent_ice_and_snow,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2028,Permanent_ice_and_snow,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2029,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2030,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2031,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2032,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2033,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2034,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2035,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2036,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2037,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2038,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
