Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFL_M_R
1066,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Water
1067,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Forest
1068,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
1069,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
1070,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1071,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
1072,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
1073,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
1074,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
1075,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Wetland,Bareland
1076,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
1077,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
1078,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Built-up
1079,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
1080,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Bareland
1081,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Grassland
1082,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Forest
1083,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Built-up
1084,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1085,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Built-up
1086,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1087,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1088,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Forest
1089,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
1090,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1091,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1092,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
1093,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1094,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1095,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
1096,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Forest
1097,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
1098,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
1099,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Forest
1100,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1101,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
1102,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
1103,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
1104,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
1105,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Water,Water
1106,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water,Bareland,Grassland
1107,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water,Bareland,Bareland
1108,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water,Bareland,Built-up
1109,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water,Built-up,Grassland
1110,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
1111,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Bareland,Forest
1112,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
1113,NULL,Built-up,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
1114,NULL,Built-up,Built-up,Water,Non_Wetland,Wetland,Bareland,Forest
1115,NULL,Built-up,Built-up,Water,Non_Wetland,Wetland,Water,Forest
1116,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
1117,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Built-up
1118,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1119,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Water
1120,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Forest
1121,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Bareland,Grassland
1122,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Bareland,Built-up
1123,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Bareland,Water
1124,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Bareland,Forest
1125,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
1126,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
1127,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
1128,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Forest
1129,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Grassland
1130,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Water
1131,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Forest
1132,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
1133,NULL,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
1134,NULL,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
1135,NULL,Built-up,Water,NULL,Water,Grassland,Wetland,Grassland
1136,NULL,Built-up,Water,NULL,Water,Grassland,Wetland,Water
1137,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Forest
1138,NULL,Built-up,Water,NULL,Water,Wetland,Bareland,Forest
1139,NULL,Built-up,Water,NULL,Water,Bareland,Grassland,Grassland
1140,NULL,Built-up,Water,NULL,Water,Bareland,Grassland,Built-up
1141,NULL,Built-up,Water,NULL,Water,Bareland,Wetland,Grassland
1142,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
1143,NULL,Built-up,Water,NULL,Water,Bareland,Water,Built-up
1144,NULL,Built-up,Water,NULL,Water,Bareland,Water,Forest
1145,NULL,Built-up,Water,NULL,Water,Built-up,Grassland,Grassland
1146,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Grassland
1147,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Water
1148,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
1149,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Water
1150,NULL,Built-up,Water,NULL,Water,Built-up,Water,Grassland
1151,NULL,Built-up,Water,NULL,Water,Water,Wetland,Grassland
1152,NULL,Built-up,Water,NULL,Water,Water,Bareland,Grassland
1153,NULL,Built-up,Water,Non_Water,Water,Wetland,Bareland,Built-up
1154,NULL,Built-up,Water,Non_Water,Water,Bareland,Bareland,Grassland
1155,NULL,Built-up,Water,Non_Water,Water,Built-up,Bareland,Grassland
1156,NULL,Built-up,Water,Non_Water,Water,Built-up,Bareland,Forest
1157,NULL,Built-up,Water,Non_Water,Water,Built-up,Built-up,Water
1158,NULL,Built-up,Water,Water,Water,Grassland,Grassland,Water
1159,NULL,Built-up,Water,Water,Water,Grassland,Bareland,Grassland
1160,NULL,Built-up,Water,Water,Water,Grassland,Water,Grassland
1161,NULL,Built-up,Water,Water,Water,Built-up,Bareland,Grassland
1162,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Water
1163,NULL,Built-up,Water,Water,Water,Built-up,Water,Water
1164,NULL,Built-up,Water,Water,Water,Water,Grassland,Water
1165,NULL,Built-up,Water,Water,Water,Water,Wetland,Grassland
1166,NULL,Built-up,Water,Water,Water,Water,Built-up,Water
1167,NULL,Built-up,Water,Water,Water,Water,Water,Water
1168,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1169,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1170,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1171,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
1172,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1173,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1174,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1175,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1176,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1177,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1178,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
1179,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1180,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1181,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
1182,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
1183,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1184,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1185,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1186,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1187,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Built-up
1188,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Water
1189,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1190,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1191,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
1192,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1193,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1194,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1195,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1196,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1197,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
1198,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1199,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
1200,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
1201,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1202,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1203,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1204,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1205,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
1206,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1207,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1208,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
1209,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1210,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1211,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
1212,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1213,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1214,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1215,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1216,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1217,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1218,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Bareland
1219,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
1220,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1221,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
1222,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
1223,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1224,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
1225,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Water
1226,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
1227,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1228,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1229,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1230,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
1231,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1232,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1233,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1234,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1235,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
1236,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1237,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1238,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1239,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1240,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1241,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1242,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1243,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1244,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1245,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1246,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1247,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1248,NULL,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
1249,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1250,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1251,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
1252,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
1253,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
1254,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Forest
1255,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1256,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1257,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
1258,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Water,Forest
1259,NULL,Built-up,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1260,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
1261,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Water,Water
1262,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Bareland,Water
1263,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Grassland
1264,NULL,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Water
1265,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1266,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1267,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1268,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1269,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1270,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1271,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1272,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1273,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1274,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1275,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
1276,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1277,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1278,NULL,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1279,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1280,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1281,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1282,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1283,NULL,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1284,NULL,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1285,NULL,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1286,NULL,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
1287,NULL,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
1288,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1289,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
1290,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1291,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1292,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Water,Grassland
1293,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
1294,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
1295,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1296,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1297,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1298,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1299,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
1300,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1301,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1302,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1303,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1304,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1305,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
1306,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1307,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
1308,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
1309,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1310,NULL,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
1311,NULL,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
1312,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
1313,NULL,Water,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1314,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1315,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1316,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
1317,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
1318,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
1319,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
1320,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1321,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
1322,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
1323,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
1324,NULL,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
1325,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
1326,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Water
1327,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1328,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
1329,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1330,NULL,Water,Wetland,NULL,Wetland,Grassland,Bareland,Water
1331,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1332,NULL,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1333,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1334,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1335,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1336,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1337,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1338,NULL,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
1339,NULL,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
1340,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1341,NULL,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1342,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
1343,NULL,Water,Wetland,NULL,Wetland,Water,Water,Forest
1344,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1345,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1346,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1347,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1348,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
1349,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1350,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
1351,NULL,Water,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
1352,NULL,Water,Wetland,Non_Water,Wetland,Built-up,Water,Water
1353,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1354,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1355,NULL,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
1356,NULL,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1357,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1358,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1359,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1360,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1361,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
1362,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1363,NULL,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
1364,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1365,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1366,NULL,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1367,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1368,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1369,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
1370,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1371,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
1372,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1373,NULL,Water,Wetland,Water,Wetland,Built-up,Water,Grassland
1374,NULL,Water,Wetland,Water,Wetland,Built-up,Water,Water
1375,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1376,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Water
1377,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
1378,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
1379,NULL,Water,Wetland,Water,Wetland,Water,Water,Forest
1380,NULL,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Grassland
1381,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1382,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
1383,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1384,NULL,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1385,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1386,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
1387,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1388,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
1389,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
1390,NULL,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1391,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1392,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1393,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1394,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1395,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1396,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
