Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LZP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LZP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LZP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LZP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LZP_M_R
2014,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
2015,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2016,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
2017,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
2018,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
2019,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2020,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2021,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2022,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2023,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2024,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2025,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2026,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2027,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2028,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2029,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
2030,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
2031,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2032,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2033,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
2034,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2035,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
2036,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2037,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
2038,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2039,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2040,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2041,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2042,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2043,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
2044,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2045,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2046,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2047,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2048,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2049,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2050,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2051,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2052,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2053,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2054,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2055,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2056,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2057,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
2058,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2059,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2060,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2061,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2062,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2063,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2064,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2065,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2066,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
2067,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
2068,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2069,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2070,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
2071,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
2072,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2073,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
2074,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2075,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
2076,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2077,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2078,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2079,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2080,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
2081,Grassland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2082,Grassland,Cropland,NULL,Water,Non_Wetland,Cropland,NULL,Cropland
2083,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2084,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2085,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2086,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2087,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2088,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2089,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2090,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2091,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
2092,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2093,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
2094,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2095,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
2096,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
2097,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2098,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2099,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2100,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2101,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2102,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2103,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2104,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2105,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2106,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2107,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2108,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2109,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2110,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2111,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
2112,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2113,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2114,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2115,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
2116,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2117,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2118,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2119,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
2120,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2121,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2122,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2123,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2124,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2125,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2126,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2127,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2128,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2129,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2130,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
2131,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
2132,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2133,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2134,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
2135,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
2136,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
2137,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2138,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2139,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2140,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2141,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
2142,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2143,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2144,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2145,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2146,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2147,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2148,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2149,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2150,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2151,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Wetland
2152,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2153,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
2154,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
2155,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2156,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2157,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2158,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
2159,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2160,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2161,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2162,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2163,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2164,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
2165,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
2166,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2167,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,Cropland
2168,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
2169,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2170,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
2171,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
2172,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2173,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2174,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2175,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2176,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2177,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2178,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2179,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2180,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2181,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2182,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
2183,Grassland,Cropland,Grassland,Water,Non_Wetland,Cropland,NULL,Cropland
2184,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2185,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2186,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2187,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2188,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2189,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2190,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2191,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2192,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2193,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
2194,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
2195,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2196,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2197,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
2198,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
2199,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2200,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
2201,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2202,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2203,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2204,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2205,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2206,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
2207,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2208,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2209,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2210,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2211,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2212,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2213,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2214,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2215,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2216,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2217,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2218,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2219,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
2220,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2221,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2222,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2223,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
2224,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2225,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2226,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2227,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2228,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
2229,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
2230,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2231,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2232,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2233,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2234,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2235,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2236,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2237,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2238,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
2239,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2240,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
2241,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2242,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
2243,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2244,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2245,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
2246,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2247,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2248,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
2249,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
2250,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2251,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2252,Grassland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
2253,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2254,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2255,Grassland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2256,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,NULL
2257,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2258,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2259,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Built-up
2260,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2261,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Water,Wetland
2262,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Forest,Forest
2263,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2264,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
2265,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2266,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2267,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2268,Grassland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Grassland
2269,Grassland,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
2270,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2271,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2272,Grassland,Cropland,Wetland,NULL,Wetland,Forest,NULL,Grassland
2273,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
2274,Grassland,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
2275,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2276,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2277,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,NULL
2278,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
2279,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
2280,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2281,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2282,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Built-up,Cropland
2283,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
2284,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
2285,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
2286,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2287,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2288,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2289,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2290,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
2291,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2292,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2293,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2294,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2295,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2296,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2297,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2298,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2299,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2300,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2301,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2302,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2303,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2304,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2305,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2306,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2307,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2308,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2309,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
2310,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2311,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
2312,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2313,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2314,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2315,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2316,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
2317,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2318,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2319,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2320,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2321,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2322,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2323,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2324,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2325,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2326,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
2327,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
