Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCL_M_R
1395,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1396,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1397,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1398,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1399,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1400,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1401,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1402,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1403,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1404,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1405,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1406,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1407,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
1408,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
1409,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1410,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1411,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1412,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1413,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1414,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1415,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1416,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1417,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1418,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1419,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1420,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
1421,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
1422,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1423,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1424,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1425,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1426,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
1427,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1428,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1429,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1430,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1431,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1432,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1433,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
1434,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1435,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1436,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1437,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1438,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1439,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1440,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1441,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1442,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1443,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1444,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1445,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1446,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1447,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1448,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1449,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
1450,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1451,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1452,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1453,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1454,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1455,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1456,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1457,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1458,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
1459,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1460,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1461,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
1462,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1463,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1464,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
1465,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1466,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1467,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1468,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1469,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
1470,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1471,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
1472,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
1473,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1474,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1475,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1476,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1477,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1478,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1479,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1480,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
1481,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1482,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
1483,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1484,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
1485,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1486,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
1487,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1488,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Water
1489,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1490,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
1491,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
1492,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1493,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1494,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1495,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1496,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1497,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1498,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1499,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1500,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1501,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1502,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1503,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1504,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1505,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1506,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1507,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1508,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1509,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1510,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1511,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1512,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1513,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1514,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1515,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1516,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1517,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1518,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1519,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1520,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1521,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
1522,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1523,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
1524,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
1525,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1526,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1527,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1528,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1529,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1530,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1531,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1532,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1533,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1534,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1535,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1536,Grassland,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
1537,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1538,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1539,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1540,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1541,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1542,Grassland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1543,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
1544,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1545,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1546,Grassland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
1547,Grassland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1548,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Grassland,Bareland
1549,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1550,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1551,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1552,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1553,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1554,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1555,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1556,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1557,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1558,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1559,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1560,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1561,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1562,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
1563,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1564,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1565,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1566,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
1567,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
1568,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Forest,Grassland
1569,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
1570,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1571,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1572,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1573,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1574,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1575,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1576,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1577,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1578,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1579,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1580,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1581,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1582,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1583,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1584,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1585,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1586,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1587,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
1588,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
1589,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1590,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1591,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1592,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1593,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
1594,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
1595,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Water
1596,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
1597,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1598,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1599,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1600,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
1601,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1602,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Water,Grassland
1603,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
1604,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Water
1605,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
1606,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1607,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1608,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Water
1609,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1610,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
1611,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Forest
1612,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
1613,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Forest
1614,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
1615,Grassland,NULL,Water,NULL,Water,Grassland,Water,Bareland
1616,Grassland,NULL,Water,NULL,Water,Grassland,Water,Water
1617,Grassland,NULL,Water,NULL,Water,Grassland,Water,Forest
1618,Grassland,NULL,Water,NULL,Water,Grassland,Forest,Grassland
1619,Grassland,NULL,Water,NULL,Water,Bareland,Wetland,Forest
1620,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
1621,Grassland,NULL,Water,NULL,Water,Bareland,Water,Grassland
1622,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
1623,Grassland,NULL,Water,NULL,Water,Water,Grassland,Bareland
1624,Grassland,NULL,Water,NULL,Water,Water,Grassland,Water
1625,Grassland,NULL,Water,NULL,Water,Water,Grassland,Forest
1626,Grassland,NULL,Water,NULL,Water,Water,Bareland,Grassland
1627,Grassland,NULL,Water,NULL,Water,Water,Water,Grassland
1628,Grassland,NULL,Water,NULL,Water,Water,Water,Water
1629,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
1630,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Bareland
1631,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
1632,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
1633,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
1634,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
1635,Grassland,NULL,Water,Non_Water,Water,Grassland,Forest,Grassland
1636,Grassland,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
1637,Grassland,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
1638,Grassland,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
1639,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
1640,Grassland,NULL,Water,Non_Water,Water,Water,Water,Grassland
1641,Grassland,NULL,Water,Water,Water,NULL,Grassland,Grassland
1642,Grassland,NULL,Water,Water,Water,Grassland,NULL,Forest
1643,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1644,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Water
1645,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
1646,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Water
1647,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Forest
1648,Grassland,NULL,Water,Water,Water,Grassland,Bareland,Grassland
1649,Grassland,NULL,Water,Water,Water,Grassland,Bareland,Forest
1650,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
1651,Grassland,NULL,Water,Water,Water,Grassland,Water,Water
1652,Grassland,NULL,Water,Water,Water,Grassland,Water,Forest
1653,Grassland,NULL,Water,Water,Water,Grassland,Forest,Grassland
1654,Grassland,NULL,Water,Water,Water,Grassland,Forest,Forest
1655,Grassland,NULL,Water,Water,Water,Water,Grassland,Grassland
1656,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
1657,Grassland,NULL,Water,Water,Water,Water,Grassland,Forest
1658,Grassland,NULL,Water,Water,Water,Water,Water,Grassland
1659,Grassland,NULL,Water,Water,Water,Water,Water,Bareland
1660,Grassland,NULL,Water,Water,Water,Water,Water,Water
1661,Grassland,NULL,Water,Water,Water,Forest,Grassland,Forest
1662,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1663,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
1664,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1665,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1666,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1667,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
1668,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1669,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1670,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1671,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1672,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1673,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1674,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1675,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1676,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1677,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1678,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1679,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
1680,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1681,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1682,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
1683,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1684,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1685,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
1686,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1687,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1688,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1689,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
1690,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1691,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1692,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1693,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1694,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1695,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1696,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1697,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1698,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1699,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1700,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1701,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1702,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1703,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1704,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
