Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZQ_M_R
1417,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
1418,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1419,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
1420,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1421,Bareland,Water,Grassland,Water,Non_Wetland,Water,Bareland,Bareland
1422,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1423,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
1424,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1425,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1426,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
1427,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Bareland
1428,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
1429,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
1430,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1431,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1432,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1433,Bareland,Water,Wetland,Water,Wetland,Built-up,Bareland,Water
1434,Bareland,Water,Wetland,Water,Wetland,Built-up,Water,Water
1435,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1436,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
1437,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Water
1438,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Bareland
1439,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
1440,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Bareland
1441,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
1442,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1443,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Grassland
1444,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Bareland
1445,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Bareland
1446,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Forest
1447,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Grassland
1448,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Bareland
1449,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
1450,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
1451,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Grassland
1452,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Bareland
1453,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Water
1454,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
1455,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
1456,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
1457,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
1458,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1459,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1460,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1461,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
1462,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1463,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1464,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
1465,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1466,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
1467,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Grassland
1468,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Water
1469,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
1470,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1471,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1472,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1473,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1474,Bareland,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
1475,Bareland,Water,Bareland,Water,Non_Wetland,Water,Forest,Bareland
1476,Bareland,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1477,Bareland,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
1478,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
1479,Bareland,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
1480,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
1481,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1482,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
1483,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1484,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
1485,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Bareland
1486,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Water
1487,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
1488,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
1489,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1490,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
1491,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
1492,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Forest,Bareland
1493,Bareland,Water,Built-up,Water,Non_Wetland,Water,Wetland,Bareland
1494,Bareland,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
1495,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
1496,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1497,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
1498,Bareland,Water,Built-up,Water,Non_Wetland,Water,Forest,Bareland
1499,Bareland,Water,Built-up,Water,Non_Wetland,Water,Forest,Water
1500,Bareland,Water,Water,NULL,Water,Bareland,Grassland,Water
1501,Bareland,Water,Water,NULL,Water,Bareland,Wetland,Bareland
1502,Bareland,Water,Water,NULL,Water,Bareland,Water,Bareland
1503,Bareland,Water,Water,NULL,Water,Bareland,Water,Water
1504,Bareland,Water,Water,NULL,Water,Bareland,Forest,Bareland
1505,Bareland,Water,Water,NULL,Water,Bareland,Forest,Water
1506,Bareland,Water,Water,NULL,Water,Built-up,Forest,Forest
1507,Bareland,Water,Water,NULL,Water,Water,Grassland,Bareland
1508,Bareland,Water,Water,NULL,Water,Water,Grassland,Water
1509,Bareland,Water,Water,NULL,Water,Water,Grassland,Forest
1510,Bareland,Water,Water,NULL,Water,Water,Wetland,Forest
1511,Bareland,Water,Water,NULL,Water,Water,Water,Grassland
1512,Bareland,Water,Water,NULL,Water,Water,Water,Bareland
1513,Bareland,Water,Water,NULL,Water,Water,Water,Water
1514,Bareland,Water,Water,NULL,Water,Water,Water,Forest
1515,Bareland,Water,Water,NULL,Water,Water,Forest,Bareland
1516,Bareland,Water,Water,NULL,Water,Water,Forest,Water
1517,Bareland,Water,Water,NULL,Water,Water,Forest,Forest
1518,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Grassland
1519,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Forest
1520,Bareland,Water,Water,Non_Water,Water,Built-up,Built-up,Water
1521,Bareland,Water,Water,Non_Water,Water,Water,Grassland,Bareland
1522,Bareland,Water,Water,Non_Water,Water,Water,Grassland,Water
1523,Bareland,Water,Water,Non_Water,Water,Water,Grassland,Forest
1524,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Bareland
1525,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Water
1526,Bareland,Water,Water,Non_Water,Water,Water,Water,Grassland
1527,Bareland,Water,Water,Non_Water,Water,Water,Water,Bareland
1528,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
1529,Bareland,Water,Water,Non_Water,Water,Water,Water,Forest
1530,Bareland,Water,Water,Non_Water,Water,Water,Forest,Grassland
1531,Bareland,Water,Water,Non_Water,Water,Water,Forest,Bareland
1532,Bareland,Water,Water,Non_Water,Water,Water,Forest,Water
1533,Bareland,Water,Water,Water,Water,NULL,Bareland,Water
1534,Bareland,Water,Water,Water,Water,Grassland,Bareland,Water
1535,Bareland,Water,Water,Water,Water,Bareland,Grassland,Water
1536,Bareland,Water,Water,Water,Water,Bareland,Water,Grassland
1537,Bareland,Water,Water,Water,Water,Bareland,Water,Bareland
1538,Bareland,Water,Water,Water,Water,Bareland,Water,Water
1539,Bareland,Water,Water,Water,Water,Bareland,Water,Forest
1540,Bareland,Water,Water,Water,Water,Bareland,Forest,Bareland
1541,Bareland,Water,Water,Water,Water,Bareland,Forest,Water
1542,Bareland,Water,Water,Water,Water,Built-up,Built-up,Bareland
1543,Bareland,Water,Water,Water,Water,Built-up,Built-up,Water
1544,Bareland,Water,Water,Water,Water,Built-up,Water,Water
1545,Bareland,Water,Water,Water,Water,Built-up,Forest,Bareland
1546,Bareland,Water,Water,Water,Water,Water,Grassland,Water
1547,Bareland,Water,Water,Water,Water,Water,Wetland,Bareland
1548,Bareland,Water,Water,Water,Water,Water,Wetland,Water
1549,Bareland,Water,Water,Water,Water,Water,Bareland,Water
1550,Bareland,Water,Water,Water,Water,Water,Water,Grassland
1551,Bareland,Water,Water,Water,Water,Water,Water,Bareland
1552,Bareland,Water,Water,Water,Water,Water,Water,Water
1553,Bareland,Water,Water,Water,Water,Water,Water,Forest
1554,Bareland,Water,Water,Water,Water,Water,Forest,Grassland
1555,Bareland,Water,Water,Water,Water,Water,Forest,Bareland
1556,Bareland,Water,Water,Water,Water,Water,Forest,Water
1557,Bareland,Water,Water,Water,Water,Water,Forest,Forest
1558,Bareland,Water,Water,Water,Water,Forest,Forest,Water
1559,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1560,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1561,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1562,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1563,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1564,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
1565,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
1566,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
1567,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1568,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1569,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
1570,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
1571,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1572,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1573,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1574,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1575,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1576,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1577,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1578,Bareland,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
1579,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
1580,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1581,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1582,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1583,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
1584,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1585,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1586,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1587,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1588,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1589,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1590,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1591,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
1592,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1593,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
1594,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1595,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
1596,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
1597,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1598,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1599,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
1600,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Bareland
1601,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1602,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1603,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1604,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1605,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
1606,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
1607,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
1608,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Forest,Bareland
1609,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
1610,Bareland,Water,Forest,Water,Non_Wetland,Built-up,Water,Water
1611,Bareland,Water,Forest,Water,Non_Wetland,Built-up,Forest,Water
1612,Bareland,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
1613,Bareland,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
1614,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Bareland
1615,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1616,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1617,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
1618,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1619,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1620,Bareland,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
1621,Bareland,Water,Forest,Water,Non_Wetland,Water,Forest,Bareland
1622,Bareland,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1623,Bareland,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1624,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
1625,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1626,Bareland,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
1627,Bareland,Forest,NULL,NULL,Non_Wetland,Water,Water,Bareland
1628,Bareland,Forest,NULL,NULL,Non_Wetland,Water,Forest,Bareland
1629,Bareland,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1630,Bareland,Forest,NULL,Water,Non_Wetland,Water,Water,Bareland
1631,Bareland,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
1632,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1633,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1634,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1635,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1636,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1637,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1638,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1639,Bareland,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
1640,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
1641,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Water
1642,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
1643,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1644,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
1645,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
1646,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1647,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1648,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
1649,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1650,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1651,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
1652,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1653,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1654,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1655,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1656,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
1657,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Water
1658,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
1659,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1660,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1661,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1662,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1663,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1664,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
1665,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
1666,Bareland,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1667,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1668,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
1669,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
1670,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
1671,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
1672,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Water
1673,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1674,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
1675,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
1676,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
1677,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
1678,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
1679,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
1680,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Forest,Bareland
1681,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
1682,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
1683,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
1684,Bareland,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1685,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
1686,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
1687,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Bareland
1688,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Bareland
1689,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
1690,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Bareland
1691,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Forest
1692,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Grassland
1693,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Water
1694,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
1695,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Bareland
1696,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1697,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
1698,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1699,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
1700,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1701,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
1702,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Bareland
1703,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
1704,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
1705,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
1706,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Water,Bareland
1707,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
1708,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Forest,Bareland
1709,Bareland,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
1710,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
1711,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1712,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Bareland
1713,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
1714,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Bareland
1715,Bareland,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
1716,Bareland,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Bareland
1717,Bareland,Forest,Built-up,Water,Non_Wetland,Built-up,Water,Water
1718,Bareland,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
1719,Bareland,Forest,Built-up,Water,Non_Wetland,Water,Forest,Bareland
1720,Bareland,Forest,Water,NULL,Water,Grassland,Grassland,Forest
1721,Bareland,Forest,Water,NULL,Water,Grassland,Forest,Bareland
1722,Bareland,Forest,Water,NULL,Water,Bareland,Forest,Bareland
1723,Bareland,Forest,Water,NULL,Water,Built-up,Forest,Bareland
1724,Bareland,Forest,Water,NULL,Water,Water,Water,Bareland
