Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R
12396,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
12397,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
12398,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
12399,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12400,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
12401,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
12402,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
12403,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
12404,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
12405,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
12406,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
12407,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
12408,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
12409,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
12410,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
12411,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
12412,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12413,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
12414,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
12415,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12416,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
12417,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12418,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
12419,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12420,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
12421,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
12422,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
12423,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
12424,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
12425,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
12426,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12427,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Bareland
12428,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
12429,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
12430,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
12431,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
12432,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Water
12433,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
12434,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
12435,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
12436,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
12437,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12438,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
12439,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
12440,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12441,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
12442,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12443,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12444,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12445,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
12446,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
12447,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
12448,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12449,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
12450,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
12451,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
12452,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
12453,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
12454,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
12455,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
12456,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
12457,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
12458,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Water
12459,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
12460,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
12461,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
12462,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
12463,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
12464,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
12465,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
12466,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
12467,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
12468,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
12469,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
12470,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
12471,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
12472,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
12473,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
12474,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
12475,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
12476,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
12477,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
12478,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
12479,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12480,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
12481,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
12482,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
12483,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Bareland
12484,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
12485,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12486,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12487,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
12488,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
12489,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
12490,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Water
12491,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
12492,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
12493,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12494,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12495,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
12496,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
12497,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12498,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
12499,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12500,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
12501,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
12502,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
12503,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,NULL
12504,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
12505,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12506,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
12507,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12508,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12509,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12510,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
12511,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
12512,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
12513,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12514,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
12515,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12516,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
12517,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
12518,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
12519,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
12520,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
12521,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12522,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Cropland
12523,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
12524,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
12525,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
12526,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
12527,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
12528,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
12529,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
12530,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
12531,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
12532,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12533,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
12534,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
12535,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
12536,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
12537,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,NULL
12538,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
12539,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
12540,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
12541,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
12542,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
12543,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,NULL
12544,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
12545,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
12546,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
12547,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Cropland
12548,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
12549,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,NULL
12550,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
12551,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
12552,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
12553,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
12554,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
12555,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Water
12556,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12557,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Bareland,NULL
12558,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
12559,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
12560,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
12561,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
12562,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Cropland
12563,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
12564,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
12565,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
12566,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
12567,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
12568,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
12569,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
12570,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
12571,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
12572,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12573,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
12574,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
12575,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
12576,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
12577,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
12578,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,NULL
12579,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
12580,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
12581,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
12582,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Forest
12583,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
12584,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Cropland
12585,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
12586,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
12587,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
12588,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Wetland
12589,Forest,NULL,NULL,Water,Non_Wetland,Cropland,Water,Water
12590,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
12591,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,NULL
12592,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Grassland
12593,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Cropland
12594,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Wetland
12595,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Water
12596,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Forest
12597,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
12598,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Forest
12599,Forest,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
12600,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
12601,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Wetland
12602,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
12603,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
12604,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
12605,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
12606,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
12607,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
12608,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
12609,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Forest
12610,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
12611,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Cropland
12612,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
12613,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
12614,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
12615,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
12616,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
12617,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
12618,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
12619,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
12620,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
12621,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Water
12622,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
12623,Forest,NULL,NULL,Water,Non_Wetland,Forest,Water,Water
12624,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,Forest
12625,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12626,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12627,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
12628,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12629,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12630,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12631,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
12632,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
12633,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12634,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12635,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12636,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12637,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
12638,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
12639,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12640,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
12641,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
12642,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12643,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12644,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12645,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12646,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
12647,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
12648,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12649,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12650,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12651,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12652,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12653,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12654,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12655,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
12656,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12657,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12658,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12659,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12660,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12661,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
12662,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
12663,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12664,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12665,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12666,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
12667,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12668,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
12669,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
12670,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
12671,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
12672,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
12673,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
12674,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
12675,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
12676,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
12677,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12678,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
12679,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
12680,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
12681,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12682,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12683,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12684,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12685,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
12686,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12687,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12688,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12689,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12690,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12691,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12692,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
12693,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12694,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
12695,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
12696,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
12697,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
12698,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
12699,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
12700,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12701,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12702,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12703,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12704,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12705,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
12706,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
12707,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
12708,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12709,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12710,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
12711,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
12712,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
