Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKR_M_R
1739,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1740,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1741,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
1742,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1743,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1744,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1745,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1746,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1747,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1748,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1749,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1750,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1751,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1752,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1753,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1754,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1755,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1756,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1757,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1758,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1759,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1760,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1761,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1762,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1763,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1764,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1765,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1766,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1767,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1768,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1769,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1770,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1771,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1772,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1773,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1774,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1775,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1776,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1777,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1778,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
1779,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
1780,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1781,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1782,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1783,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1784,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1785,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1786,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1787,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1788,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1789,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
1790,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1791,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1792,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1793,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Water
1794,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1795,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1796,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1797,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
1798,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
1799,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1800,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
1801,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
1802,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1803,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1804,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1805,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1806,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
1807,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
1808,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
1809,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
1810,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1811,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1812,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
1813,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1814,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1815,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1816,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1817,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1818,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1819,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
1820,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1821,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1822,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1823,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
1824,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1825,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1826,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1827,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1828,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
1829,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1830,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1831,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1832,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1833,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1834,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
1835,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1836,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
1837,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1838,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1839,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1840,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
1841,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
1842,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1843,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1844,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1845,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1846,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1847,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
1848,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1849,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
1850,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
1851,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1852,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
1853,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1854,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
1855,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1856,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1857,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1858,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1859,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1860,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
1861,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1862,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
1863,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1864,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
1865,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1866,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1867,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
1868,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
1869,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1870,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1871,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1872,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1873,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1874,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1875,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1876,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
1877,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1878,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1879,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
1880,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
1881,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1882,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1883,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1884,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1885,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1886,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
1887,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1888,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
1889,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
1890,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
1891,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1892,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1893,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
1894,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
1895,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
1896,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1897,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
1898,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1899,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
1900,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
1901,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1902,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1903,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1904,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1905,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1906,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1907,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1908,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1909,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1910,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1911,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1912,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1913,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1914,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1915,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1916,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1917,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
1918,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1919,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
1920,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1921,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
1922,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1923,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
1924,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
1925,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1926,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1927,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1928,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
1929,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
1930,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
1931,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
1932,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
1933,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
1934,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Forest
1935,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
1936,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
1937,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1938,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1939,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1940,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
1941,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1942,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1943,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1944,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1945,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
1946,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1947,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1948,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1949,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1950,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1951,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
1952,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1953,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1954,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1955,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1956,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1957,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1958,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1959,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1960,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1961,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
1962,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
1963,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1964,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1965,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1966,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1967,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
1968,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1969,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
1970,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
1971,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
1972,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
1973,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1974,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1975,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
1976,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1977,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1978,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1979,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
1980,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1981,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1982,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1983,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1984,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
1985,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1986,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
1987,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
1988,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
1989,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
1990,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
1991,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
1992,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1993,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1994,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1995,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1996,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1997,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1998,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
1999,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2000,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2001,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2002,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
2003,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2004,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
2005,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2006,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2007,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2008,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2009,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2010,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
2011,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2012,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2013,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2014,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
2015,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2016,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
2017,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
2018,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2019,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2020,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2021,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2022,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2023,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2024,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2025,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2026,Forest,Forest,Water,NULL,Water,Water,Water,Water
2027,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2028,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2029,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2030,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2031,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2032,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2033,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2034,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2035,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2036,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2037,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2038,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2039,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2040,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2041,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2042,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2043,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2044,Forest,Forest,Water,Water,Water,NULL,Water,Water
2045,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2046,Forest,Forest,Water,Water,Water,NULL,Forest,Water
2047,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2048,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
2049,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2050,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2051,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2052,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2053,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2054,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2055,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2056,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2057,Forest,Forest,Water,Water,Water,Water,Water,Forest
2058,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2059,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
2060,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
2061,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2062,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2063,Forest,Forest,Water,Water,Water,Forest,Forest,Water
2064,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2065,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2066,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2067,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2068,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2069,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2070,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2071,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2072,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2073,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2074,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2075,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2076,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2077,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2078,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2079,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2080,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2081,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2082,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2083,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2084,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2085,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2086,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2087,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2088,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
