Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWU_M_R
7228,Bareland,Cropland,Water,Non_Water,Water,Water,Wetland,Water
7229,Bareland,Cropland,Water,Non_Water,Water,Water,Water,Grassland
7230,Bareland,Cropland,Water,Non_Water,Water,Water,Water,Wetland
7231,Bareland,Cropland,Water,Non_Water,Water,Water,Water,Water
7232,Bareland,Cropland,Water,Water,Water,Water,Grassland,Wetland
7233,Bareland,Cropland,Water,Water,Water,Water,Grassland,Water
7234,Bareland,Cropland,Water,Water,Water,Water,Wetland,Wetland
7235,Bareland,Cropland,Water,Water,Water,Water,Wetland,Water
7236,Bareland,Cropland,Water,Water,Water,Water,Water,Wetland
7237,Bareland,Cropland,Water,Water,Water,Water,Water,Water
7238,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7239,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7240,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7241,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
7242,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7243,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
7244,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
7245,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7246,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7247,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7248,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7249,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
7250,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
7251,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
7252,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
7253,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7254,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7255,Bareland,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Wetland
7256,Bareland,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Water
7257,Bareland,Cropland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
7258,Bareland,Cropland,Forest,Water,Non_Wetland,Water,Water,Wetland
7259,Bareland,Cropland,Forest,Water,Non_Wetland,Water,Water,Water
7260,Bareland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
7261,Bareland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
7262,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7263,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7264,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
7265,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7266,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7267,Bareland,Wetland,NULL,Water,Non_Wetland,Water,Grassland,Wetland
7268,Bareland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
7269,Bareland,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
7270,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7271,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7272,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7273,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7274,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7275,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7276,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7277,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7278,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7279,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
7280,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
7281,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
7282,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7283,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
7284,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
7285,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Grassland,Water
7286,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7287,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7288,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7289,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7290,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7291,Bareland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7292,Bareland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7293,Bareland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
7294,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
7295,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7296,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
7297,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7298,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Wetland
7299,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7300,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7301,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
7302,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
7303,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7304,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7305,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
7306,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7307,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7308,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
7309,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Water
7310,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7311,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7312,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7313,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
7314,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
7315,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
7316,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Bareland
7317,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
7318,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
7319,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
7320,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
7321,Bareland,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7322,Bareland,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
7323,Bareland,Wetland,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
7324,Bareland,Wetland,Cropland,Water,Non_Wetland,Wetland,Grassland,Wetland
7325,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
7326,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
7327,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
7328,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Grassland,Water
7329,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Water,Grassland
7330,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Water,Wetland
7331,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Water,Bareland
7332,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Water,Water
7333,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7334,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
7335,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7336,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
7337,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
7338,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
7339,Bareland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
7340,Bareland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
7341,Bareland,Wetland,Wetland,NULL,Wetland,Water,Grassland,Water
7342,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7343,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
7344,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
7345,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
7346,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
7347,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7348,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7349,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
7350,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
7351,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7352,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7353,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
7354,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Water
7355,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
7356,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7357,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
7358,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Bareland
7359,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
7360,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
7361,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
7362,Bareland,Wetland,Wetland,Water,Wetland,Water,Grassland,Grassland
7363,Bareland,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
7364,Bareland,Wetland,Wetland,Water,Wetland,Water,Grassland,Bareland
7365,Bareland,Wetland,Wetland,Water,Wetland,Water,Grassland,Water
7366,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
7367,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
7368,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
7369,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
7370,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Water
7371,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Bareland
7372,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7373,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7374,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
7375,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
7376,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
7377,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Grassland,Water
7378,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
7379,Bareland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
7380,Bareland,Wetland,Water,NULL,Water,Wetland,Grassland,Grassland
7381,Bareland,Wetland,Water,NULL,Water,Wetland,Grassland,Wetland
7382,Bareland,Wetland,Water,NULL,Water,Wetland,Grassland,Forest
7383,Bareland,Wetland,Water,NULL,Water,Water,Grassland,Grassland
7384,Bareland,Wetland,Water,NULL,Water,Water,Grassland,Wetland
7385,Bareland,Wetland,Water,NULL,Water,Water,Water,Grassland
7386,Bareland,Wetland,Water,Non_Water,Water,Grassland,Grassland,Grassland
7387,Bareland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Grassland
7388,Bareland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Wetland
7389,Bareland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Water
7390,Bareland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
7391,Bareland,Wetland,Water,Non_Water,Water,Water,Grassland,Grassland
7392,Bareland,Wetland,Water,Non_Water,Water,Water,Grassland,Wetland
7393,Bareland,Wetland,Water,Non_Water,Water,Water,Grassland,Bareland
7394,Bareland,Wetland,Water,Non_Water,Water,Water,Grassland,Water
7395,Bareland,Wetland,Water,Non_Water,Water,Water,Wetland,Water
7396,Bareland,Wetland,Water,Non_Water,Water,Water,Water,Grassland
7397,Bareland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
7398,Bareland,Wetland,Water,Non_Water,Water,Water,Water,Bareland
7399,Bareland,Wetland,Water,Non_Water,Water,Water,Water,Water
7400,Bareland,Wetland,Water,Water,Water,Grassland,Grassland,Water
7401,Bareland,Wetland,Water,Water,Water,Wetland,Grassland,Grassland
7402,Bareland,Wetland,Water,Water,Water,Wetland,Grassland,Wetland
7403,Bareland,Wetland,Water,Water,Water,Wetland,Grassland,Water
7404,Bareland,Wetland,Water,Water,Water,Wetland,Water,Wetland
7405,Bareland,Wetland,Water,Water,Water,Water,Grassland,Grassland
7406,Bareland,Wetland,Water,Water,Water,Water,Grassland,Wetland
7407,Bareland,Wetland,Water,Water,Water,Water,Grassland,Bareland
7408,Bareland,Wetland,Water,Water,Water,Water,Grassland,Water
7409,Bareland,Wetland,Water,Water,Water,Water,Wetland,Water
7410,Bareland,Wetland,Water,Water,Water,Water,Water,Wetland
7411,Bareland,Wetland,Water,Water,Water,Water,Water,Water
7412,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7413,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7414,Bareland,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7415,Bareland,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
7416,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7417,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7418,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7419,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
7420,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
7421,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
7422,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7423,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7424,Bareland,Wetland,Forest,Water,Non_Wetland,Water,Grassland,Water
7425,Bareland,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
7426,Bareland,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
7427,Bareland,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
7428,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7429,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
7430,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
7431,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7432,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
7433,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
7434,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7435,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7436,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
7437,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Water
7438,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Wetland
7439,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Bareland
7440,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7441,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7442,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
7443,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
7444,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7445,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7446,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
7447,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7448,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
7449,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
7450,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
7451,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
7452,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
7453,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
7454,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
7455,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
7456,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7457,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7458,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
7459,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Water
7460,Bareland,Bareland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
7461,Bareland,Bareland,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
7462,Bareland,Bareland,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
7463,Bareland,Bareland,NULL,Water,Non_Wetland,Grassland,Grassland,Water
7464,Bareland,Bareland,NULL,Water,Non_Wetland,Grassland,Water,Grassland
7465,Bareland,Bareland,NULL,Water,Non_Wetland,Grassland,Water,Water
7466,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
7467,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
7468,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Grassland,Bareland
7469,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Grassland,Water
7470,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
7471,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
7472,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Grassland,Grassland
7473,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Grassland,Wetland
7474,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Grassland,Bareland
7475,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Grassland,Water
7476,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Grassland,Forest
7477,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
7478,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Wetland,Water
7479,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Grassland
7480,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Wetland
7481,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Bareland
7482,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
7483,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7484,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7485,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7486,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7487,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7488,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7489,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
7490,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
7491,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
7492,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7493,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
7494,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7495,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7496,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7497,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7498,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
7499,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7500,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7501,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
7502,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
7503,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7504,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
7505,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
7506,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7507,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7508,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
7509,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
7510,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7511,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7512,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
7513,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7514,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
7515,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
7516,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
7517,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7518,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
7519,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
7520,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7521,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
7522,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
7523,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7524,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7525,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
