Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R
5887,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5888,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5889,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5890,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5891,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5892,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
5893,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
5894,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
5895,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5896,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
5897,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5898,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
5899,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5900,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5901,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
5902,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5903,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5904,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5905,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
5906,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5907,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
5908,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
5909,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
5910,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5911,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5912,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
5913,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
5914,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
5915,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
5916,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5917,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
5918,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
5919,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
5920,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
5921,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
5922,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Cropland
5923,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5924,Cropland,NULL,Shrubland,Water,Non_Wetland,Cropland,NULL,Water
5925,Cropland,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
5926,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Cropland
5927,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5928,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5929,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5930,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5931,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
5932,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5933,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
5934,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5935,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5936,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
5937,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5938,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
5939,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
5940,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5941,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5942,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
5943,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5944,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5945,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5946,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5947,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5948,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5949,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5950,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
5951,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5952,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5953,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
5954,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
5955,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
5956,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5957,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5958,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5959,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5960,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5961,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5962,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5963,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5964,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5965,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5966,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
5967,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5968,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5969,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5970,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5971,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5972,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
5973,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
5974,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
5975,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5976,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5977,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
5978,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5979,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5980,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
5981,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5982,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
5983,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5984,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
5985,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5986,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
5987,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
5988,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5989,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
5990,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5991,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5992,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
5993,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5994,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5995,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
5996,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5997,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5998,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
5999,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
6000,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6001,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6002,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6003,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6004,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6005,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6006,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6007,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6008,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6009,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6010,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6011,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6012,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
6013,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6014,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6015,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6016,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6017,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
6018,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
6019,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
6020,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6021,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6022,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6023,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
6024,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6025,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6026,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6027,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6028,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6029,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6030,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6031,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6032,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6033,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6034,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6035,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6036,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6037,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6038,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
6039,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6040,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
6041,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
6042,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Built-up
6043,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6044,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6045,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6046,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6047,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
6048,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6049,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6050,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6051,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6052,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6053,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6054,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6055,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6056,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6057,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6058,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6059,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6060,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6061,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
6062,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6063,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6064,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
6065,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6066,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6067,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6068,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
6069,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6070,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
6071,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
6072,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6073,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6074,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
6075,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6076,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6077,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6078,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6079,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6080,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6081,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6082,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6083,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6084,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6085,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
6086,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6087,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6088,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
6089,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6090,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6091,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6092,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
6093,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6094,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
6095,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6096,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
6097,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
6098,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
6099,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
6100,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6101,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
6102,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
6103,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6104,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6105,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
6106,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
6107,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6108,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6109,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6110,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6111,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
6112,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
6113,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6114,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
6115,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
6116,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6117,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
6118,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
6119,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
6120,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
6121,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6122,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
6123,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
6124,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6125,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
6126,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
6127,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6128,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6129,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
6130,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6131,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6132,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6133,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6134,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6135,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
6136,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,NULL
6137,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
6138,Cropland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Cropland
6139,Cropland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
6140,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
6141,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
6142,Cropland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
6143,Cropland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
6144,Cropland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
6145,Cropland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
6146,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
6147,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
6148,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
6149,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Cropland
6150,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
6151,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
6152,Cropland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
6153,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
6154,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6155,Cropland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
6156,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
6157,Cropland,NULL,Wetland,Water,Wetland,Water,NULL,Cropland
6158,Cropland,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
6159,Cropland,NULL,Wetland,Water,Wetland,Water,Shrubland,Cropland
6160,Cropland,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
6161,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
6162,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
6163,Cropland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Wetland
6164,Cropland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6165,Cropland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6166,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6167,Cropland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6168,Cropland,NULL,Bareland,Water,Non_Wetland,Water,NULL,Cropland
6169,Cropland,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Bareland
6170,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
6171,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6172,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
6173,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
6174,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
6175,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
6176,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
6177,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
6178,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
6179,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
6180,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
6181,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
6182,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6183,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6184,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6185,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6186,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6187,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
6188,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6189,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
6190,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
6191,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6192,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
6193,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6194,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
6195,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6196,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
6197,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
6198,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6199,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
6200,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
