Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUH_M_R
5034,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
5035,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
5036,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5037,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
5038,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5039,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5040,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5041,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5042,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5043,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5044,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
5045,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5046,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
5047,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5048,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5049,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
5050,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5051,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
5052,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5053,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
5054,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
5055,Water,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
5056,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5057,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
5058,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5059,Water,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5060,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5061,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Water
5062,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5063,Water,Cropland,Wetland,NULL,Wetland,Bareland,Water,Forest
5064,Water,Cropland,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
5065,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
5066,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
5067,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Bareland
5068,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Water
5069,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
5070,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
5071,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Water
5072,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5073,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5074,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5075,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5076,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5077,Water,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5078,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Cropland
5079,Water,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5080,Water,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Water
5081,Water,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5082,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
5083,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5084,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5085,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5086,Water,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
5087,Water,Cropland,Water,NULL,Water,Grassland,NULL,Water
5088,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
5089,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Cropland
5090,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Water
5091,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
5092,Water,Cropland,Water,NULL,Water,Grassland,Wetland,Grassland
5093,Water,Cropland,Water,NULL,Water,Grassland,Water,Grassland
5094,Water,Cropland,Water,NULL,Water,Grassland,Water,Forest
5095,Water,Cropland,Water,NULL,Water,Cropland,Grassland,Grassland
5096,Water,Cropland,Water,NULL,Water,Cropland,Grassland,Cropland
5097,Water,Cropland,Water,NULL,Water,Cropland,Grassland,Bareland
5098,Water,Cropland,Water,NULL,Water,Cropland,Wetland,Cropland
5099,Water,Cropland,Water,NULL,Water,Wetland,Grassland,Forest
5100,Water,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
5101,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
5102,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Cropland
5103,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
5104,Water,Cropland,Water,NULL,Water,Bareland,Wetland,Wetland
5105,Water,Cropland,Water,NULL,Water,Bareland,Water,Grassland
5106,Water,Cropland,Water,NULL,Water,Bareland,Water,Water
5107,Water,Cropland,Water,NULL,Water,Bareland,Water,Forest
5108,Water,Cropland,Water,NULL,Water,Water,Grassland,Grassland
5109,Water,Cropland,Water,NULL,Water,Water,Grassland,Wetland
5110,Water,Cropland,Water,NULL,Water,Water,Grassland,Forest
5111,Water,Cropland,Water,NULL,Water,Water,Water,Water
5112,Water,Cropland,Water,NULL,Water,Water,Water,Forest
5113,Water,Cropland,Water,Non_Water,Water,Grassland,Water,Grassland
5114,Water,Cropland,Water,Non_Water,Water,Bareland,Water,Grassland
5115,Water,Cropland,Water,Non_Water,Water,Bareland,Water,Forest
5116,Water,Cropland,Water,Non_Water,Water,Water,Grassland,Cropland
5117,Water,Cropland,Water,Non_Water,Water,Water,Grassland,Water
5118,Water,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
5119,Water,Cropland,Water,Water,Water,Grassland,Grassland,Cropland
5120,Water,Cropland,Water,Water,Water,Grassland,Grassland,Bareland
5121,Water,Cropland,Water,Water,Water,Grassland,Grassland,Water
5122,Water,Cropland,Water,Water,Water,Bareland,NULL,Grassland
5123,Water,Cropland,Water,Water,Water,Bareland,Grassland,Grassland
5124,Water,Cropland,Water,Water,Water,Bareland,Water,Bareland
5125,Water,Cropland,Water,Water,Water,Water,Grassland,Water
5126,Water,Cropland,Water,Water,Water,Water,Grassland,Forest
5127,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5128,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5129,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5130,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5131,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5132,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5133,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
5134,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5135,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5136,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5137,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5138,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5139,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5140,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5141,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5142,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5143,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5144,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5145,Water,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
5146,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5147,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5148,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5149,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Water
5150,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5151,Water,Cropland,Forest,NULL,Non_Wetland,Water,Water,Forest
5152,Water,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
5153,Water,Cropland,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
5154,Water,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Forest
5155,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5156,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
5157,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5158,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
5159,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
5160,Water,Wetland,Water,Water,Water,Water,Water,Water
5161,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
5162,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5163,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5164,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
5165,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5166,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5167,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
5168,Water,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5169,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5170,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5171,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5172,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
5173,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5174,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
5175,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5176,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5177,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
5178,Water,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
5179,Water,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5180,Water,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5181,Water,Built-up,Wetland,Water,Wetland,Grassland,Water,Forest
5182,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5183,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
5184,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5185,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
5186,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5187,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
5188,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5189,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
5190,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
5191,Water,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
5192,Water,Built-up,Water,NULL,Water,Bareland,Wetland,Forest
5193,Water,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
5194,Water,Built-up,Water,NULL,Water,Bareland,Water,Forest
5195,Water,Built-up,Water,NULL,Water,Built-up,Built-up,Water
5196,Water,Built-up,Water,Non_Water,Water,Built-up,Built-up,Water
5197,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5198,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
5199,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
5200,Water,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
5201,Water,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5202,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5203,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5204,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
5205,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5206,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5207,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Bareland,Water
5208,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
5209,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5210,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5211,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
5212,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5213,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5214,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5215,Water,Water,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5216,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5217,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5218,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5219,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
5220,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5221,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5222,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
5223,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5224,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5225,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5226,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
5227,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5228,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
5229,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5230,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5231,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5232,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5233,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
5234,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5235,Water,Water,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
5236,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5237,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5238,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
5239,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5240,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
5241,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5242,Water,Water,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5243,Water,Water,NULL,NULL,Non_Wetland,Built-up,Grassland,Water
5244,Water,Water,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
5245,Water,Water,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
5246,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
5247,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
5248,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
5249,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5250,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
5251,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
5252,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
5253,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5254,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5255,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5256,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
5257,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5258,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
5259,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Water
5260,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
5261,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
5262,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
5263,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
5264,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
5265,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5266,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
5267,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
5268,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
5269,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5270,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
5271,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5272,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
5273,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5274,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5275,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5276,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5277,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5278,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5279,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
5280,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
5281,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5282,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5283,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
5284,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5285,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5286,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
5287,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5288,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5289,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5290,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
5291,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
5292,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
5293,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5294,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
5295,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
5296,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
5297,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
5298,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5299,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5300,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
5301,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
5302,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
5303,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5304,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
5305,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5306,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5307,Water,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Bareland
5308,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
5309,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
5310,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
5311,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Water
5312,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5313,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
5314,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
5315,Water,Water,NULL,Water,Non_Wetland,Built-up,Bareland,Water
5316,Water,Water,NULL,Water,Non_Wetland,Built-up,Water,Grassland
5317,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
5318,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
5319,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5320,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Wetland
5321,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Bareland
5322,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
5323,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
5324,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
5325,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
5326,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
5327,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
5328,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
5329,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
5330,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
5331,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
5332,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5333,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5334,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5335,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5336,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5337,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5338,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5339,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5340,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5341,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5342,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5343,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5344,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5345,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
5346,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5347,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5348,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5349,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5350,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5351,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5352,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5353,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
5354,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5355,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5356,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5357,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5358,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5359,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5360,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5361,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
