Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R
7086,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7087,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
7088,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7089,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7090,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7091,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
7092,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7093,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7094,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7095,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
7096,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7097,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7098,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7099,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
7100,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
7101,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
7102,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7103,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7104,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
7105,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7106,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7107,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
7108,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7109,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7110,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
7111,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7112,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7113,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7114,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7115,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7116,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7117,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7118,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
7119,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7120,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7121,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
7122,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
7123,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7124,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7125,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7126,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7127,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
7128,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7129,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
7130,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Cropland
7131,Cropland,Cropland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
7132,Cropland,Cropland,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
7133,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7134,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
7135,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7136,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7137,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7138,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7139,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7140,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7141,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7142,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7143,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7144,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7145,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7146,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7147,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7148,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7149,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7150,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7151,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
7152,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
7153,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7154,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7155,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7156,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7157,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7158,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7159,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7160,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7161,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7162,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
7163,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
7164,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7165,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
7166,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
7167,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7168,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7169,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7170,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7171,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
7172,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7173,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7174,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7175,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7176,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7177,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7178,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7179,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7180,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7181,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7182,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7183,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
7184,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7185,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7186,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7187,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7188,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7189,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7190,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7191,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7192,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7193,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7194,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7195,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7196,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
7197,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
7198,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
7199,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7200,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
7201,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7202,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7203,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7204,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7205,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
7206,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7207,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7208,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7209,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7210,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7211,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7212,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7213,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7214,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7215,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7216,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7217,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7218,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
7219,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
7220,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
7221,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
7222,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7223,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
7224,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
7225,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7226,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
7227,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7228,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Bareland
7229,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7230,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7231,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7232,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7233,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7234,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7235,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7236,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
7237,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7238,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7239,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
7240,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7241,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
7242,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7243,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7244,Cropland,Cropland,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
7245,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Cropland
7246,Cropland,Cropland,Water,Non_Water,Water,Grassland,Grassland,Cropland
7247,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7248,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7249,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7250,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7251,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7252,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7253,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7254,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7255,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7256,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7257,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7258,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7259,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7260,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7261,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7262,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7263,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7264,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7265,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7266,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7267,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7268,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7269,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7270,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7271,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
7272,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7273,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7274,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7275,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7276,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
7277,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7278,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7279,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7280,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7281,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7282,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7283,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7284,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7285,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
7286,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
7287,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7288,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7289,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7290,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7291,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
7292,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7293,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7294,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7295,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
7296,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7297,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7298,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7299,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
7300,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
7301,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
7302,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7303,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7304,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7305,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7306,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7307,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7308,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7309,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7310,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7311,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7312,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
7313,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7314,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7315,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7316,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7317,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7318,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7319,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7320,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7321,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7322,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7323,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7324,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7325,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7326,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7327,Cropland,Wetland,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
7328,Cropland,Wetland,NULL,Water,Non_Wetland,Water,NULL,Wetland
7329,Cropland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
7330,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7331,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7332,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7333,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7334,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7335,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7336,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7337,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
7338,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7339,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7340,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7341,Cropland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7342,Cropland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7343,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7344,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7345,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7346,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7347,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7348,Cropland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7349,Cropland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7350,Cropland,Wetland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7351,Cropland,Wetland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7352,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7353,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7354,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7355,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7356,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7357,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7358,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7359,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7360,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7361,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7362,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
7363,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7364,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7365,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
7366,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
7367,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
7368,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
7369,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
7370,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
7371,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
7372,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7373,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
7374,Cropland,Wetland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
7375,Cropland,Wetland,Cropland,Water,Non_Wetland,Water,NULL,Wetland
7376,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
7377,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
7378,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
7379,Cropland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
7380,Cropland,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Grassland
7381,Cropland,Wetland,Wetland,Water,Wetland,Water,NULL,Grassland
7382,Cropland,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
7383,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
7384,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7385,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7386,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7387,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7388,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7389,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
