Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUT_M_R
5661,Water,Forest,Water,Non_Water,Water,Water,Wetland,Forest
5662,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
5663,Water,Forest,Water,Water,Water,NULL,Wetland,Forest
5664,Water,Forest,Water,Water,Water,NULL,Water,Wetland
5665,Water,Forest,Water,Water,Water,Wetland,Wetland,Grassland
5666,Water,Forest,Water,Water,Water,Wetland,Wetland,Wetland
5667,Water,Forest,Water,Water,Water,Wetland,Wetland,Water
5668,Water,Forest,Water,Water,Water,Wetland,Wetland,Forest
5669,Water,Forest,Water,Water,Water,Wetland,Water,Grassland
5670,Water,Forest,Water,Water,Water,Wetland,Water,Wetland
5671,Water,Forest,Water,Water,Water,Wetland,Water,Water
5672,Water,Forest,Water,Water,Water,Wetland,Water,Forest
5673,Water,Forest,Water,Water,Water,Water,Wetland,Grassland
5674,Water,Forest,Water,Water,Water,Water,Wetland,Wetland
5675,Water,Forest,Water,Water,Water,Water,Wetland,Forest
5676,Water,Forest,Water,Water,Water,Water,Water,Grassland
5677,Water,Forest,Water,Water,Water,Water,Water,Wetland
5678,Water,Forest,Water,Water,Water,Water,Water,Water
5679,Water,Forest,Water,Water,Water,Water,Water,Forest
5680,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5681,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5682,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5683,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
5684,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Water
5685,Water,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
5686,Water,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
5687,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5688,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5689,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
5690,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5691,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
5692,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5693,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5694,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
5695,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
5696,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5697,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5698,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
5699,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
5700,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Forest
5701,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5702,Permanent_ice_and_snow,Built-up,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5703,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5704,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
5705,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5706,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5707,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5708,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5709,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5710,Permanent_ice_and_snow,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5711,Permanent_ice_and_snow,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
5712,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5713,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5714,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5715,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5716,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5717,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland,Grassland,Grassland
5718,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5719,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5720,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
5721,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5722,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5723,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5724,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5725,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5726,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5727,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5728,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5729,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5730,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5731,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
5732,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5733,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5734,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5735,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5736,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5737,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5738,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5739,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5740,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5741,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5742,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5743,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
5744,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5745,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
5746,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Built-up
5747,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5748,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5749,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5750,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5751,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5752,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5753,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5754,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5755,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5756,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
5757,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5758,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5759,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5760,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5761,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5762,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5763,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5764,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5765,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5766,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5767,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5768,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5769,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
5770,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
5771,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5772,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5773,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5774,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5775,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5776,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Water
5777,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5778,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
5779,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
5780,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
5781,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5782,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Wetland
5783,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
5784,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5785,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5786,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5787,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5788,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5789,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5790,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5791,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5792,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5793,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5794,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5795,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5796,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5797,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5798,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5799,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5800,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5801,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
5802,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
5803,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5804,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
5805,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5806,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5807,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
5808,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
5809,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
5810,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
5811,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5812,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5813,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5814,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5815,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
5816,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
5817,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
5818,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
5819,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
5820,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
5821,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
5822,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Forest
5823,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
5824,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Forest
5825,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
5826,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5827,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
5828,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
5829,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Forest
5830,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
5831,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
5832,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Grassland
5833,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Forest
5834,Forest,NULL,NULL,Water,Non_Wetland,Forest,Wetland,Forest
5835,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5836,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5837,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5838,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5839,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5840,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5841,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5842,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5843,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5844,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5845,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5846,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5847,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5848,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5849,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5850,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5851,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5852,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5853,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5854,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5855,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5856,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5857,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5858,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
5859,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5860,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5861,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
5862,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5863,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5864,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5865,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5866,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5867,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5868,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5869,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5870,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5871,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
5872,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5873,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5874,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5875,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5876,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5877,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5878,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5879,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5880,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5881,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5882,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5883,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5884,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5885,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5886,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5887,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
5888,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
5889,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5890,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5891,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5892,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5893,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5894,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
5895,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5896,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5897,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5898,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5899,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5900,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5901,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5902,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5903,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5904,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5905,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5906,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5907,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
5908,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5909,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5910,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5911,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5912,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
5913,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
5914,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5915,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5916,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
5917,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
5918,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
5919,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
5920,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
5921,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
5922,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
5923,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
5924,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
5925,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
5926,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
5927,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
5928,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
5929,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
5930,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
5931,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5932,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
5933,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
5934,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5935,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5936,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5937,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5938,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5939,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5940,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5941,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5942,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5943,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5944,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5945,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5946,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
5947,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5948,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5949,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5950,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5951,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
5952,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
5953,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5954,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5955,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5956,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5957,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5958,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
5959,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
5960,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
5961,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
5962,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5963,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5964,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5965,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5966,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
