Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUH_M_R
7352,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7353,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7354,Water,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
7355,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
7356,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Bareland
7357,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
7358,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
7359,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7360,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
7361,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
7362,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
7363,Water,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7364,Water,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
7365,Water,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
7366,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7367,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7368,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7369,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7370,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
7371,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
7372,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
7373,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
7374,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
7375,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
7376,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
7377,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
7378,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
7379,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
7380,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
7381,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Bareland
7382,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
7383,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
7384,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
7385,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
7386,Water,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
7387,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
7388,Water,NULL,Wetland,Water,Wetland,NULL,Water,Forest
7389,Water,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
7390,Water,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
7391,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7392,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
7393,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
7394,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
7395,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
7396,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
7397,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
7398,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
7399,Water,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
7400,Water,NULL,Wetland,Water,Wetland,Water,NULL,Water
7401,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
7402,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
7403,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7404,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
7405,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Built-up
7406,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Bareland
7407,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,Water,Grassland
7408,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
7409,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
7410,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
7411,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
7412,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
7413,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
7414,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
7415,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7416,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7417,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
7418,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7419,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
7420,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7421,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
7422,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
7423,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
7424,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
7425,Water,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Forest
7426,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
7427,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7428,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7429,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7430,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7431,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
7432,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
7433,Water,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
7434,Water,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Bareland
7435,Water,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Water
7436,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
7437,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
7438,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
7439,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
7440,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
7441,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
7442,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7443,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
7444,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
7445,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
7446,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
7447,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7448,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7449,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7450,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
7451,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7452,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7453,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7454,Water,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Wetland
7455,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
7456,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Water
7457,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Forest
7458,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
7459,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Water
7460,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
7461,Water,NULL,Built-up,Water,Non_Wetland,NULL,Grassland,Bareland
7462,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
7463,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
7464,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7465,Water,NULL,Built-up,Water,Non_Wetland,Water,NULL,Bareland
7466,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
7467,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
7468,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
7469,Water,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
7470,Water,NULL,Water,NULL,Water,NULL,Grassland,Grassland
7471,Water,NULL,Water,NULL,Water,NULL,Grassland,Water
7472,Water,NULL,Water,NULL,Water,NULL,Grassland,Forest
7473,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
7474,Water,NULL,Water,NULL,Water,NULL,Water,Water
7475,Water,NULL,Water,NULL,Water,NULL,Water,Forest
7476,Water,NULL,Water,NULL,Water,Grassland,NULL,Grassland
7477,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
7478,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
7479,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
7480,Water,NULL,Water,NULL,Water,Bareland,Forest,Forest
7481,Water,NULL,Water,NULL,Water,Water,NULL,Grassland
7482,Water,NULL,Water,NULL,Water,Water,NULL,Water
7483,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
7484,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
7485,Water,NULL,Water,NULL,Water,Water,Water,Grassland
7486,Water,NULL,Water,NULL,Water,Water,Water,Bareland
7487,Water,NULL,Water,NULL,Water,Water,Water,Water
7488,Water,NULL,Water,NULL,Water,Water,Forest,Forest
7489,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
7490,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
7491,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
7492,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Forest
7493,Water,NULL,Water,Non_Water,Water,NULL,Water,Forest
7494,Water,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
7495,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
7496,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
7497,Water,NULL,Water,Water,Water,NULL,NULL,Water
7498,Water,NULL,Water,Water,Water,NULL,NULL,Forest
7499,Water,NULL,Water,Water,Water,NULL,Shrubland,Grassland
7500,Water,NULL,Water,Water,Water,NULL,Grassland,Grassland
7501,Water,NULL,Water,Water,Water,NULL,Grassland,Water
7502,Water,NULL,Water,Water,Water,NULL,Grassland,Forest
7503,Water,NULL,Water,Water,Water,NULL,Wetland,Grassland
7504,Water,NULL,Water,Water,Water,NULL,Wetland,Bareland
7505,Water,NULL,Water,Water,Water,NULL,Wetland,Water
7506,Water,NULL,Water,Water,Water,NULL,Water,Grassland
7507,Water,NULL,Water,Water,Water,NULL,Water,Bareland
7508,Water,NULL,Water,Water,Water,NULL,Water,Water
7509,Water,NULL,Water,Water,Water,NULL,Water,Forest
7510,Water,NULL,Water,Water,Water,Grassland,NULL,Grassland
7511,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
7512,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
7513,Water,NULL,Water,Water,Water,Water,NULL,Grassland
7514,Water,NULL,Water,Water,Water,Water,NULL,Wetland
7515,Water,NULL,Water,Water,Water,Water,NULL,Bareland
7516,Water,NULL,Water,Water,Water,Water,NULL,Water
7517,Water,NULL,Water,Water,Water,Water,Shrubland,Water
7518,Water,NULL,Water,Water,Water,Water,Wetland,Water
7519,Water,NULL,Water,Water,Water,Water,Water,Grassland
7520,Water,NULL,Water,Water,Water,Water,Water,Bareland
7521,Water,NULL,Water,Water,Water,Water,Water,Water
7522,Water,NULL,Water,Water,Water,Water,Water,Forest
7523,Water,NULL,Water,Water,Water,Water,Forest,Water
7524,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7525,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7526,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
7527,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7528,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7529,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7530,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7531,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7532,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
7533,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
7534,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7535,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7536,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7537,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
7538,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
7539,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
7540,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7541,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7542,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7543,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7544,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7545,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7546,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7547,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7548,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
7549,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7550,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7551,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7552,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7553,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7554,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7555,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7556,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7557,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7558,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7559,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7560,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7561,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7562,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7563,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7564,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7565,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7566,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7567,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7568,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7569,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
7570,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7571,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
7572,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
7573,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
7574,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
7575,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7576,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
7577,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7578,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
7579,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
7580,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
7581,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
7582,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7583,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7584,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
7585,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
7586,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
7587,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
7588,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7589,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
7590,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7591,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7592,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7593,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7594,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7595,Water,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7596,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7597,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7598,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7599,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7600,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7601,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7602,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7603,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
7604,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7605,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
7606,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
7607,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7608,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7609,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
7610,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
7611,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
7612,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
7613,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7614,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
7615,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
7616,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
7617,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
7618,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
7619,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Water
7620,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
7621,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
7622,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
7623,Water,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
7624,Water,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
7625,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
7626,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
7627,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
7628,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
7629,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7630,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
7631,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7632,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
7633,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7634,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
7635,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7636,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7637,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7638,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Water
7639,Water,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
7640,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
7641,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Forest
7642,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7643,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7644,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7645,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
7646,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7647,Water,Cropland,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
7648,Water,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
7649,Water,Cropland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
7650,Water,Cropland,NULL,Water,Non_Wetland,Water,NULL,Bareland
7651,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7652,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7653,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7654,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7655,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7656,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7657,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
7658,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7659,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7660,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7661,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7662,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7663,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7664,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7665,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7666,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7667,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7668,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
7669,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7670,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
7671,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7672,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Water
7673,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
7674,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7675,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
7676,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
7677,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7678,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7679,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
7680,Water,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
7681,Water,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7682,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7683,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
7684,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7685,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7686,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
7687,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7688,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7689,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7690,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
7691,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7692,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7693,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7694,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7695,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7696,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7697,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7698,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7699,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7700,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7701,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
7702,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7703,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7704,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7705,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
7706,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
