Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGS_M_R
10485,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
10486,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
10487,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10488,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
10489,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
10490,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
10491,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
10492,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
10493,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
10494,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
10495,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
10496,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
10497,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
10498,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
10499,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
10500,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
10501,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
10502,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
10503,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
10504,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
10505,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
10506,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
10507,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
10508,Forest,Built-up,Water,NULL,Water,Shrubland,Shrubland,Forest
10509,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10510,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10511,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10512,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10513,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10514,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
10515,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10516,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10517,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10518,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10519,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10520,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10521,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10522,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10523,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
10524,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
10525,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10526,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Built-up
10527,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
10528,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
10529,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
10530,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10531,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10532,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10533,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10534,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10535,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10536,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10537,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10538,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
10539,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
10540,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
10541,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
10542,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
10543,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
10544,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
10545,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10546,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10547,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
10548,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10549,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10550,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10551,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
10552,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
10553,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
10554,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10555,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
10556,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
10557,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
10558,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
10559,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
10560,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
10561,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
10562,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
10563,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
10564,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
10565,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
10566,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
10567,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
10568,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
10569,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10570,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10571,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10572,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
10573,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
10574,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
10575,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10576,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
10577,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10578,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10579,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
10580,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
10581,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
10582,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10583,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10584,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10585,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
10586,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
10587,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10588,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
10589,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
10590,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
10591,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10592,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
10593,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
10594,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
10595,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10596,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
10597,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
10598,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
10599,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
10600,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
10601,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
10602,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
10603,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
10604,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
10605,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
10606,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
10607,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
10608,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
10609,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10610,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10611,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
10612,Forest,Water,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
10613,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
10614,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
10615,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10616,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
10617,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
10618,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
10619,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
10620,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
10621,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
10622,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
10623,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
