Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRA_M_R
2072,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2073,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2074,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2075,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
2076,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2077,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2078,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2079,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2080,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2081,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2082,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2083,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2084,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2085,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2086,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2087,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2088,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2089,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2090,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2091,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2092,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2093,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2094,Bareland,Built-up,Water,NULL,Water,NULL,NULL,NULL
2095,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2096,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2097,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Built-up
2098,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Water
2099,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Forest
2100,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2101,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
2102,Bareland,Built-up,Water,Water,Water,NULL,NULL,NULL
2103,Bareland,Built-up,Water,Water,Water,NULL,NULL,Grassland
2104,Bareland,Built-up,Water,Water,Water,NULL,NULL,Bareland
2105,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
2106,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2107,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2108,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2109,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2110,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2111,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2112,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2113,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2114,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2115,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2116,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2117,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2118,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2119,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2120,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2121,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2122,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2123,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2124,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2125,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2126,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2127,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2128,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2129,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2131,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2132,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2133,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2134,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2135,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2136,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2137,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2138,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2139,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2140,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2141,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2142,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2143,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2144,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2145,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2146,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2147,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2148,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2149,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2150,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2151,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2152,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2153,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2154,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2155,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2156,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2157,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2158,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2159,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2160,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2161,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2162,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2163,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2164,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2165,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2166,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2167,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2168,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2169,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2170,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2171,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2172,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2173,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2174,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2175,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2176,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2177,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2178,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2179,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
2180,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2181,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2182,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2183,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2184,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2185,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2186,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2187,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2188,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2189,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2190,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2191,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2192,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2193,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2194,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2195,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2196,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2197,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2198,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2199,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2200,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2201,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2202,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2203,Bareland,Water,Water,NULL,Water,NULL,NULL,NULL
2204,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
2205,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
2206,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
2207,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
2208,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2209,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2210,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2211,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
2212,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
2213,Bareland,Water,Water,Water,Water,NULL,NULL,NULL
2214,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
2215,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
2216,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
2217,Bareland,Water,Water,Water,Water,NULL,NULL,Water
2218,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
2219,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2220,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2221,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2222,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2223,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2224,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2225,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2226,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2227,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2228,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2229,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2230,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2231,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2232,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2233,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2234,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2235,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2236,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2237,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2238,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2239,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2240,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2241,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2242,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2243,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2244,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2245,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2246,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2247,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2248,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2249,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2250,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2251,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2252,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2253,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2254,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2255,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2256,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2257,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2258,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2259,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2260,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2261,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2262,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2263,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2264,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2265,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2266,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2267,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2268,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2269,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2270,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2271,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2272,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2273,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2274,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2275,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2276,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2277,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2278,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
2279,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2280,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2281,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2282,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
2283,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2284,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
2285,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2286,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2287,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2288,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2289,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2290,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2291,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2292,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2293,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2294,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2295,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2296,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2297,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2298,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2299,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2300,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2301,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2302,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2303,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2304,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2305,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2306,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2307,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2308,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2309,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2310,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2311,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2312,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2313,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2314,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2315,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2316,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2317,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2318,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2319,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2320,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2321,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2322,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2323,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2324,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2325,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2326,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2327,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2328,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2329,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2330,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2331,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2332,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2333,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2334,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2335,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2336,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2337,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2338,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2339,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2340,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2341,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2342,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2343,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2344,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2345,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2346,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2347,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2348,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2349,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2350,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2351,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2352,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2353,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2354,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2355,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2356,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2357,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2358,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2359,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2360,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2361,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2362,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2363,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2364,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2365,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2366,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2367,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2368,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2369,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2370,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2371,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2372,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2373,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2374,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2375,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2376,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2377,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2378,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2379,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2380,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2381,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2382,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2383,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2384,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2385,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2386,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2387,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2388,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2389,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2390,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2391,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2392,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2393,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2394,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2395,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2396,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2397,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2398,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2399,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2400,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2401,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2402,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2403,Water,NULL,Water,Water,Water,NULL,NULL,NULL
2404,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2405,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2406,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2407,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2408,Water,NULL,Water,Water,Water,NULL,NULL,Water
2409,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2410,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2411,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2412,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2413,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2414,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2415,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2416,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2417,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2418,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2419,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2420,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2421,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
