Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRM_M_R
2115,Forest,Bareland,Bareland,NULL,Non_Wetland,Cropland
2116,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2117,Forest,Bareland,Bareland,NULL,Non_Wetland,Built-up
2118,Forest,Bareland,Bareland,NULL,Non_Wetland,Water
2119,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
2120,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2121,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL
2122,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland
2123,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland
2124,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up
2125,Forest,Bareland,Built-up,NULL,Non_Wetland,Forest
2126,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
2127,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2128,Forest,Bareland,Forest,NULL,Non_Wetland,Cropland
2129,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2130,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up
2131,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2132,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2133,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2134,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2135,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2136,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2137,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2138,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water
2139,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2140,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2141,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland
2142,Forest,Built-up,Shrubland,Water,Non_Wetland,Water
2143,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2144,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2145,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2146,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2147,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2148,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2149,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2150,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2151,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2152,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2153,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2154,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2155,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2156,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2157,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2158,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
2159,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2160,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2161,Forest,Built-up,Bareland,NULL,Non_Wetland,Water
2162,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2163,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2164,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2165,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2166,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2167,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2168,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2169,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2170,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2171,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
2172,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2173,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2174,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2175,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2176,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2177,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2178,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2179,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2180,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
2181,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2182,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2183,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2184,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2185,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2186,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2187,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2188,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2189,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2190,Forest,Water,Shrubland,Water,Non_Wetland,Water
2191,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2192,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2193,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2194,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
2195,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2196,Forest,Water,Grassland,NULL,Non_Wetland,Water
2197,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2198,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2199,Forest,Water,Grassland,Water,Non_Wetland,Forest
2200,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2201,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2202,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2203,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2204,Forest,Water,Cropland,NULL,Non_Wetland,Water
2205,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2206,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2207,Forest,Water,Cropland,Water,Non_Wetland,NULL
2208,Forest,Water,Cropland,Water,Non_Wetland,Forest
2209,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2210,Forest,Water,Wetland,Water,Wetland,Water
2211,Forest,Water,Wetland,Water,Wetland,Forest
2212,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2213,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2214,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2215,Forest,Water,Bareland,NULL,Non_Wetland,Built-up
2216,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2217,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2218,Forest,Water,Bareland,Water,Non_Wetland,Forest
2219,Forest,Water,Water,NULL,Water,Grassland
2220,Forest,Water,Water,NULL,Water,Wetland
2221,Forest,Water,Water,NULL,Water,Bareland
2222,Forest,Water,Water,NULL,Water,Water
2223,Forest,Water,Water,NULL,Water,Forest
2224,Forest,Water,Water,Non_Water,Water,Wetland
2225,Forest,Water,Water,Non_Water,Water,Water
2226,Forest,Water,Water,Water,Water,NULL
2227,Forest,Water,Water,Water,Water,Grassland
2228,Forest,Water,Water,Water,Water,Wetland
2229,Forest,Water,Water,Water,Water,Bareland
2230,Forest,Water,Water,Water,Water,Water
2231,Forest,Water,Water,Water,Water,Forest
2232,Forest,Water,Forest,NULL,Non_Wetland,NULL
2233,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2234,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2235,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2236,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2237,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2238,Forest,Water,Forest,NULL,Non_Wetland,Water
2239,Forest,Water,Forest,NULL,Non_Wetland,Forest
2240,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2241,Forest,Water,Forest,Water,Non_Wetland,Grassland
2242,Forest,Water,Forest,Water,Non_Wetland,Water
2243,Forest,Water,Forest,Water,Non_Wetland,Forest
2244,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2245,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2246,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2247,Forest,Forest,NULL,Water,Non_Wetland,Forest
2248,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2249,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2250,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2251,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2252,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2253,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2254,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2255,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2256,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2257,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2258,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2259,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2260,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2261,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2262,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2263,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2264,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2265,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2266,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2267,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2268,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2269,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2270,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2271,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2272,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2273,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2274,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2275,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2276,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2277,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2278,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2279,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2280,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2281,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2282,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2283,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2284,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2285,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2286,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2287,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2288,Forest,Forest,Wetland,NULL,Wetland,Forest
2289,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2290,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2291,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2292,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2293,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2294,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2295,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2296,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2297,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
2298,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2299,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2300,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2301,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2302,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2303,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2304,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2305,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2306,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2307,Forest,Forest,Water,NULL,Water,NULL
2308,Forest,Forest,Water,NULL,Water,Grassland
2309,Forest,Forest,Water,NULL,Water,Bareland
2310,Forest,Forest,Water,NULL,Water,Water
2311,Forest,Forest,Water,NULL,Water,Forest
2312,Forest,Forest,Water,Non_Water,Water,Bareland
2313,Forest,Forest,Water,Non_Water,Water,Forest
2314,Forest,Forest,Water,Water,Water,NULL
2315,Forest,Forest,Water,Water,Water,Grassland
2316,Forest,Forest,Water,Water,Water,Bareland
2317,Forest,Forest,Water,Water,Water,Forest
2318,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2319,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2320,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2321,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2322,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2323,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2324,Forest,Forest,Forest,NULL,Non_Wetland,Water
2325,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2326,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2327,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2328,Forest,Forest,Forest,Water,Non_Wetland,NULL
2329,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2330,Forest,Forest,Forest,Water,Non_Wetland,Forest
