Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDD_M_R
6811,Wetland,Cropland,Water,NULL,Water,Wetland,Water,Wetland
6812,Wetland,Cropland,Water,NULL,Water,Bareland,NULL,Wetland
6813,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
6814,Wetland,Cropland,Water,Water,Water,NULL,Water,Water
6815,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6816,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6817,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6818,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
6819,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6820,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
6821,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6822,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
6823,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
6824,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6825,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6826,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6827,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
6828,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
6829,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
6830,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
6831,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6832,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
6833,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
6834,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6835,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
6836,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6837,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
6838,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
6839,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
6840,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
6841,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
6842,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
6843,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6844,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6845,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6846,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
6847,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6848,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6849,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
6850,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
6851,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
6852,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6853,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6854,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6855,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
6856,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
6857,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
6858,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
6859,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,NULL
6860,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6861,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
6862,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,NULL
6863,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
6864,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
6865,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
6866,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
6867,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
6868,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
6869,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
6870,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
6871,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
6872,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
6873,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6874,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6875,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6876,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6877,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
6878,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6879,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6880,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6881,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
6882,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
6883,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6884,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Water
6885,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6886,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6887,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6888,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6889,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6890,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
6891,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
6892,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
6893,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
6894,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
6895,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6896,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6897,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6898,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6899,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6900,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6901,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
6902,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6903,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6904,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6905,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
6906,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6907,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
6908,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
6909,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
6910,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
6911,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
6912,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
6913,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
6914,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6915,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6916,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6917,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6918,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6919,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6920,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
6921,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
6922,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
6923,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
6924,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6925,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6926,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6927,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6928,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
6929,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6930,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
6931,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
6932,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6933,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
6934,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
6935,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6936,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
6937,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
6938,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
6939,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
6940,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
6941,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
6942,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6943,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
6944,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
6945,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
6946,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
6947,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
6948,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
6949,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6950,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
6951,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
6952,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6953,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
6954,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,NULL
6955,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6956,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
6957,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
6958,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Bareland
6959,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
6960,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
6961,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,NULL
6962,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
6963,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
6964,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6965,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
6966,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6967,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6968,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
6969,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
6970,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
6971,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
6972,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
6973,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6974,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6975,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
6976,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6977,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,NULL
6978,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6979,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6980,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
6981,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6982,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,NULL
6983,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
6984,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
6985,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
6986,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
6987,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
6988,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Water
6989,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,NULL
6990,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
6991,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
6992,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
6993,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
6994,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
6995,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
6996,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Water
6997,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
6998,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
6999,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
7000,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7001,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
7002,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
7003,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
7004,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Cropland
7005,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
7006,Wetland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
7007,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7008,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
7009,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Cropland
7010,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
7011,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
7012,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
7013,Wetland,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
7014,Wetland,Wetland,Wetland,Water,Wetland,Water,NULL,Water
7015,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
7016,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
7017,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
7018,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
7019,Wetland,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
7020,Wetland,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
7021,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7022,Wetland,Wetland,Water,NULL,Water,Wetland,Grassland,Wetland
7023,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
7024,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
7025,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Water
7026,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Forest
7027,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
7028,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
7029,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
7030,Wetland,Wetland,Water,Non_Water,Water,NULL,Wetland,NULL
7031,Wetland,Wetland,Water,Non_Water,Water,NULL,Water,Grassland
7032,Wetland,Wetland,Water,Non_Water,Water,NULL,Water,Wetland
7033,Wetland,Wetland,Water,Non_Water,Water,NULL,Water,Forest
7034,Wetland,Wetland,Water,Non_Water,Water,NULL,Forest,Grassland
7035,Wetland,Wetland,Water,Non_Water,Water,Grassland,Water,Grassland
7036,Wetland,Wetland,Water,Non_Water,Water,Wetland,NULL,Grassland
7037,Wetland,Wetland,Water,Non_Water,Water,Wetland,NULL,Wetland
7038,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
7039,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
7040,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
7041,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
7042,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
7043,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Water
7044,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
7045,Wetland,Wetland,Water,Non_Water,Water,Wetland,Forest,Wetland
7046,Wetland,Wetland,Water,Non_Water,Water,Wetland,Forest,Water
7047,Wetland,Wetland,Water,Non_Water,Water,Water,NULL,Water
7048,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Grassland
7049,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
7050,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Forest
7051,Wetland,Wetland,Water,Non_Water,Water,Water,Forest,Wetland
7052,Wetland,Wetland,Water,Non_Water,Water,Water,Forest,Forest
7053,Wetland,Wetland,Water,Water,Water,NULL,Water,Wetland
7054,Wetland,Wetland,Water,Water,Water,NULL,Water,Water
7055,Wetland,Wetland,Water,Water,Water,Wetland,NULL,Wetland
7056,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
7057,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
7058,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
7059,Wetland,Wetland,Water,Water,Water,Wetland,Forest,Water
7060,Wetland,Wetland,Water,Water,Water,Water,NULL,Wetland
7061,Wetland,Wetland,Water,Water,Water,Water,NULL,Water
7062,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
7063,Wetland,Wetland,Water,Water,Water,Water,Water,Water
7064,Wetland,Wetland,Water,Water,Water,Water,Forest,Forest
7065,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7066,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7067,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7068,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7069,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
7070,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7071,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7072,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7073,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7074,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
7075,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7076,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7077,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
7078,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Water
7079,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7080,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7081,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7082,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7083,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7084,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7085,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7086,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7087,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
7088,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
7089,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
7090,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7091,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
7092,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
7093,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
7094,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
7095,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7096,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7097,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
7098,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7099,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7100,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7101,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
7102,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7103,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7104,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7105,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7106,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
7107,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
7108,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
7109,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7110,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
7111,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7112,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
7113,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
7114,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7115,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
7116,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
7117,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7118,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7119,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
7120,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
7121,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
7122,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
7123,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
7124,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
7125,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
7126,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
7127,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7128,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
7129,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
7130,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
7131,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
7132,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
7133,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
7134,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
7135,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
7136,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Wetland
