Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBM_M_R
23088,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
23089,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
23090,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
23091,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Built-up
23092,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
23093,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
23094,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Water
23095,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
23096,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
23097,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Built-up
23098,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
23099,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
23100,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
23101,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
23102,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Water
23103,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
23104,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
23105,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
23106,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
23107,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
23108,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
23109,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
23110,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
23111,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
23112,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
23113,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
23114,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Built-up,Cropland
23115,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Built-up,Wetland
23116,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Built-up,Built-up
23117,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
23118,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Water,Water
23119,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
23120,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,NULL,Bareland
23121,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Grassland,Grassland
23122,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
23123,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
23124,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,Built-up
23125,Water,Built-up,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
23126,Water,Built-up,Shrubland,Water,Non_Wetland,Water,Bareland,Water
23127,Water,Built-up,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
23128,Water,Built-up,Shrubland,Water,Non_Wetland,Forest,NULL,Wetland
23129,Water,Built-up,Shrubland,Water,Non_Wetland,Forest,Built-up,Wetland
23130,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
23131,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
23132,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
23133,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
23134,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
23135,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
23136,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
23137,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
23138,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
23139,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
23140,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
23141,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
23142,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
23143,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
23144,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
23145,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Cropland
23146,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Bareland
23147,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Built-up
23148,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
23149,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
23150,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Water,Bareland
23151,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
23152,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
23153,Water,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
23154,Water,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23155,Water,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
23156,Water,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
23157,Water,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
23158,Water,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
23159,Water,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
23160,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
23161,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
23162,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
23163,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
23164,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
23165,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
23166,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
23167,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
23168,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
23169,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
23170,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
23171,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
23172,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
23173,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
23174,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
23175,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
23176,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
23177,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
23178,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
23179,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
23180,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
23181,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
23182,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
23183,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
23184,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
23185,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
23186,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
23187,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
23188,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
23189,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
23190,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Bareland
23191,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
23192,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
23193,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
23194,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
23195,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
23196,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
23197,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
23198,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
23199,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
23200,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
23201,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
23202,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
23203,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
23204,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
23205,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
23206,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
23207,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
23208,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
23209,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
23210,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
23211,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
23212,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
23213,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
23214,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
23215,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
23216,Water,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
23217,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
23218,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
23219,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
23220,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
23221,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
23222,Water,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Cropland
23223,Water,Built-up,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
23224,Water,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,NULL,Forest
23225,Water,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
23226,Water,Built-up,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
23227,Water,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Water,Grassland
23228,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
23229,Water,Built-up,Grassland,Water,Non_Wetland,NULL,Built-up,Cropland
23230,Water,Built-up,Grassland,Water,Non_Wetland,NULL,Water,Grassland
23231,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
23232,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
23233,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
23234,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
23235,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
23236,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
23237,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
23238,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
23239,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
23240,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
23241,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
23242,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
23243,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
23244,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
23245,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
23246,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
23247,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
23248,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
23249,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
23250,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
23251,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
23252,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
23253,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
23254,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
23255,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
23256,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
23257,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
23258,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
23259,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
23260,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
23261,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
23262,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
23263,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
23264,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
23265,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
23266,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Water
23267,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
23268,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
23269,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
23270,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
23271,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
23272,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23273,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
23274,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
23275,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
23276,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23277,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23278,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
23279,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
23280,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
23281,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
23282,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
23283,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
23284,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
23285,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
23286,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
23287,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
23288,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
23289,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
23290,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
23291,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
23292,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
23293,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
23294,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
23295,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
23296,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
23297,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
23298,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
23299,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
23300,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
23301,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
23302,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
23303,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
23304,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
23305,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
23306,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
23307,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
23308,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
23309,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
23310,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
23311,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
23312,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
23313,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Built-up
23314,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
23315,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
23316,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
23317,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Water
23318,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
23319,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
23320,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
23321,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
23322,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
23323,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
23324,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
23325,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
23326,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
23327,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
23328,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
23329,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
23330,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
23331,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
23332,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
23333,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
23334,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
23335,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
23336,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
23337,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
23338,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
23339,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
23340,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Water
23341,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
23342,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
23343,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
23344,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
23345,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
23346,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
23347,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
23348,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
23349,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
23350,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
23351,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
23352,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
23353,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
23354,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
23355,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
23356,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
23357,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
23358,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
23359,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
23360,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
23361,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
23362,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
23363,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
23364,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
23365,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
23366,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
23367,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Wetland
23368,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
23369,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
23370,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
23371,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
23372,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Water,Cropland
23373,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Water,Forest
23374,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
23375,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
23376,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
23377,Water,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
23378,Water,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
23379,Water,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Water
23380,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Water
23381,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
23382,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
23383,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Grassland
23384,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Cropland
23385,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Bareland
23386,Water,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
23387,Water,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
23388,Water,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
23389,Water,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
23390,Water,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
23391,Water,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
23392,Water,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
23393,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
23394,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
23395,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
