Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLL_M_R
2066,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2067,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2068,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2069,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2070,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2071,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2072,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2073,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2074,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2075,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2076,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2077,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2078,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2079,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2080,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2081,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2082,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2083,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2084,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2085,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2086,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2087,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2088,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2089,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2090,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2091,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2092,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2093,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2094,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2095,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2096,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2097,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2098,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2099,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2100,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2101,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2102,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2103,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2104,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2105,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2106,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2107,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2108,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2109,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2110,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2111,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2112,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2113,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2114,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2115,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2116,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2117,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2118,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2119,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2120,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2121,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2122,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2123,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2124,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2125,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2126,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2127,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2128,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2129,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2130,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2131,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2132,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2133,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2134,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2135,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2136,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2137,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2138,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2139,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2140,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2141,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2142,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2143,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2144,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2145,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2146,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2147,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2148,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2149,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2150,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2151,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2152,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2153,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2154,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2155,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2156,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2157,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2158,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2159,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2160,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2161,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2162,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2163,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2164,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2165,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2166,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2167,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2168,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2169,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2170,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2171,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2172,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2173,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2174,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2175,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2176,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2177,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2178,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2179,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2180,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2181,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2182,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2183,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2184,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2185,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2186,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2187,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2188,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2189,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2190,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2191,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2192,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2193,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2194,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2195,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2196,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2197,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2198,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2199,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2200,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2201,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2202,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2203,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2204,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2205,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2206,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2207,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2208,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2209,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2210,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2211,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2212,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2213,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2214,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2215,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2216,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2217,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2218,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2219,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2220,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2221,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2222,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2223,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2224,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2225,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2226,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2227,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2228,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2229,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2230,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2231,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2232,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2233,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2234,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2235,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2236,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2237,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2238,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2239,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2240,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2241,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2242,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2243,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2244,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2245,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2246,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2247,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2248,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2249,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2250,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2251,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2252,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2253,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2254,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2255,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2256,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2257,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2258,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2259,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2260,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2261,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2262,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2263,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2264,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2265,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2266,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2267,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2268,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2269,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2270,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2271,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2272,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2273,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2274,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2275,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2276,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2277,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2278,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2279,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2280,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2281,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2282,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2283,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2284,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2285,Forest,Water,Water,Water,Water,NULL,NULL,Water
2286,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2287,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2288,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2289,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2290,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2291,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2292,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2293,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2294,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2295,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2296,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2297,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2298,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2299,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2300,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2301,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2302,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2303,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2304,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2305,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2306,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2307,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2308,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2309,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2310,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2311,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2312,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2313,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2314,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2315,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2316,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2317,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2318,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2319,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2320,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2321,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2322,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2323,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2324,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2325,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2326,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2327,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2328,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2329,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2330,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2331,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2332,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2333,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2334,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2335,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2336,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2337,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2338,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2339,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2340,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2341,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2342,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2343,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2344,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2345,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2346,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2347,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2348,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2349,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2350,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2351,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2352,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2353,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2354,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2355,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2356,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2357,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2358,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2359,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2360,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2361,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2362,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2363,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2364,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2365,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2366,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2367,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2368,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2369,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2370,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2371,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2372,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2373,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2374,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2375,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2376,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2377,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2378,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2379,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2380,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2381,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2382,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2383,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2384,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2385,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2386,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2387,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2388,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2389,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2390,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2391,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2392,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2393,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2394,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2395,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2396,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2397,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2398,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2399,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2400,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2401,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2402,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2403,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2404,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2405,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2406,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2407,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2408,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2409,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2410,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2411,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2412,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
