Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRP_M_R
5142,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5143,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
5144,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
5145,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5146,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
5147,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
5148,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
5149,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
5150,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
5151,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
5152,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5153,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5154,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
5155,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
5156,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5157,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5158,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5159,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5160,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5161,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5162,Wetland,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
5163,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
5164,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
5165,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
5166,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5167,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5168,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
5169,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5170,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
5171,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
5172,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
5173,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
5174,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
5175,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
5176,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5177,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5178,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
5179,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Shrubland,Forest
5180,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Water,Wetland
5181,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
5182,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5183,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
5184,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
5185,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
5186,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
5187,Wetland,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
5188,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,NULL
5189,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5190,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5191,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
5192,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
5193,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
5194,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
5195,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5196,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5197,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5198,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
5199,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
5200,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
5201,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Shrubland,NULL
5202,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Shrubland,Forest
5203,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
5204,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
5205,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
5206,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
5207,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
5208,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
5209,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
5210,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
5211,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
5212,Wetland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
5213,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
5214,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
5215,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Cropland
5216,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
5217,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
5218,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
5219,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
5220,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
5221,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,NULL
5222,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5223,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
5224,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
5225,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
5226,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5227,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5228,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5229,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5230,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5231,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
5232,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5233,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
5234,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
5235,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
5236,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
5237,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
5238,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Water
5239,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
5240,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
5241,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
5242,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
5243,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5244,Wetland,Wetland,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
5245,Wetland,Wetland,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
5246,Wetland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
5247,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
5248,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Shrubland,Forest
5249,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5250,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
5251,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
5252,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
5253,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
5254,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
5255,Wetland,Wetland,Wetland,Water,Wetland,Forest,Shrubland,Forest
5256,Wetland,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5257,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5258,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
5259,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5260,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5261,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
5262,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
5263,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
5264,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Forest,Wetland
5265,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Water
5266,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Water
5267,Wetland,Wetland,Water,Non_Water,Water,Wetland,Shrubland,Wetland
5268,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
5269,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Water
5270,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
5271,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
5272,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Forest
5273,Wetland,Wetland,Water,Non_Water,Water,Forest,Water,Wetland
5274,Wetland,Wetland,Water,Non_Water,Water,Forest,Forest,Forest
5275,Wetland,Wetland,Water,Water,Water,Wetland,NULL,Wetland
5276,Wetland,Wetland,Water,Water,Water,Wetland,Shrubland,Wetland
5277,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
5278,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
5279,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
5280,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
5281,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
5282,Wetland,Wetland,Water,Water,Water,Water,Water,Water
5283,Wetland,Wetland,Water,Water,Water,Forest,Water,Wetland
5284,Wetland,Wetland,Water,Water,Water,Forest,Water,Forest
5285,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5286,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5287,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5288,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5289,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5290,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
5291,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5292,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
5293,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5294,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5295,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
5296,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5297,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5298,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
5299,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
5300,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5301,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
5302,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
5303,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5304,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5305,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5306,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
5307,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5308,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
5309,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
5310,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
5311,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5312,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5313,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
5314,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
5315,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
5316,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
5317,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
5318,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5319,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
5320,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
5321,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5322,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
5323,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5324,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5325,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Cropland
5326,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
5327,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
5328,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
5329,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
5330,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
5331,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
5332,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
5333,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
5334,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5335,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5336,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
5337,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5338,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5339,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
5340,Wetland,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5341,Wetland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
5342,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5343,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
5344,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
5345,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
5346,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
5347,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5348,Wetland,Water,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
5349,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Shrubland,Wetland
5350,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5351,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
5352,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5353,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5354,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5355,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5356,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
5357,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
5358,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5359,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
5360,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5361,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5362,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5363,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
5364,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
5365,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
5366,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
5367,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5368,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
5369,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
5370,Wetland,Water,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
5371,Wetland,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
5372,Wetland,Water,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
5373,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5374,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5375,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
5376,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
5377,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
5378,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
5379,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
5380,Wetland,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
5381,Wetland,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
5382,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
5383,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
5384,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5385,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5386,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5387,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
5388,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
5389,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
5390,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
5391,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
5392,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
5393,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
5394,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
5395,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5396,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5397,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5398,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5399,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
5400,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
5401,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
5402,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5403,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5404,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5405,Wetland,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
5406,Wetland,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
5407,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
5408,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5409,Wetland,Water,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
5410,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5411,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
5412,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
5413,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
5414,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
5415,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
5416,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
5417,Wetland,Water,Wetland,Water,Wetland,Water,Forest,Water
5418,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Water
5419,Wetland,Water,Wetland,Water,Wetland,Forest,Forest,Water
5420,Wetland,Water,Water,NULL,Water,Wetland,Water,Wetland
5421,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Grassland
5422,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
5423,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
5424,Wetland,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
5425,Wetland,Water,Water,Water,Water,Wetland,Shrubland,Wetland
5426,Wetland,Water,Water,Water,Water,Wetland,Wetland,Grassland
5427,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
5428,Wetland,Water,Water,Water,Water,Wetland,Water,Water
5429,Wetland,Water,Water,Water,Water,Water,Water,Wetland
5430,Wetland,Water,Water,Water,Water,Water,Water,Water
5431,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5432,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
5433,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
5434,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5435,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5436,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5437,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
5438,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5439,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5440,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5441,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5442,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5443,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
5444,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
5445,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5446,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5447,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
5448,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
5449,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5450,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
5451,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
5452,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5453,Wetland,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
5454,Wetland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
5455,Wetland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
5456,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5457,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
5458,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
5459,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5460,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
5461,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
5462,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
5463,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
5464,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
5465,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
5466,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
