Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCK_M_R
9874,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
9875,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
9876,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
9877,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
9878,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9879,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
9880,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
9881,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
9882,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
9883,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
9884,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
9885,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
9886,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
9887,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
9888,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
9889,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9890,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
9891,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
9892,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
9893,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
9894,Water,Water,Wetland,Water,Wetland,NULL,Water,Bareland
9895,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
9896,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
9897,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
9898,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
9899,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
9900,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
9901,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
9902,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
9903,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
9904,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
9905,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
9906,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
9907,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
9908,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
9909,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Wetland
9910,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
9911,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
9912,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
9913,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
9914,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
9915,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
9916,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
9917,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
9918,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
9919,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
9920,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
9921,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
9922,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
9923,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
9924,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
9925,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
9926,Water,Water,Wetland,Water,Wetland,Water,Water,Water
9927,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
9928,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
9929,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
9930,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
9931,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
9932,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
9933,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9934,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
9935,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9936,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
9937,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
9938,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9939,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9940,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Water
9941,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
9942,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
9943,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
9944,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
9945,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
9946,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
9947,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
9948,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
9949,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
9950,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
9951,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
9952,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
9953,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
9954,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
9955,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9956,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9957,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Water
9958,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9959,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
9960,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
9961,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
9962,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
9963,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
9964,Water,Water,Bareland,Water,Non_Wetland,Built-up,Built-up,Water
9965,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
9966,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
9967,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
9968,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
9969,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Water
9970,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9971,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Wetland,NULL
9972,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
9973,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
9974,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9975,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Water
9976,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
9977,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
9978,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
9979,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
9980,Water,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Water
9981,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9982,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
9983,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Water
9984,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
9985,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
9986,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
9987,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
9988,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
9989,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
9990,Water,Water,Water,NULL,Water,NULL,NULL,Water
9991,Water,Water,Water,NULL,Water,NULL,Shrubland,Grassland
9992,Water,Water,Water,NULL,Water,NULL,Shrubland,Cropland
9993,Water,Water,Water,NULL,Water,NULL,Shrubland,Water
9994,Water,Water,Water,NULL,Water,NULL,Shrubland,Forest
9995,Water,Water,Water,NULL,Water,NULL,Grassland,Grassland
9996,Water,Water,Water,NULL,Water,NULL,Grassland,Water
9997,Water,Water,Water,NULL,Water,NULL,Water,Grassland
9998,Water,Water,Water,NULL,Water,NULL,Water,Bareland
9999,Water,Water,Water,NULL,Water,NULL,Water,Water
10000,Water,Water,Water,NULL,Water,Shrubland,NULL,Grassland
10001,Water,Water,Water,NULL,Water,Shrubland,NULL,Water
10002,Water,Water,Water,NULL,Water,Shrubland,NULL,Forest
10003,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
10004,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Wetland
10005,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
10006,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
10007,Water,Water,Water,NULL,Water,Shrubland,Grassland,Water
10008,Water,Water,Water,NULL,Water,Shrubland,Grassland,Forest
10009,Water,Water,Water,NULL,Water,Shrubland,Wetland,Wetland
10010,Water,Water,Water,NULL,Water,Shrubland,Wetland,Water
10011,Water,Water,Water,NULL,Water,Shrubland,Water,NULL
10012,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
10013,Water,Water,Water,NULL,Water,Shrubland,Water,Wetland
10014,Water,Water,Water,NULL,Water,Shrubland,Water,Water
10015,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
10016,Water,Water,Water,NULL,Water,Shrubland,Forest,Water
10017,Water,Water,Water,NULL,Water,Shrubland,Forest,Forest
10018,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
10019,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
10020,Water,Water,Water,NULL,Water,Grassland,Water,Water
10021,Water,Water,Water,NULL,Water,Wetland,NULL,Water
10022,Water,Water,Water,NULL,Water,Wetland,Shrubland,Grassland
10023,Water,Water,Water,NULL,Water,Wetland,Shrubland,Water
10024,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
10025,Water,Water,Water,NULL,Water,Wetland,Grassland,Water
10026,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
10027,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
10028,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
10029,Water,Water,Water,NULL,Water,Wetland,Water,Water
10030,Water,Water,Water,NULL,Water,Wetland,Water,Forest
10031,Water,Water,Water,NULL,Water,Bareland,NULL,Wetland
10032,Water,Water,Water,NULL,Water,Bareland,NULL,Water
10033,Water,Water,Water,NULL,Water,Bareland,Shrubland,NULL
10034,Water,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
10035,Water,Water,Water,NULL,Water,Bareland,Shrubland,Wetland
10036,Water,Water,Water,NULL,Water,Bareland,Shrubland,Built-up
10037,Water,Water,Water,NULL,Water,Bareland,Shrubland,Water
10038,Water,Water,Water,NULL,Water,Bareland,Shrubland,Forest
10039,Water,Water,Water,NULL,Water,Bareland,Grassland,Bareland
10040,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
10041,Water,Water,Water,NULL,Water,Bareland,Wetland,Wetland
10042,Water,Water,Water,NULL,Water,Bareland,Wetland,Water
10043,Water,Water,Water,NULL,Water,Bareland,Bareland,Grassland
10044,Water,Water,Water,NULL,Water,Bareland,Bareland,Water
10045,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
10046,Water,Water,Water,NULL,Water,Bareland,Water,Wetland
10047,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
10048,Water,Water,Water,NULL,Water,Bareland,Water,Water
10049,Water,Water,Water,NULL,Water,Bareland,Water,Forest
10050,Water,Water,Water,NULL,Water,Bareland,Forest,Water
10051,Water,Water,Water,NULL,Water,Bareland,Forest,Forest
10052,Water,Water,Water,NULL,Water,Built-up,Built-up,Built-up
10053,Water,Water,Water,NULL,Water,Built-up,Built-up,Water
10054,Water,Water,Water,NULL,Water,Built-up,Water,Water
10055,Water,Water,Water,NULL,Water,Water,NULL,Grassland
10056,Water,Water,Water,NULL,Water,Water,NULL,Cropland
10057,Water,Water,Water,NULL,Water,Water,NULL,Water
10058,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
10059,Water,Water,Water,NULL,Water,Water,Shrubland,Wetland
10060,Water,Water,Water,NULL,Water,Water,Shrubland,Bareland
10061,Water,Water,Water,NULL,Water,Water,Shrubland,Water
10062,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
10063,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
10064,Water,Water,Water,NULL,Water,Water,Grassland,Water
10065,Water,Water,Water,NULL,Water,Water,Grassland,Forest
10066,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
10067,Water,Water,Water,NULL,Water,Water,Wetland,Water
10068,Water,Water,Water,NULL,Water,Water,Bareland,Wetland
10069,Water,Water,Water,NULL,Water,Water,Bareland,Forest
10070,Water,Water,Water,NULL,Water,Water,Water,NULL
10071,Water,Water,Water,NULL,Water,Water,Water,Grassland
10072,Water,Water,Water,NULL,Water,Water,Water,Wetland
10073,Water,Water,Water,NULL,Water,Water,Water,Bareland
10074,Water,Water,Water,NULL,Water,Water,Water,Water
10075,Water,Water,Water,NULL,Water,Water,Water,Forest
10076,Water,Water,Water,NULL,Water,Water,Forest,Water
10077,Water,Water,Water,NULL,Water,Water,Forest,Forest
10078,Water,Water,Water,NULL,Water,Forest,NULL,Water
10079,Water,Water,Water,NULL,Water,Forest,NULL,Forest
10080,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
10081,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
10082,Water,Water,Water,NULL,Water,Forest,Water,Water
10083,Water,Water,Water,NULL,Water,Forest,Water,Forest
10084,Water,Water,Water,NULL,Water,Forest,Forest,Water
10085,Water,Water,Water,NULL,Water,Forest,Forest,Forest
10086,Water,Water,Water,Non_Water,Water,NULL,Water,Water
10087,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
10088,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
10089,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
10090,Water,Water,Water,Non_Water,Water,Shrubland,Grassland,Water
10091,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
10092,Water,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
10093,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
10094,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
10095,Water,Water,Water,Non_Water,Water,Shrubland,Forest,Water
10096,Water,Water,Water,Non_Water,Water,Grassland,Water,Wetland
10097,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
10098,Water,Water,Water,Non_Water,Water,Bareland,Shrubland,Water
10099,Water,Water,Water,Non_Water,Water,Bareland,Shrubland,Forest
10100,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Grassland
10101,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Water
10102,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
10103,Water,Water,Water,Non_Water,Water,Bareland,Water,Wetland
10104,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
10105,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
10106,Water,Water,Water,Non_Water,Water,Bareland,Forest,Water
10107,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
10108,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
10109,Water,Water,Water,Non_Water,Water,Water,Bareland,Wetland
10110,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
10111,Water,Water,Water,Non_Water,Water,Water,Water,NULL
10112,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
10113,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
10114,Water,Water,Water,Non_Water,Water,Water,Water,Water
10115,Water,Water,Water,Non_Water,Water,Water,Water,Forest
10116,Water,Water,Water,Non_Water,Water,Water,Forest,Water
10117,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
10118,Water,Water,Water,Non_Water,Water,Forest,Water,Water
10119,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
10120,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
10121,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
10122,Water,Water,Water,Water,Water,NULL,Shrubland,Grassland
10123,Water,Water,Water,Water,Water,NULL,Grassland,Water
10124,Water,Water,Water,Water,Water,NULL,Water,Grassland
10125,Water,Water,Water,Water,Water,NULL,Water,Wetland
10126,Water,Water,Water,Water,Water,NULL,Water,Bareland
10127,Water,Water,Water,Water,Water,NULL,Water,Water
10128,Water,Water,Water,Water,Water,NULL,Water,Forest
10129,Water,Water,Water,Water,Water,Shrubland,NULL,Water
10130,Water,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
10131,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
10132,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
10133,Water,Water,Water,Water,Water,Shrubland,Grassland,Grassland
10134,Water,Water,Water,Water,Water,Shrubland,Grassland,Water
10135,Water,Water,Water,Water,Water,Shrubland,Wetland,Wetland
10136,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
10137,Water,Water,Water,Water,Water,Shrubland,Water,Wetland
10138,Water,Water,Water,Water,Water,Shrubland,Water,Water
10139,Water,Water,Water,Water,Water,Shrubland,Water,Forest
10140,Water,Water,Water,Water,Water,Shrubland,Forest,Water
10141,Water,Water,Water,Water,Water,Grassland,Water,Water
10142,Water,Water,Water,Water,Water,Wetland,Water,Grassland
10143,Water,Water,Water,Water,Water,Wetland,Water,Water
10144,Water,Water,Water,Water,Water,Wetland,Water,Forest
10145,Water,Water,Water,Water,Water,Bareland,Shrubland,Water
10146,Water,Water,Water,Water,Water,Bareland,Shrubland,Forest
10147,Water,Water,Water,Water,Water,Bareland,Grassland,Water
10148,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
10149,Water,Water,Water,Water,Water,Bareland,Bareland,Water
10150,Water,Water,Water,Water,Water,Bareland,Built-up,Water
10151,Water,Water,Water,Water,Water,Bareland,Water,Grassland
10152,Water,Water,Water,Water,Water,Bareland,Water,Wetland
10153,Water,Water,Water,Water,Water,Bareland,Water,Bareland
10154,Water,Water,Water,Water,Water,Bareland,Water,Water
10155,Water,Water,Water,Water,Water,Bareland,Water,Forest
10156,Water,Water,Water,Water,Water,Bareland,Forest,Water
10157,Water,Water,Water,Water,Water,Bareland,Forest,Forest
10158,Water,Water,Water,Water,Water,Water,NULL,Grassland
10159,Water,Water,Water,Water,Water,Water,NULL,Bareland
10160,Water,Water,Water,Water,Water,Water,NULL,Water
10161,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
10162,Water,Water,Water,Water,Water,Water,Shrubland,Wetland
10163,Water,Water,Water,Water,Water,Water,Shrubland,Bareland
10164,Water,Water,Water,Water,Water,Water,Shrubland,Water
10165,Water,Water,Water,Water,Water,Water,Shrubland,Forest
10166,Water,Water,Water,Water,Water,Water,Grassland,Grassland
10167,Water,Water,Water,Water,Water,Water,Grassland,Water
10168,Water,Water,Water,Water,Water,Water,Built-up,Water
10169,Water,Water,Water,Water,Water,Water,Water,Grassland
10170,Water,Water,Water,Water,Water,Water,Water,Wetland
10171,Water,Water,Water,Water,Water,Water,Water,Bareland
10172,Water,Water,Water,Water,Water,Water,Water,Water
10173,Water,Water,Water,Water,Water,Water,Water,Forest
10174,Water,Water,Water,Water,Water,Water,Forest,Water
10175,Water,Water,Water,Water,Water,Water,Forest,Forest
10176,Water,Water,Water,Water,Water,Forest,Shrubland,Water
10177,Water,Water,Water,Water,Water,Forest,Water,Water
10178,Water,Water,Water,Water,Water,Forest,Water,Forest
10179,Water,Water,Water,Water,Water,Forest,Forest,Water
10180,Water,Water,Water,Water,Water,Forest,Forest,Forest
10181,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10182,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
10183,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
10184,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10185,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10186,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10187,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10188,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
10189,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
10190,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
10191,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10192,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10193,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10194,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
10195,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10196,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10197,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
10198,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10199,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
10200,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
10201,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
10202,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
10203,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
10204,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
10205,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
10206,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
10207,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
10208,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10209,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10210,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10211,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10212,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10213,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10214,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10215,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10216,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10217,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
10218,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
10219,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10220,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
10221,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
10222,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
10223,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10224,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
