Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUD_M_R
7708,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
7709,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
7710,Water,Water,Water,NULL,Water,Wetland,Bareland,Water
7711,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
7712,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
7713,Water,Water,Water,NULL,Water,Wetland,Water,Built-up
7714,Water,Water,Water,NULL,Water,Wetland,Water,Water
7715,Water,Water,Water,NULL,Water,Wetland,Water,Forest
7716,Water,Water,Water,NULL,Water,Bareland,NULL,Grassland
7717,Water,Water,Water,NULL,Water,Bareland,Grassland,Bareland
7718,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
7719,Water,Water,Water,NULL,Water,Bareland,Grassland,Forest
7720,Water,Water,Water,NULL,Water,Bareland,Wetland,Grassland
7721,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
7722,Water,Water,Water,NULL,Water,Bareland,Water,Wetland
7723,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
7724,Water,Water,Water,NULL,Water,Bareland,Water,Built-up
7725,Water,Water,Water,NULL,Water,Bareland,Water,Water
7726,Water,Water,Water,NULL,Water,Bareland,Water,Forest
7727,Water,Water,Water,NULL,Water,Built-up,Grassland,Grassland
7728,Water,Water,Water,NULL,Water,Water,NULL,Water
7729,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
7730,Water,Water,Water,NULL,Water,Water,Grassland,Cropland
7731,Water,Water,Water,NULL,Water,Water,Grassland,Wetland
7732,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
7733,Water,Water,Water,NULL,Water,Water,Grassland,Water
7734,Water,Water,Water,NULL,Water,Water,Grassland,Forest
7735,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
7736,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
7737,Water,Water,Water,NULL,Water,Water,Wetland,Built-up
7738,Water,Water,Water,NULL,Water,Water,Wetland,Water
7739,Water,Water,Water,NULL,Water,Water,Wetland,Forest
7740,Water,Water,Water,NULL,Water,Water,Bareland,Built-up
7741,Water,Water,Water,NULL,Water,Water,Bareland,Water
7742,Water,Water,Water,NULL,Water,Water,Bareland,Forest
7743,Water,Water,Water,NULL,Water,Water,Water,Grassland
7744,Water,Water,Water,NULL,Water,Water,Water,Wetland
7745,Water,Water,Water,NULL,Water,Water,Water,Built-up
7746,Water,Water,Water,NULL,Water,Water,Water,Water
7747,Water,Water,Water,NULL,Water,Water,Water,Forest
7748,Water,Water,Water,NULL,Water,Water,Forest,Grassland
7749,Water,Water,Water,NULL,Water,Water,Forest,Water
7750,Water,Water,Water,NULL,Water,Water,Forest,Forest
7751,Water,Water,Water,NULL,Water,Forest,Grassland,Forest
7752,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
7753,Water,Water,Water,NULL,Water,Forest,Water,Water
7754,Water,Water,Water,NULL,Water,Forest,Water,Forest
7755,Water,Water,Water,NULL,Water,Forest,Forest,Water
7756,Water,Water,Water,Non_Water,Water,NULL,Grassland,Forest
7757,Water,Water,Water,Non_Water,Water,NULL,Wetland,Water
7758,Water,Water,Water,Non_Water,Water,NULL,Water,Wetland
7759,Water,Water,Water,Non_Water,Water,NULL,Forest,Water
7760,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Water
7761,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
7762,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
7763,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
7764,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Wetland
7765,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
7766,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
7767,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
7768,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
7769,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
7770,Water,Water,Water,Non_Water,Water,Wetland,Forest,Water
7771,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
7772,Water,Water,Water,Non_Water,Water,Water,NULL,Water
7773,Water,Water,Water,Non_Water,Water,Water,Grassland,Wetland
7774,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
7775,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
7776,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
7777,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
7778,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
7779,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
7780,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
7781,Water,Water,Water,Non_Water,Water,Water,Water,Water
7782,Water,Water,Water,Non_Water,Water,Water,Water,Forest
7783,Water,Water,Water,Non_Water,Water,Water,Forest,Water
7784,Water,Water,Water,Non_Water,Water,Forest,Water,Wetland
7785,Water,Water,Water,Water,Water,NULL,Grassland,Water
7786,Water,Water,Water,Water,Water,NULL,Grassland,Forest
7787,Water,Water,Water,Water,Water,NULL,Wetland,Water
7788,Water,Water,Water,Water,Water,NULL,Wetland,Forest
7789,Water,Water,Water,Water,Water,NULL,Water,Water
7790,Water,Water,Water,Water,Water,NULL,Water,Forest
7791,Water,Water,Water,Water,Water,Shrubland,Grassland,Grassland
7792,Water,Water,Water,Water,Water,Shrubland,Grassland,Forest
7793,Water,Water,Water,Water,Water,Grassland,NULL,Water
7794,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
7795,Water,Water,Water,Water,Water,Grassland,Grassland,Water
7796,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
7797,Water,Water,Water,Water,Water,Grassland,Wetland,Water
7798,Water,Water,Water,Water,Water,Grassland,Wetland,Forest
7799,Water,Water,Water,Water,Water,Grassland,Water,Grassland
7800,Water,Water,Water,Water,Water,Grassland,Water,Water
7801,Water,Water,Water,Water,Water,Grassland,Water,Forest
7802,Water,Water,Water,Water,Water,Wetland,NULL,Water
7803,Water,Water,Water,Water,Water,Wetland,NULL,Forest
7804,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
7805,Water,Water,Water,Water,Water,Wetland,Grassland,Wetland
7806,Water,Water,Water,Water,Water,Wetland,Grassland,Water
7807,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
7808,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
7809,Water,Water,Water,Water,Water,Wetland,Wetland,Water
7810,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
7811,Water,Water,Water,Water,Water,Wetland,Water,Grassland
7812,Water,Water,Water,Water,Water,Wetland,Water,Wetland
7813,Water,Water,Water,Water,Water,Wetland,Water,Water
7814,Water,Water,Water,Water,Water,Wetland,Water,Forest
7815,Water,Water,Water,Water,Water,Wetland,Forest,Water
7816,Water,Water,Water,Water,Water,Wetland,Forest,Forest
7817,Water,Water,Water,Water,Water,Bareland,NULL,Bareland
7818,Water,Water,Water,Water,Water,Bareland,Water,Bareland
7819,Water,Water,Water,Water,Water,Bareland,Water,Water
7820,Water,Water,Water,Water,Water,Bareland,Water,Forest
7821,Water,Water,Water,Water,Water,Water,NULL,Water
7822,Water,Water,Water,Water,Water,Water,NULL,Forest
7823,Water,Water,Water,Water,Water,Water,Shrubland,Wetland
7824,Water,Water,Water,Water,Water,Water,Grassland,Grassland
7825,Water,Water,Water,Water,Water,Water,Grassland,Wetland
7826,Water,Water,Water,Water,Water,Water,Grassland,Water
7827,Water,Water,Water,Water,Water,Water,Grassland,Forest
7828,Water,Water,Water,Water,Water,Water,Wetland,Wetland
7829,Water,Water,Water,Water,Water,Water,Wetland,Water
7830,Water,Water,Water,Water,Water,Water,Wetland,Forest
7831,Water,Water,Water,Water,Water,Water,Bareland,Water
7832,Water,Water,Water,Water,Water,Water,Bareland,Forest
7833,Water,Water,Water,Water,Water,Water,Water,Grassland
7834,Water,Water,Water,Water,Water,Water,Water,Wetland
7835,Water,Water,Water,Water,Water,Water,Water,Bareland
7836,Water,Water,Water,Water,Water,Water,Water,Water
7837,Water,Water,Water,Water,Water,Water,Water,Forest
7838,Water,Water,Water,Water,Water,Water,Forest,Water
7839,Water,Water,Water,Water,Water,Water,Forest,Forest
7840,Water,Water,Water,Water,Water,Forest,Grassland,Forest
7841,Water,Water,Water,Water,Water,Forest,Wetland,Forest
7842,Water,Water,Water,Water,Water,Forest,Water,Water
7843,Water,Water,Water,Water,Water,Forest,Water,Forest
7844,Water,Water,Water,Water,Water,Forest,Forest,Water
7845,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
7846,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7847,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7848,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7849,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
7850,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7851,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
7852,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
7853,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7854,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
7855,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
7856,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
7857,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7858,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7859,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7860,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
7861,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7862,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
7863,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
7864,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
7865,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
7866,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7867,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7868,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7869,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
7870,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7871,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
7872,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
7873,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7874,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
7875,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7876,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7877,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
7878,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
7879,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7880,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
7881,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7882,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7883,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7884,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
7885,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
7886,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7887,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7888,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7889,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7890,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7891,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7892,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
7893,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7894,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
7895,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
7896,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
7897,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7898,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7899,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
7900,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
7901,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7902,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
7903,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
7904,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7905,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
7906,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7907,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
7908,Water,Water,Forest,NULL,Non_Wetland,Built-up,Grassland,Water
7909,Water,Water,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
7910,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
7911,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
7912,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
7913,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
7914,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
7915,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7916,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
7917,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
7918,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7919,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7920,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
7921,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
7922,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7923,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
7924,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
7925,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
7926,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
7927,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
7928,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7929,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7930,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7931,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7932,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7933,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7934,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
7935,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7936,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
7937,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7938,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
7939,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7940,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7941,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7942,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
7943,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7944,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7945,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
7946,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7947,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7948,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
7949,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
7950,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
7951,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7952,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7953,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
7954,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7955,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
7956,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
7957,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
7958,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7959,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
7960,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
7961,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
7962,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
7963,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
7964,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7965,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7966,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7967,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7968,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7969,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
7970,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7971,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
7972,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Water
7973,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
7974,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
7975,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
7976,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
7977,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
7978,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
7979,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
7980,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
7981,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
7982,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
7983,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
7984,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
7985,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
7986,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
7987,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
7988,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
7989,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
7990,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
7991,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
7992,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
7993,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
7994,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Wetland
7995,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
7996,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
7997,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
7998,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
7999,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
8000,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
8001,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
8002,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
8003,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
8004,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
8005,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
8006,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
8007,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
8008,Water,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Water
8009,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8010,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8011,Water,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8012,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
8013,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8014,Water,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
8015,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8016,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8017,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
8018,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8019,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
8020,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
8021,Water,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
8022,Water,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8023,Water,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8024,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
8025,Water,Forest,Water,NULL,Water,NULL,Grassland,Forest
8026,Water,Forest,Water,NULL,Water,Shrubland,Forest,Forest
8027,Water,Forest,Water,NULL,Water,Water,Grassland,Forest
8028,Water,Forest,Water,NULL,Water,Water,Wetland,Wetland
8029,Water,Forest,Water,Non_Water,Water,Water,Grassland,Forest
8030,Water,Forest,Water,Non_Water,Water,Water,Water,Wetland
8031,Water,Forest,Water,Water,Water,NULL,Water,Water
8032,Water,Forest,Water,Water,Water,Water,Wetland,Forest
8033,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8034,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8035,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8036,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8037,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8038,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
8039,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
8040,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
8041,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8042,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
8043,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
8044,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
8045,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
8046,Permanent_ice_and_snow,NULL,Water,NULL,Water,Wetland,Water,Forest
8047,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
8048,Permanent_ice_and_snow,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
8049,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8050,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
