Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LTL_M_R
12526,Water,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
12527,Water,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Water
12528,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12529,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
12530,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
12531,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
12532,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
12533,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
12534,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
12535,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
12536,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
12537,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
12538,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
12539,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
12540,Water,Water,Wetland,NULL,Wetland,Water,NULL,NULL
12541,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
12542,Water,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
12543,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
12544,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
12545,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,NULL
12546,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
12547,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
12548,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
12549,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
12550,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
12551,Water,Water,Wetland,NULL,Wetland,Water,Water,NULL
12552,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
12553,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
12554,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
12555,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
12556,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
12557,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
12558,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
12559,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
12560,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
12561,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Water
12562,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
12563,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
12564,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
12565,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
12566,Water,Water,Wetland,NULL,Wetland,Forest,Water,NULL
12567,Water,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
12568,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
12569,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
12570,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
12571,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
12572,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
12573,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
12574,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
12575,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
12576,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
12577,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
12578,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
12579,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,NULL
12580,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12581,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
12582,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
12583,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
12584,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
12585,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
12586,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
12587,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
12588,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
12589,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
12590,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
12591,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
12592,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
12593,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
12594,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
12595,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
12596,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
12597,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
12598,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
12599,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
12600,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
12601,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
12602,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
12603,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
12604,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
12605,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
12606,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
12607,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
12608,Water,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Wetland
12609,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
12610,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12611,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
12612,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
12613,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12614,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
12615,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
12616,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
12617,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,NULL
12618,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
12619,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
12620,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
12621,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
12622,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
12623,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
12624,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
12625,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
12626,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
12627,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
12628,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
12629,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
12630,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
12631,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
12632,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
12633,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
12634,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
12635,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
12636,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
12637,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
12638,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
12639,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
12640,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
12641,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
12642,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
12643,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
12644,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
12645,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
12646,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
12647,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
12648,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12649,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
12650,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
12651,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
12652,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,NULL
12653,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
12654,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Wetland
12655,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
12656,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
12657,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
12658,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Wetland
12659,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
12660,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
12661,Water,Water,Wetland,Water,Wetland,NULL,Bareland,Grassland
12662,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
12663,Water,Water,Wetland,Water,Wetland,NULL,Water,Cropland
12664,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
12665,Water,Water,Wetland,Water,Wetland,NULL,Water,Bareland
12666,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
12667,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
12668,Water,Water,Wetland,Water,Wetland,NULL,Forest,Wetland
12669,Water,Water,Wetland,Water,Wetland,NULL,Forest,Water
12670,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
12671,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
12672,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
12673,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
12674,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
12675,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
12676,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
12677,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
12678,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Forest
12679,Water,Water,Wetland,Water,Wetland,Shrubland,Bareland,Grassland
12680,Water,Water,Wetland,Water,Wetland,Shrubland,Bareland,Water
12681,Water,Water,Wetland,Water,Wetland,Shrubland,Bareland,Forest
12682,Water,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
12683,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
12684,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Cropland
12685,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
12686,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
12687,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
12688,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Grassland
12689,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Wetland
12690,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
12691,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
12692,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
12693,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
12694,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Water
12695,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
12696,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Wetland
12697,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
12698,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
12699,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
12700,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
12701,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
12702,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
12703,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Wetland
12704,Water,Water,Wetland,Water,Wetland,Bareland,Built-up,Water
12705,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
12706,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
12707,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
12708,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
12709,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Water
12710,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
12711,Water,Water,Wetland,Water,Wetland,Water,NULL,NULL
12712,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
12713,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
12714,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
12715,Water,Water,Wetland,Water,Wetland,Water,Shrubland,NULL
12716,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
12717,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
12718,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Bareland
12719,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
12720,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
12721,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
12722,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
12723,Water,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
12724,Water,Water,Wetland,Water,Wetland,Water,Bareland,Bareland
12725,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
12726,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
12727,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
12728,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
12729,Water,Water,Wetland,Water,Wetland,Water,Water,Water
12730,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
12731,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
12732,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
12733,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
12734,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
12735,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Grassland
12736,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Wetland
12737,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
12738,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
12739,Water,Water,Wetland,Water,Wetland,Forest,Water,NULL
12740,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
12741,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
12742,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
12743,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
12744,Water,Water,Wetland,Water,Wetland,Forest,Forest,Grassland
12745,Water,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
12746,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
12747,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
12748,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
12749,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12750,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
12751,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
12752,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12753,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12754,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12755,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12756,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
12757,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12758,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
12759,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12760,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12761,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
12762,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
12763,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
12764,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
12765,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Wetland
12766,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
12767,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
12768,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,NULL
12769,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
12770,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Wetland
12771,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
12772,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
12773,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
12774,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
12775,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
12776,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
12777,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
12778,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,NULL
12779,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
12780,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
12781,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12782,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12783,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
12784,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
12785,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
12786,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Grassland
12787,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
12788,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Grassland
12789,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Water
12790,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
12791,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
12792,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Wetland
12793,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
12794,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Wetland
12795,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12796,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
12797,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
12798,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
12799,Water,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
12800,Water,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Water
12801,Water,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
12802,Water,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
12803,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
12804,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
12805,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
12806,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
12807,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
12808,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
12809,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
12810,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
12811,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
12812,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
12813,Water,Water,Bareland,Water,Non_Wetland,Forest,Bareland,Grassland
12814,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
12815,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
12816,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
12817,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
12818,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
12819,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
12820,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
12821,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Wetland
12822,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12823,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
12824,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12825,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
12826,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Water
12827,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12828,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
12829,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
12830,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
12831,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
12832,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
12833,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,NULL
12834,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Water
12835,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
12836,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
12837,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12838,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12839,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Bareland
12840,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Forest
12841,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Bareland
12842,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
12843,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
12844,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
12845,Water,Water,Built-up,Water,Non_Wetland,Water,Shrubland,NULL
12846,Water,Water,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
12847,Water,Water,Built-up,Water,Non_Wetland,Water,Grassland,Water
12848,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
12849,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Grassland
12850,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
12851,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
12852,Water,Water,Water,NULL,Water,NULL,NULL,Water
