Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NFG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NFG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NFG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NFG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NFG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NFG_M_R
2238,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2239,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2240,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2241,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2242,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
2243,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2244,Cropland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
2245,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
2246,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
2247,Cropland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2248,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Water,Wetland
2249,Cropland,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2250,Cropland,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
2251,Cropland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2252,Cropland,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
2253,Cropland,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
2254,Cropland,Cropland,Wetland,Water,Wetland,Wetland,Water,Bareland
2255,Cropland,Cropland,Wetland,Water,Wetland,Bareland,Water,Wetland
2256,Cropland,Cropland,Wetland,Water,Wetland,Bareland,Water,Water
2257,Cropland,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
2258,Cropland,Cropland,Wetland,Water,Wetland,Water,Grassland,Wetland
2259,Cropland,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
2260,Cropland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
2261,Cropland,Cropland,Wetland,Water,Wetland,Water,Water,Water
2262,Cropland,Cropland,Water,NULL,Water,Cropland,Wetland,Grassland
2263,Cropland,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
2264,Cropland,Cropland,Water,NULL,Water,Wetland,Wetland,Cropland
2265,Cropland,Cropland,Water,NULL,Water,Wetland,Water,Wetland
2266,Cropland,Cropland,Water,NULL,Water,Wetland,Water,Forest
2267,Cropland,Cropland,Water,NULL,Water,Water,Water,Wetland
2268,Cropland,Cropland,Water,Non_Water,Water,Wetland,Grassland,Wetland
2269,Cropland,Cropland,Water,Non_Water,Water,Wetland,Wetland,Grassland
2270,Cropland,Cropland,Water,Non_Water,Water,Wetland,Water,Wetland
2271,Cropland,Cropland,Water,Non_Water,Water,Water,Grassland,Wetland
2272,Cropland,Cropland,Water,Non_Water,Water,Water,Water,Wetland
2273,Cropland,Cropland,Water,Water,Water,Wetland,Water,Wetland
2274,Cropland,Cropland,Water,Water,Water,Water,Water,Wetland
2275,Cropland,Cropland,Water,Water,Water,Water,Water,Water
2276,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2277,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2278,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2279,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2280,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2281,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
2282,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
2283,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2284,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
2285,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2286,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
2287,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2288,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2289,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2290,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2291,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2292,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2293,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2294,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Water,Wetland
2295,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2296,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2297,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2298,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2299,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2300,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
2301,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
2302,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
2303,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2304,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
2305,Cropland,Cropland,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
2306,Cropland,Cropland,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
2307,Cropland,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2308,Cropland,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
2309,Cropland,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Grassland
2310,Cropland,Cropland,Forest,Water,Non_Wetland,Water,Water,Wetland
2311,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Cropland,Water,Wetland
2312,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
2313,Cropland,Wetland,NULL,Water,Non_Wetland,Cropland,Water,Wetland
2314,Cropland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
2315,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2316,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2317,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
2318,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2319,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
2320,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2321,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2322,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
2323,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2324,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2325,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2326,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
2327,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2328,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
2329,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
2330,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
2331,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2332,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2333,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
2334,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2335,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2336,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2337,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2338,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
2339,Cropland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
2340,Cropland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2341,Cropland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2342,Cropland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2343,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2344,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2345,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2346,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2347,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2348,Cropland,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
2349,Cropland,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
2350,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2351,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
2352,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2353,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2354,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2355,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
2356,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2357,Cropland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2358,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2359,Cropland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2360,Cropland,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
2361,Cropland,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
2362,Cropland,Wetland,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
2363,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2364,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2365,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2366,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2367,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
2368,Cropland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2369,Cropland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
2370,Cropland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
2371,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2372,Cropland,Wetland,Wetland,Water,Wetland,Cropland,Water,Wetland
2373,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2374,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2375,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
2376,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2377,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
2378,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2379,Cropland,Wetland,Water,NULL,Water,NULL,Wetland,Water
2380,Cropland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
2381,Cropland,Wetland,Water,Non_Water,Water,Cropland,Water,Wetland
2382,Cropland,Wetland,Water,Non_Water,Water,Wetland,Grassland,Wetland
2383,Cropland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
2384,Cropland,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
2385,Cropland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
2386,Cropland,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
2387,Cropland,Wetland,Water,Non_Water,Water,Bareland,Water,Water
2388,Cropland,Wetland,Water,Non_Water,Water,Forest,Wetland,Wetland
2389,Cropland,Wetland,Water,Water,Water,Cropland,Water,Wetland
2390,Cropland,Wetland,Water,Water,Water,Wetland,Water,Wetland
2391,Cropland,Wetland,Water,Water,Water,Wetland,Water,Water
2392,Cropland,Wetland,Water,Water,Water,Bareland,Water,Wetland
2393,Cropland,Wetland,Water,Water,Water,Water,Water,Wetland
2394,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2395,Cropland,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
2396,Cropland,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
2397,Cropland,Wetland,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
2398,Cropland,Wetland,Forest,NULL,Non_Wetland,Cropland,Water,Cropland
2399,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2400,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
2401,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2402,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2403,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2404,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Cropland
2405,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2406,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2407,Cropland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2408,Cropland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
2409,Cropland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2410,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
2411,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
2412,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Water,Wetland
2413,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2414,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2415,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2416,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
2417,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2418,Cropland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
2419,Cropland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
2420,Cropland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
2421,Cropland,Bareland,Wetland,Water,Wetland,Water,Water,Water
2422,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2423,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
2424,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2425,Cropland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2426,Cropland,Built-up,Wetland,NULL,Wetland,Wetland,Water,Wetland
2427,Cropland,Built-up,Water,NULL,Water,Cropland,Water,Grassland
2428,Cropland,Built-up,Water,Non_Water,Water,Wetland,Water,Wetland
2429,Cropland,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
2430,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2431,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2432,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2433,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2434,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2435,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2436,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2437,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2438,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
2439,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
2440,Cropland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2441,Cropland,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2442,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2443,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2444,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2445,Cropland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2446,Cropland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2447,Cropland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2448,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
2449,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2450,Cropland,Water,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
2451,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
2452,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
2453,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2454,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2455,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2456,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
2457,Cropland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
2458,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2459,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2460,Cropland,Water,Wetland,Water,Wetland,Wetland,NULL,Water
2461,Cropland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2462,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
2463,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Water
2464,Cropland,Water,Wetland,Water,Wetland,Water,Water,Wetland
2465,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
2466,Cropland,Water,Wetland,Water,Wetland,Water,Water,Forest
2467,Cropland,Water,Water,NULL,Water,Wetland,Water,Grassland
2468,Cropland,Water,Water,NULL,Water,Wetland,Water,Wetland
2469,Cropland,Water,Water,NULL,Water,Water,Water,Grassland
2470,Cropland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
2471,Cropland,Water,Water,Non_Water,Water,Wetland,Water,Water
2472,Cropland,Water,Water,Water,Water,Cropland,Water,Wetland
2473,Cropland,Water,Water,Water,Water,Wetland,Water,Wetland
2474,Cropland,Water,Water,Water,Water,Wetland,Water,Water
2475,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2476,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2477,Cropland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2478,Cropland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2479,Cropland,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2480,Cropland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
2481,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2482,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2483,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
2484,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2485,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2486,Cropland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
2487,Cropland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
2488,Cropland,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2489,Cropland,Forest,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2490,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2491,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2492,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2493,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
2494,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
2495,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2496,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2497,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
2498,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2499,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
2500,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2501,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2502,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2503,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2504,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
2505,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
2506,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
2507,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
2508,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
2509,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2510,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2511,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2512,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2513,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2514,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2515,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2516,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2517,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
2518,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
2519,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2520,Cropland,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2521,Cropland,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
2522,Cropland,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2523,Cropland,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
2524,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2525,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Wetland
2526,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2527,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2528,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Cropland,Water,Wetland
2529,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2530,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2531,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2532,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2533,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2534,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2535,Cropland,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
2536,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2537,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
2538,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2539,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
2540,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2541,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2542,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2543,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
2544,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2545,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
2546,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2547,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
2548,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
2549,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2550,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2551,Cropland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2552,Cropland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2553,Cropland,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
2554,Cropland,Forest,Wetland,NULL,Wetland,Water,Water,Water
2555,Cropland,Forest,Wetland,NULL,Wetland,Water,Water,Forest
