Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZV_M_R
10848,Water,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,NULL
10849,Water,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
10850,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10851,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Wetland
10852,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Bareland
10853,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10854,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
10855,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
10856,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
10857,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
10858,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Bareland
10859,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Wetland
10860,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
10861,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
10862,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
10863,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
10864,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
10865,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Bareland
10866,Water,NULL,NULL,Water,Non_Wetland,NULL,Forest,Wetland
10867,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
10868,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
10869,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Bareland
10870,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
10871,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Grassland
10872,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Wetland
10873,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Bareland
10874,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
10875,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
10876,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
10877,Water,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
10878,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Bareland
10879,Water,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Bareland
10880,Water,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
10881,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,NULL
10882,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
10883,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
10884,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Bareland
10885,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
10886,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
10887,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10888,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10889,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
10890,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
10891,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
10892,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
10893,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
10894,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10895,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10896,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10897,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10898,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10899,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
10900,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
10901,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
10902,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
10903,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
10904,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
10905,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
10906,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
10907,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
10908,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10909,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10910,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
10911,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
10912,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
10913,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10914,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10915,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10916,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10917,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10918,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
10919,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
10920,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
10921,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
10922,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
10923,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
10924,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
10925,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10926,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10927,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
10928,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
10929,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10930,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10931,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
10932,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
10933,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
10934,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
10935,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
10936,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
10937,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10938,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
10939,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10940,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
10941,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10942,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10943,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
10944,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
10945,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
10946,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
10947,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10948,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
10949,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
10950,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
10951,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10952,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
10953,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
10954,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
10955,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10956,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
10957,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
10958,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
10959,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
10960,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
10961,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10962,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
10963,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
10964,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Built-up
10965,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
10966,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10967,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
10968,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
10969,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10970,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
10971,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
10972,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
10973,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10974,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
10975,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
10976,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
10977,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10978,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10979,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
10980,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
10981,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
10982,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
10983,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
10984,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
10985,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
10986,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
10987,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
10988,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
10989,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
10990,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
10991,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,NULL
10992,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
10993,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
10994,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
10995,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
10996,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
10997,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
10998,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Bareland
10999,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
11000,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Bareland
11001,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
11002,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
11003,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Bareland
11004,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Bareland
11005,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
11006,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
11007,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
11008,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
11009,Water,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Wetland
11010,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
11011,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
11012,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
11013,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
11014,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11015,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
11016,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11017,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
11018,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11019,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11020,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
11021,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11022,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11023,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
11024,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11025,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11026,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11027,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
11028,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
11029,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11030,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
11031,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11032,Water,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
11033,Water,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
11034,Water,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
11035,Water,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
11036,Water,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
11037,Water,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
11038,Water,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11039,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11040,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11041,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11042,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
11043,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11044,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
11045,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
11046,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11047,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11048,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11049,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11050,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11051,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11052,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11053,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
11054,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11055,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
11056,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
11057,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
11058,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
11059,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11060,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
11061,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
11062,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
11063,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
11064,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
11065,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11066,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
11067,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11068,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
11069,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
11070,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
11071,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11072,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
11073,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11074,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11075,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
11076,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
11077,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11078,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
11079,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11080,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11081,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11082,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11083,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11084,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11085,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
11086,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11087,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11088,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
11089,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11090,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
11091,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
11092,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
11093,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
11094,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
11095,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
11096,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11097,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
11098,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11099,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11100,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11101,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11102,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
11103,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11104,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11105,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11106,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11107,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11108,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11109,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11110,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11111,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11112,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11113,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11114,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
11115,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
11116,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
11117,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11118,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
11119,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
11120,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
11121,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
11122,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
11123,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
11124,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
11125,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11126,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
11127,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,NULL
11128,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
11129,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,Built-up,Built-up
11130,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
11131,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11132,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11133,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
11134,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11135,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
11136,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11137,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11138,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11139,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11140,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
11141,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
11142,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
11143,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11144,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
11145,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
11146,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
11147,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
11148,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
11149,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
11150,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
11151,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
11152,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11153,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11154,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11155,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11156,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11157,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Bareland
11158,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
11159,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11160,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
11161,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
11162,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
11163,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
11164,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
11165,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Wetland
11166,Water,NULL,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
11167,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11168,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
11169,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
11170,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
11171,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
11172,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11173,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
11174,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11175,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11176,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
11177,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
11178,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11179,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11180,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
