Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPP_M_R
5000,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5001,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5002,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5003,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
5004,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5005,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5006,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5007,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5008,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
5009,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5010,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Wetland
5011,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
5012,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5013,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5014,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5015,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5016,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
5017,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5018,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5019,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
5020,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
5021,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
5022,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5023,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5024,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5025,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5026,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5027,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Water
5028,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Water,Grassland
5029,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
5030,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Wetland
5031,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5032,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
5033,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
5034,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
5035,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5036,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
5037,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5038,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5039,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
5040,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
5041,Water,Water,Grassland,NULL,Non_Wetland,Water,Built-up,Water
5042,Water,Water,Grassland,NULL,Non_Wetland,Water,Built-up,Forest
5043,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
5044,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
5045,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
5046,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
5047,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
5048,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
5049,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
5050,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5051,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5052,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5053,Water,Water,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5054,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
5055,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
5056,Water,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5057,Water,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5058,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5059,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
5060,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5061,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5062,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5063,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
5064,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5065,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5066,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5067,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
5068,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
5069,Water,Water,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
5070,Water,Water,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Water
5071,Water,Water,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
5072,Water,Water,Grassland,Non_Water,Non_Wetland,Built-up,Water,Grassland
5073,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5074,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
5075,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5076,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
5077,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
5078,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5079,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
5080,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
5081,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
5082,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
5083,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5084,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
5085,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
5086,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
5087,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
5088,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
5089,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
5090,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
5091,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
5092,Water,Water,Grassland,Water,Non_Wetland,Bareland,NULL,Grassland
5093,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
5094,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
5095,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
5096,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
5097,Water,Water,Grassland,Water,Non_Wetland,Built-up,Built-up,Grassland
5098,Water,Water,Grassland,Water,Non_Wetland,Built-up,Built-up,Water
5099,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
5100,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
5101,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
5102,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
5103,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
5104,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
5105,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
5106,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
5107,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
5108,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
5109,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
5110,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
5111,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
5112,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
5113,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5114,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5115,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5116,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5117,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5118,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
5119,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5120,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5121,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5122,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5123,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5124,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5125,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5126,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5127,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5128,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5129,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
5130,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5131,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5132,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5133,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5134,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5135,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
5136,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5137,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5138,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5139,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5140,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
5141,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5142,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
5143,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
5144,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
5145,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
5146,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
5147,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5148,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
5149,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
5150,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
5151,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
5152,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
5153,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
5154,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
5155,Water,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Water
5156,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5157,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
5158,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
5159,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
5160,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5161,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
5162,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
5163,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5164,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5165,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5166,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
5167,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5168,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5169,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5170,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
5171,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5172,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
5173,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5174,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
5175,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Water,Water
5176,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5177,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
5178,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
5179,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5180,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
5181,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5182,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
5183,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5184,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
5185,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5186,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
5187,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
5188,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5189,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
5190,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
5191,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5192,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
5193,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
5194,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
5195,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
5196,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
5197,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
5198,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
5199,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
5200,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
5201,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
5202,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
5203,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
5204,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
5205,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
5206,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
5207,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
5208,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
5209,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
5210,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
5211,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
5212,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5213,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
5214,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
5215,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5216,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
5217,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
5218,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
5219,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
5220,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5221,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Bareland
5222,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
5223,Water,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
5224,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5225,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
5226,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
5227,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
5228,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5229,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5230,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
5231,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5232,Water,Water,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
5233,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
5234,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
5235,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
5236,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
5237,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
5238,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
5239,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
5240,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5241,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
5242,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
5243,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
5244,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5245,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
5246,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5247,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5248,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
5249,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5250,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5251,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
5252,Water,Water,Wetland,NULL,Wetland,Built-up,Shrubland,Water
5253,Water,Water,Wetland,NULL,Wetland,Built-up,Shrubland,Forest
5254,Water,Water,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
5255,Water,Water,Wetland,NULL,Wetland,Built-up,Grassland,Wetland
5256,Water,Water,Wetland,NULL,Wetland,Built-up,Grassland,Water
5257,Water,Water,Wetland,NULL,Wetland,Built-up,Grassland,Forest
5258,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
5259,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Water
5260,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Forest
5261,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Grassland
5262,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Wetland
5263,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Bareland
5264,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Water
5265,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Forest
5266,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
5267,Water,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
5268,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
5269,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
5270,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
5271,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
5272,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
5273,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
5274,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
5275,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
5276,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
5277,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
5278,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5279,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
5280,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
5281,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5282,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
5283,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
5284,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
5285,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
5286,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
5287,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5288,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
5289,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
5290,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
5291,Water,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
5292,Water,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
5293,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
5294,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5295,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
5296,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Bareland
5297,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
5298,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
5299,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
5300,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
5301,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
5302,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
5303,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5304,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
5305,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5306,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
5307,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
5308,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Water
5309,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
5310,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5311,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5312,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
5313,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5314,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
5315,Water,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
5316,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5317,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
5318,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
5319,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
