Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LTH_M_R
6464,Wetland,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
6465,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
6466,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Wetland
6467,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Water
6468,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
6469,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
6470,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
6471,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
6472,Wetland,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
6473,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
6474,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
6475,Wetland,Water,Water,Water,Water,NULL,Water,Water
6476,Wetland,Water,Water,Water,Water,Water,Water,Grassland
6477,Wetland,Water,Water,Water,Water,Water,Water,Wetland
6478,Wetland,Water,Water,Water,Water,Water,Water,Water
6479,Wetland,Water,Water,Water,Water,Water,Water,Forest
6480,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6481,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
6482,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Cropland
6483,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
6484,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6485,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6486,Wetland,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
6487,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
6488,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
6489,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6490,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
6491,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6492,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
6493,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
6494,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
6495,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
6496,Wetland,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
6497,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
6498,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
6499,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
6500,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
6501,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
6502,Wetland,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
6503,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6504,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
6505,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
6506,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6507,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6508,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6509,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6510,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6511,Wetland,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6512,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
6513,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6514,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
6515,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
6516,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
6517,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
6518,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6519,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
6520,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
6521,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
6522,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
6523,Wetland,Forest,Forest,Water,Non_Wetland,Water,Water,Wetland
6524,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6525,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
6526,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6527,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6528,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6529,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
6530,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6531,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6532,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6533,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
6534,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
6535,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6536,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6537,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
6538,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
6539,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,NULL
6540,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
6541,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
6542,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6543,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6544,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6545,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
6546,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6547,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6548,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6549,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6550,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6551,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6552,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6553,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6554,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6555,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
6556,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6557,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
6558,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6559,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6560,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6561,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6562,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6563,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6564,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6565,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6566,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6567,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6568,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6569,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6570,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6571,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6572,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6573,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6574,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
6575,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6576,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
6577,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
6578,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
6579,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
6580,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
6581,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
6582,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6583,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
6584,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6585,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6586,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6587,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
6588,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6589,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
6590,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
6591,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
6592,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
6593,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
6594,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
6595,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6596,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
6597,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6598,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6599,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6600,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
6601,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
6602,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6603,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6604,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Bareland
6605,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
6606,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6607,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6608,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6609,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
6610,Bareland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
6611,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
6612,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
6613,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6614,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6615,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
6616,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6617,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6618,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6619,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6620,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6621,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
6622,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6623,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6624,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6625,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
6626,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
6627,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6628,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6629,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
6630,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
6631,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6632,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6633,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6634,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6635,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6636,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6637,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6638,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6639,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6640,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6641,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6642,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6643,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6644,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6645,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6646,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6647,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6648,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6649,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6650,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6651,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6652,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6653,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6654,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6655,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6656,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6657,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6658,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6659,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6660,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6661,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6662,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6663,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6664,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6665,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6666,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6667,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
6668,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6669,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
6670,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
6671,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6672,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6673,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
6674,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6675,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6676,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6677,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6678,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6679,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6680,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6681,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6682,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6683,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6684,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
6685,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6686,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6687,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6688,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
6689,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6690,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6691,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
6692,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6693,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6694,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6695,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6696,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
6697,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
6698,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6699,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
6700,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
6701,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6702,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
6703,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6704,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6705,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6706,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Cropland
6707,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
6708,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
6709,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
6710,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
6711,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
6712,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6713,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6714,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6715,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6716,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6717,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6718,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6719,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6720,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6721,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6722,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6723,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6724,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6725,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6726,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6727,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6728,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6729,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6730,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6731,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6732,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6733,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
6734,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
6735,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6736,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
6737,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
6738,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6739,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6740,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6741,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6742,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6743,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6744,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6745,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6746,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6747,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6748,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6749,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6750,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6751,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
6752,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6753,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6754,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6755,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6756,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6757,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6758,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6759,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6760,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6761,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6762,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6763,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6764,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6765,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6766,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6767,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
6768,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6769,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6770,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6771,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6772,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6773,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6774,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6775,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
6776,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6777,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6778,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
6779,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6780,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6781,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6782,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6783,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6784,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6785,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
