Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRT_M_R
1572,Wetland,Water,Water,Water,Water,Water,Water,Water
1573,Wetland,Water,Water,Water,Water,Water,Water,Forest
1574,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1575,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1576,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1577,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1578,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1579,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1580,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1581,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1582,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1583,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1584,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1585,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1586,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1587,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1588,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1589,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1590,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
1591,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1592,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1593,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1594,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1595,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1596,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1597,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1598,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1599,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1600,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1601,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1602,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1603,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1604,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1605,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1606,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
1607,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1608,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1609,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1610,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
1611,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1612,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1613,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1614,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1615,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
1616,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1617,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1618,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1619,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1620,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1621,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1622,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1623,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Water,Forest
1624,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1625,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1626,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1627,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1628,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1629,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1630,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1631,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1632,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1633,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1634,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1635,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1636,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1637,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1638,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1639,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1640,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1641,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1642,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1643,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1644,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1645,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1646,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1647,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
1648,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Bareland
1649,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
1650,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1651,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1652,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1653,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1654,Bareland,NULL,Water,NULL,Water,Grassland,Water,Bareland
1655,Bareland,NULL,Water,Non_Water,Water,Wetland,Water,Forest
1656,Bareland,NULL,Water,Water,Water,Bareland,Grassland,Built-up
1657,Bareland,NULL,Water,Water,Water,Water,Water,Grassland
1658,Bareland,NULL,Water,Water,Water,Water,Water,Water
1659,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1660,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1661,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1662,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1663,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1664,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1665,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1666,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1667,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1668,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1669,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1670,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1671,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1672,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1673,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1674,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1675,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1676,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1677,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1678,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1679,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1680,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1681,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1682,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1683,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1684,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1685,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1686,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1687,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1688,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1689,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1690,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1691,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1692,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
1693,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1694,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
1695,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1696,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
1697,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1698,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1699,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
1700,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1701,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1702,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1703,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1704,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1705,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1706,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1707,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1708,Bareland,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1709,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1710,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1711,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1712,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1713,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1714,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1715,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1716,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1717,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1718,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1719,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1720,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1721,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1722,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1723,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1724,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1725,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
1726,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1727,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1728,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1729,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
1730,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1731,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1732,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1733,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1734,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1735,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1736,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1737,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
1738,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1739,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1740,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1741,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
1742,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
1743,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
1744,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
1745,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1746,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
1747,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1748,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
1749,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1750,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
1751,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1752,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1753,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
1754,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
1755,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
1756,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1757,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1758,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1759,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1760,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1761,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
1762,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1763,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1764,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1765,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1766,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1767,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1768,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1769,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1770,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1771,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1772,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1773,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
1774,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1775,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1776,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1777,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1778,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1779,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1780,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1781,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1782,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1783,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1784,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1785,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Bareland
1786,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
1787,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1788,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1789,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
1790,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1791,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1792,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1793,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1794,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1795,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1796,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1797,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1798,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1799,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1800,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1801,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
1802,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1803,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1804,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1805,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1806,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
1807,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
1808,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1809,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1810,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
1811,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
1812,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1813,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1814,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1815,Water,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1816,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1817,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
1818,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
1819,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1820,Water,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1821,Water,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1822,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1823,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
1824,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1825,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1826,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1827,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1828,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
1829,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
1830,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1831,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
1832,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
1833,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1834,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1835,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1836,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
1837,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1838,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1839,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
1840,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
1841,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1842,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
1843,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1844,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1845,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
1846,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1847,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
1848,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
1849,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
1850,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1851,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1852,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1853,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1854,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1855,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1856,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
1857,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1858,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
1859,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
1860,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1861,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1862,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1863,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1864,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1865,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1866,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1867,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1868,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1869,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1870,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1871,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1872,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1873,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
1874,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
1875,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
1876,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1877,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1878,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
1879,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Water
1880,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
1881,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
1882,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
1883,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
1884,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1885,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1886,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1887,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1888,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1889,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
1890,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
1891,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
