Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDH_M_R
14552,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Water
14553,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
14554,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
14555,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
14556,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
14557,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
14558,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Wetland
14559,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
14560,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
14561,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
14562,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
14563,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Forest
14564,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
14565,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Wetland
14566,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
14567,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
14568,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
14569,Water,Water,Wetland,Water,Wetland,Bareland,Water,NULL
14570,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
14571,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
14572,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
14573,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
14574,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
14575,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
14576,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Water
14577,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
14578,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
14579,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
14580,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
14581,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
14582,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
14583,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
14584,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
14585,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
14586,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
14587,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
14588,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
14589,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
14590,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
14591,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
14592,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
14593,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
14594,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
14595,Water,Water,Wetland,Water,Wetland,Water,Water,Water
14596,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
14597,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
14598,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
14599,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
14600,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
14601,Water,Water,Wetland,Water,Wetland,Forest,NULL,Forest
14602,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
14603,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
14604,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
14605,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
14606,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
14607,Water,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
14608,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
14609,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
14610,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
14611,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
14612,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
14613,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
14614,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14615,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14616,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
14617,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
14618,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14619,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Water
14620,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14621,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Wetland
14622,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
14623,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
14624,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14625,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
14626,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
14627,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
14628,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
14629,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14630,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
14631,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14632,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14633,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
14634,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
14635,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
14636,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
14637,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
14638,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
14639,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
14640,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
14641,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
14642,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
14643,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
14644,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
14645,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
14646,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
14647,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
14648,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
14649,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
14650,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
14651,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
14652,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
14653,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
14654,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
14655,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
14656,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14657,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Water
14658,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
14659,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Water
14660,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
14661,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
14662,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
14663,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
14664,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
14665,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
14666,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
14667,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
14668,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
14669,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
14670,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
14671,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
14672,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
14673,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
14674,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
14675,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
14676,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
14677,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
14678,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
14679,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
14680,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
14681,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
14682,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
14683,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Forest,Forest
14684,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
14685,Water,Water,Bareland,Water,Non_Wetland,Wetland,Shrubland,Water
14686,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
14687,Water,Water,Bareland,Water,Non_Wetland,Bareland,Shrubland,Water
14688,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Wetland
14689,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
14690,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
14691,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
14692,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
14693,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
14694,Water,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Water
14695,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
14696,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
14697,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
14698,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Forest
14699,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
14700,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
14701,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
14702,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
14703,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
14704,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
14705,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
14706,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
14707,Water,Water,Bareland,Water,Non_Wetland,Forest,Shrubland,Water
14708,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
14709,Water,Water,Bareland,Water,Non_Wetland,Forest,Forest,Water
14710,Water,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
14711,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Water
14712,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
14713,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
14714,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
14715,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
14716,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14717,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Water
14718,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
14719,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
14720,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
14721,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
14722,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
14723,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Wetland
14724,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
14725,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
14726,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
14727,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
14728,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
14729,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Water
14730,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
14731,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
14732,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
14733,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
14734,Water,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
14735,Water,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
14736,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
14737,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Water
14738,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Water
14739,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
14740,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
14741,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
14742,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Water
14743,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
14744,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Water
14745,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
14746,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Bareland
14747,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Water
14748,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
14749,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,NULL
14750,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
14751,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
14752,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
14753,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
14754,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
14755,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Water
14756,Water,Water,Built-up,Water,Non_Wetland,Forest,Water,Water
14757,Water,Water,Built-up,Water,Non_Wetland,Forest,Water,Forest
14758,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
14759,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
14760,Water,Water,Water,NULL,Water,NULL,NULL,Water
14761,Water,Water,Water,NULL,Water,NULL,NULL,Forest
14762,Water,Water,Water,NULL,Water,NULL,Shrubland,Grassland
14763,Water,Water,Water,NULL,Water,NULL,Shrubland,Water
14764,Water,Water,Water,NULL,Water,NULL,Grassland,Grassland
14765,Water,Water,Water,NULL,Water,NULL,Grassland,Water
14766,Water,Water,Water,NULL,Water,NULL,Water,Grassland
14767,Water,Water,Water,NULL,Water,NULL,Water,Wetland
14768,Water,Water,Water,NULL,Water,NULL,Water,Water
14769,Water,Water,Water,NULL,Water,NULL,Water,Forest
14770,Water,Water,Water,NULL,Water,Shrubland,NULL,Grassland
14771,Water,Water,Water,NULL,Water,Shrubland,NULL,Wetland
14772,Water,Water,Water,NULL,Water,Shrubland,NULL,Water
14773,Water,Water,Water,NULL,Water,Shrubland,NULL,Forest
14774,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
14775,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Wetland
14776,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
14777,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
14778,Water,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
14779,Water,Water,Water,NULL,Water,Shrubland,Grassland,Wetland
14780,Water,Water,Water,NULL,Water,Shrubland,Grassland,Water
14781,Water,Water,Water,NULL,Water,Shrubland,Grassland,Forest
14782,Water,Water,Water,NULL,Water,Shrubland,Wetland,Wetland
14783,Water,Water,Water,NULL,Water,Shrubland,Wetland,Water
14784,Water,Water,Water,NULL,Water,Shrubland,Wetland,Forest
14785,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
14786,Water,Water,Water,NULL,Water,Shrubland,Water,Wetland
14787,Water,Water,Water,NULL,Water,Shrubland,Water,Water
14788,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
14789,Water,Water,Water,NULL,Water,Shrubland,Forest,Water
14790,Water,Water,Water,NULL,Water,Shrubland,Forest,Forest
14791,Water,Water,Water,NULL,Water,Grassland,NULL,Grassland
14792,Water,Water,Water,NULL,Water,Grassland,NULL,Water
14793,Water,Water,Water,NULL,Water,Grassland,Shrubland,Grassland
14794,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
14795,Water,Water,Water,NULL,Water,Grassland,Grassland,Wetland
14796,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
14797,Water,Water,Water,NULL,Water,Grassland,Wetland,Grassland
14798,Water,Water,Water,NULL,Water,Grassland,Wetland,Wetland
14799,Water,Water,Water,NULL,Water,Grassland,Wetland,Forest
14800,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
14801,Water,Water,Water,NULL,Water,Grassland,Water,Wetland
14802,Water,Water,Water,NULL,Water,Grassland,Water,Water
14803,Water,Water,Water,NULL,Water,Grassland,Water,Forest
14804,Water,Water,Water,NULL,Water,Wetland,NULL,Grassland
14805,Water,Water,Water,NULL,Water,Wetland,NULL,Wetland
14806,Water,Water,Water,NULL,Water,Wetland,NULL,Water
14807,Water,Water,Water,NULL,Water,Wetland,Shrubland,Wetland
14808,Water,Water,Water,NULL,Water,Wetland,Shrubland,Water
14809,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
14810,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
14811,Water,Water,Water,NULL,Water,Wetland,Grassland,Water
14812,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
14813,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
14814,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
14815,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
14816,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
14817,Water,Water,Water,NULL,Water,Wetland,Water,Water
14818,Water,Water,Water,NULL,Water,Wetland,Water,Forest
14819,Water,Water,Water,NULL,Water,Wetland,Forest,Water
14820,Water,Water,Water,NULL,Water,Bareland,NULL,Grassland
14821,Water,Water,Water,NULL,Water,Bareland,NULL,Wetland
14822,Water,Water,Water,NULL,Water,Bareland,NULL,Water
14823,Water,Water,Water,NULL,Water,Bareland,NULL,Forest
14824,Water,Water,Water,NULL,Water,Bareland,Shrubland,NULL
14825,Water,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
14826,Water,Water,Water,NULL,Water,Bareland,Shrubland,Wetland
14827,Water,Water,Water,NULL,Water,Bareland,Shrubland,Bareland
14828,Water,Water,Water,NULL,Water,Bareland,Shrubland,Water
14829,Water,Water,Water,NULL,Water,Bareland,Shrubland,Forest
14830,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
14831,Water,Water,Water,NULL,Water,Bareland,Grassland,Wetland
14832,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
14833,Water,Water,Water,NULL,Water,Bareland,Grassland,Forest
14834,Water,Water,Water,NULL,Water,Bareland,Wetland,Grassland
14835,Water,Water,Water,NULL,Water,Bareland,Wetland,Wetland
14836,Water,Water,Water,NULL,Water,Bareland,Wetland,Water
14837,Water,Water,Water,NULL,Water,Bareland,Wetland,Forest
14838,Water,Water,Water,NULL,Water,Bareland,Bareland,Water
14839,Water,Water,Water,NULL,Water,Bareland,Water,NULL
14840,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
14841,Water,Water,Water,NULL,Water,Bareland,Water,Wetland
14842,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
14843,Water,Water,Water,NULL,Water,Bareland,Water,Water
14844,Water,Water,Water,NULL,Water,Bareland,Water,Forest
14845,Water,Water,Water,NULL,Water,Bareland,Forest,Wetland
14846,Water,Water,Water,NULL,Water,Bareland,Forest,Water
14847,Water,Water,Water,NULL,Water,Bareland,Forest,Forest
14848,Water,Water,Water,NULL,Water,Water,NULL,NULL
14849,Water,Water,Water,NULL,Water,Water,NULL,Grassland
14850,Water,Water,Water,NULL,Water,Water,NULL,Water
14851,Water,Water,Water,NULL,Water,Water,NULL,Forest
14852,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
14853,Water,Water,Water,NULL,Water,Water,Shrubland,Wetland
14854,Water,Water,Water,NULL,Water,Water,Shrubland,Water
14855,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
14856,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
14857,Water,Water,Water,NULL,Water,Water,Grassland,Wetland
14858,Water,Water,Water,NULL,Water,Water,Grassland,Water
14859,Water,Water,Water,NULL,Water,Water,Grassland,Forest
14860,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
14861,Water,Water,Water,NULL,Water,Water,Wetland,Water
14862,Water,Water,Water,NULL,Water,Water,Wetland,Forest
14863,Water,Water,Water,NULL,Water,Water,Water,NULL
14864,Water,Water,Water,NULL,Water,Water,Water,Grassland
14865,Water,Water,Water,NULL,Water,Water,Water,Wetland
14866,Water,Water,Water,NULL,Water,Water,Water,Bareland
14867,Water,Water,Water,NULL,Water,Water,Water,Water
14868,Water,Water,Water,NULL,Water,Water,Water,Forest
14869,Water,Water,Water,NULL,Water,Water,Forest,Water
14870,Water,Water,Water,NULL,Water,Water,Forest,Forest
14871,Water,Water,Water,NULL,Water,Forest,NULL,Water
14872,Water,Water,Water,NULL,Water,Forest,NULL,Forest
14873,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
14874,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
14875,Water,Water,Water,NULL,Water,Forest,Grassland,Water
14876,Water,Water,Water,NULL,Water,Forest,Grassland,Forest
14877,Water,Water,Water,NULL,Water,Forest,Water,Water
14878,Water,Water,Water,NULL,Water,Forest,Water,Forest
14879,Water,Water,Water,NULL,Water,Forest,Forest,Water
14880,Water,Water,Water,NULL,Water,Forest,Forest,Forest
14881,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
14882,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Water
