Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUG_M_R
5149,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5150,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5151,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5152,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5153,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5154,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5155,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
5156,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5157,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5158,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5159,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5160,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5161,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5162,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5163,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5164,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5165,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5166,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5167,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5168,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5169,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5170,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5171,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5172,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5173,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5174,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5175,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5176,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5177,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5178,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5179,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5180,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5181,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5182,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5183,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5184,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5185,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5186,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5187,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5188,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5189,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5190,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5191,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5192,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5193,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
5194,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
5195,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5196,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5197,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5198,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5199,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5200,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5201,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5202,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5203,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5204,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5205,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5206,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5207,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5208,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5209,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5210,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
5211,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
5212,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
5213,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
5214,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5215,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5216,Bareland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
5217,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
5218,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
5219,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5220,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5221,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5222,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5223,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5224,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5225,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5226,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5227,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5228,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5229,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5230,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5231,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5232,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5233,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5234,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5235,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5236,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5237,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5238,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5239,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5240,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5241,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
5242,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5243,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
5244,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5245,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5246,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5247,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5248,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5249,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5250,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5251,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5252,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
5253,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5254,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5255,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5256,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5257,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5258,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5259,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5260,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5261,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5262,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5263,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5264,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5265,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5266,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5267,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5268,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5269,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5270,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5271,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
5272,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5273,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5274,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
5275,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
5276,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5277,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
5278,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5279,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
5280,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
5281,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
5282,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5283,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
5284,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5285,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5286,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5287,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
5288,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5289,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
5290,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5291,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5292,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5293,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5294,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5295,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5296,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5297,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5298,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5299,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5300,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5301,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5302,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5303,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5304,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
5305,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5306,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5307,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5308,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5309,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5310,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5311,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5312,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5313,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5314,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5315,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5316,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5317,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5318,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5319,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5320,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5321,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5322,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5323,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5324,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5325,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5326,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5327,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5328,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5329,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5330,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5331,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5332,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5333,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5334,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
5335,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5336,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5337,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5338,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5339,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
5340,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5341,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5342,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Forest
5343,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5344,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5345,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
5346,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5347,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5348,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5349,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5350,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5351,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5352,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5353,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5354,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5355,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5356,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5357,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5358,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5359,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5360,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5361,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5362,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5363,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5364,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5365,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5366,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5367,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
5368,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5369,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
5370,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5371,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5372,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5373,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5374,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5375,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5376,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5377,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5378,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5379,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5380,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5381,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5382,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5383,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5384,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5385,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
5386,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5387,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5388,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5389,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5390,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5391,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5392,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5393,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5394,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5395,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5396,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5397,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5398,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5399,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5400,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5401,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5402,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5403,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5404,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5405,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5406,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5407,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5408,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5409,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5410,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
5411,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5412,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5413,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5414,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5415,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5416,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5417,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5418,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5419,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5420,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
5421,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5422,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5423,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
5424,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5425,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5426,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5427,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
5428,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5429,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
5430,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
5431,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
5432,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5433,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
5434,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5435,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5436,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5437,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5438,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5439,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5440,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5441,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5442,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5443,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5444,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5445,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5446,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5447,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5448,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5449,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5450,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5451,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
5452,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5453,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5454,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5455,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
5456,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5457,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5458,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5459,Bareland,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
