Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGU_M_R
10436,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
10437,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10438,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10439,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10440,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10441,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10442,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10443,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
10444,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10445,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
10446,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
10447,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Water
10448,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Forest
10449,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10450,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
10451,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
10452,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
10453,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
10454,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10455,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
10456,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10457,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
10458,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
10459,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
10460,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
10461,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Water
10462,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
10463,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10464,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10465,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
10466,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10467,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
10468,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10469,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10470,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10471,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10472,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
10473,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
10474,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
10475,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
10476,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10477,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10478,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
10479,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
10480,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
10481,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
10482,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
10483,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
10484,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
10485,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10486,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
10487,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
10488,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
10489,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
10490,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
10491,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Water
10492,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Forest
10493,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
10494,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
10495,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
10496,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
10497,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
10498,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Water
10499,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
10500,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
10501,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Bareland,Water
10502,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
10503,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Cropland
10504,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
10505,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Water
10506,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Forest
10507,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10508,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
10509,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
10510,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Water
10511,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10512,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
10513,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
10514,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Water
10515,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
10516,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10517,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
10518,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Water
10519,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
10520,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10521,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
10522,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
10523,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
10524,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
10525,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10526,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
10527,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10528,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Cropland
10529,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
10530,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
10531,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
10532,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
10533,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
10534,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
10535,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10536,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
10537,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
10538,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
10539,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Water
10540,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
10541,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Water,Cropland
10542,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10543,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
10544,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
10545,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10546,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Cropland
10547,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
10548,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10549,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
10550,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
10551,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
10552,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
10553,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
10554,Water,Cropland,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
10555,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
10556,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
10557,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
10558,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
10559,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
10560,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
10561,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
10562,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
10563,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
10564,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
10565,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
10566,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Water,Cropland
10567,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
10568,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
10569,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
10570,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
10571,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
10572,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
10573,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
10574,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
10575,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland,Bareland
10576,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
10577,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,NULL
10578,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
10579,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Cropland
10580,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Bareland
10581,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
10582,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Forest
10583,Water,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
10584,Water,Cropland,Cropland,Water,Non_Wetland,Cropland,Water,Cropland
10585,Water,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
10586,Water,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Cropland
10587,Water,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
10588,Water,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,Water
10589,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
10590,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Water
10591,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
10592,Water,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
10593,Water,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Forest
10594,Water,Cropland,Cropland,Water,Non_Wetland,Water,Wetland,Water
10595,Water,Cropland,Cropland,Water,Non_Wetland,Water,Wetland,Forest
10596,Water,Cropland,Cropland,Water,Non_Wetland,Water,Water,Grassland
10597,Water,Cropland,Cropland,Water,Non_Wetland,Water,Water,Cropland
10598,Water,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
10599,Water,Cropland,Cropland,Water,Non_Wetland,Water,Water,Forest
10600,Water,Cropland,Cropland,Water,Non_Wetland,Water,Forest,Water
10601,Water,Cropland,Cropland,Water,Non_Wetland,Forest,NULL,Water
10602,Water,Cropland,Cropland,Water,Non_Wetland,Forest,Wetland,Grassland
10603,Water,Cropland,Cropland,Water,Non_Wetland,Forest,Wetland,Water
10604,Water,Cropland,Cropland,Water,Non_Wetland,Forest,Water,Water
10605,Water,Cropland,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
10606,Water,Cropland,Cropland,Water,Non_Wetland,Forest,Forest,Cropland
10607,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
10608,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
10609,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
10610,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
10611,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
10612,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Cropland
10613,Water,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
10614,Water,Cropland,Wetland,NULL,Wetland,NULL,Built-up,Grassland
10615,Water,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
10616,Water,Cropland,Wetland,NULL,Wetland,NULL,Water,Cropland
10617,Water,Cropland,Wetland,NULL,Wetland,NULL,Water,Water
10618,Water,Cropland,Wetland,NULL,Wetland,NULL,Water,Forest
10619,Water,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
10620,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
10621,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Cropland
10622,Water,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
10623,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
10624,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10625,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Cropland
10626,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Water
10627,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
10628,Water,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Forest
10629,Water,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
10630,Water,Cropland,Wetland,NULL,Wetland,Water,NULL,Grassland
10631,Water,Cropland,Wetland,NULL,Wetland,Water,NULL,Water
10632,Water,Cropland,Wetland,NULL,Wetland,Water,NULL,Forest
10633,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
10634,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Cropland
10635,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Water
10636,Water,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
10637,Water,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Forest
10638,Water,Cropland,Wetland,NULL,Wetland,Forest,Water,Grassland
10639,Water,Cropland,Wetland,NULL,Wetland,Forest,Water,Forest
10640,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
10641,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
10642,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
10643,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
10644,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
10645,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
10646,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
10647,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
10648,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
10649,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
10650,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
10651,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
10652,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Forest
10653,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
10654,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
10655,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
10656,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Water
10657,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
10658,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
10659,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
10660,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
10661,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
10662,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
10663,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
10664,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
10665,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,NULL,Water
10666,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
10667,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
10668,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Water
10669,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Forest
10670,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
10671,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
10672,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Cropland
10673,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
10674,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
10675,Water,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
10676,Water,Cropland,Wetland,Non_Water,Wetland,Water,Forest,Forest
10677,Water,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
10678,Water,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
10679,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
10680,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
10681,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
10682,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Grassland
10683,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
10684,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Forest
10685,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
10686,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
10687,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
10688,Water,Cropland,Wetland,Water,Wetland,NULL,Wetland,Grassland
10689,Water,Cropland,Wetland,Water,Wetland,NULL,Wetland,Water
10690,Water,Cropland,Wetland,Water,Wetland,NULL,Wetland,Forest
10691,Water,Cropland,Wetland,Water,Wetland,NULL,Built-up,Water
10692,Water,Cropland,Wetland,Water,Wetland,NULL,Built-up,Forest
10693,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
10694,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Cropland
10695,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Bareland
10696,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Water
10697,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Forest
10698,Water,Cropland,Wetland,Water,Wetland,Wetland,NULL,Forest
10699,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
10700,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Cropland
10701,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
10702,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
10703,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Forest
10704,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Grassland
10705,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Water
10706,Water,Cropland,Wetland,Water,Wetland,Water,NULL,Grassland
10707,Water,Cropland,Wetland,Water,Wetland,Water,NULL,Water
10708,Water,Cropland,Wetland,Water,Wetland,Water,NULL,Forest
10709,Water,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
10710,Water,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
10711,Water,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
10712,Water,Cropland,Wetland,Water,Wetland,Water,Water,Water
10713,Water,Cropland,Wetland,Water,Wetland,Water,Water,Forest
10714,Water,Cropland,Wetland,Water,Wetland,Forest,Wetland,Grassland
10715,Water,Cropland,Wetland,Water,Wetland,Forest,Water,Grassland
10716,Water,Cropland,Wetland,Water,Wetland,Forest,Water,Water
10717,Water,Cropland,Wetland,Water,Wetland,Forest,Forest,Forest
10718,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
10719,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
10720,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
10721,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
10722,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
10723,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
10724,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
10725,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
10726,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
10727,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
10728,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Cropland
10729,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
10730,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Water
10731,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
10732,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
10733,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland,Water,Forest
10734,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
10735,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
10736,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
10737,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Cropland
10738,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
10739,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
10740,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
10741,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
10742,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
10743,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10744,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
10745,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
10746,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Water
10747,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Water
10748,Water,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
10749,Water,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
10750,Water,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Water
10751,Water,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Forest
10752,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
10753,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Water
10754,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
10755,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Bareland
10756,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
10757,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Cropland
10758,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
10759,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Bareland
