Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXG_M_R
8114,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8115,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8116,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8117,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8118,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8119,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8120,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8121,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8122,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8123,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8124,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8125,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8126,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8127,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8128,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8129,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8130,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8131,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8132,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8133,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
8134,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8135,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
8136,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
8137,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
8138,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8139,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
8140,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
8141,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
8142,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
8143,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8144,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8145,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8146,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8147,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8148,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8149,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8150,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
8151,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
8152,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
8153,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8154,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
8155,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8156,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
8157,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8158,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8159,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8160,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8161,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8162,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8163,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
8164,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
8165,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
8166,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8167,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8168,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
8169,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
8170,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8171,Bareland,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
8172,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Forest
8173,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Water
8174,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
8175,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
8176,Bareland,Water,Wetland,Water,Wetland,Built-up,Wetland,Water
8177,Bareland,Water,Wetland,Water,Wetland,Built-up,Water,Forest
8178,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
8179,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
8180,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Bareland
8181,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland,Forest,Forest
8182,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8183,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8184,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8185,Bareland,Water,Water,NULL,Water,Bareland,NULL,Bareland
8186,Bareland,Water,Water,NULL,Water,Bareland,Grassland,Grassland
8187,Bareland,Water,Water,NULL,Water,Bareland,Wetland,Grassland
8188,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Bareland
8189,Bareland,Water,Water,NULL,Water,Bareland,Water,Grassland
8190,Bareland,Water,Water,NULL,Water,Bareland,Forest,Grassland
8191,Bareland,Water,Water,NULL,Water,Bareland,Forest,Built-up
8192,Bareland,Water,Water,NULL,Water,Water,Bareland,Forest
8193,Bareland,Water,Water,NULL,Water,Water,Forest,Grassland
8194,Bareland,Water,Water,NULL,Water,Water,Forest,Water
8195,Bareland,Water,Water,NULL,Water,Water,Forest,Forest
8196,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Grassland
8197,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Water
8198,Bareland,Water,Water,Water,Water,Cropland,Water,Water
8199,Bareland,Water,Water,Water,Water,Bareland,NULL,Grassland
8200,Bareland,Water,Water,Water,Water,Bareland,Water,Bareland
8201,Bareland,Water,Water,Water,Water,Bareland,Water,Water
8202,Bareland,Water,Water,Water,Water,Water,NULL,Grassland
8203,Bareland,Water,Water,Water,Water,Water,NULL,Water
8204,Bareland,Water,Water,Water,Water,Water,Water,Grassland
8205,Bareland,Water,Water,Water,Water,Water,Water,Water
8206,Bareland,Water,Water,Water,Water,Water,Forest,Grassland
8207,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8208,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8209,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8210,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8211,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8212,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8213,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8214,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8215,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
8216,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8217,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
8218,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
8219,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
8220,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8221,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
8222,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8223,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8224,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8225,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8226,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8227,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
8228,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
8229,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
8230,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8231,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8232,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8233,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8234,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
8235,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
8236,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8237,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8238,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8239,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8240,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8241,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8242,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8243,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8244,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8245,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8246,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8247,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8248,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
8249,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8250,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
8251,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8252,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
8253,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8254,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8255,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8256,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8257,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8258,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8259,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8260,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8261,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
8262,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8263,Bareland,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8264,Bareland,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8265,Bareland,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8266,Bareland,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8267,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8268,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8269,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8270,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8271,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8272,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8273,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8274,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8275,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8276,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8277,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8278,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
8279,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
8280,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8281,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
8282,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
8283,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
8284,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
8285,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8286,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8287,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8288,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8289,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8290,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8291,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8292,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8293,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8294,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8295,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8296,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
8297,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
8298,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8299,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
8300,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8301,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8302,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8303,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8304,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
8305,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8306,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8307,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8308,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
8309,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
8310,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8311,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
8312,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
8313,Bareland,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
8314,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
8315,Bareland,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
8316,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8317,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8318,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8319,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
8320,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8321,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8322,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8323,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8324,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8325,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8326,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8327,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8328,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
8329,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
8330,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
8331,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
8332,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
8333,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
8334,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
8335,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
8336,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8337,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8338,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8339,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
8340,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8341,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8342,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
8343,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
8344,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
8345,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
8346,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
8347,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
8348,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
8349,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8350,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8351,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Water
8352,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
8353,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8354,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Water
8355,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8356,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8357,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
8358,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
8359,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8360,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Cropland
8361,Water,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
8362,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8363,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8364,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8365,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8366,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8367,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8368,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8369,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
8370,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8371,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8372,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
8373,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
8374,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8375,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8376,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8377,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8378,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8379,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8380,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8381,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
8382,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8383,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8384,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
8385,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
8386,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
8387,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8388,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8389,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
8390,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
8391,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
8392,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8393,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
8394,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8395,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
8396,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8397,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
8398,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
8399,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
8400,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
8401,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
8402,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8403,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8404,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8405,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8406,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8407,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8408,Water,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8409,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8410,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8411,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
8412,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8413,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
8414,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8415,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
8416,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
8417,Water,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8418,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8419,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8420,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
8421,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8422,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8423,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8424,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8425,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
8426,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
8427,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
8428,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
8429,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8430,Water,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
8431,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8432,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8433,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
8434,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
