Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEV_M_R
1232,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1233,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1234,Grassland,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
1235,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1236,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1237,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1238,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1239,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1240,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1241,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1242,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1243,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1244,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1245,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1246,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1247,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1248,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1249,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1250,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1251,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1252,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
1253,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1254,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1255,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1256,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1257,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1258,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1259,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1260,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1261,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1262,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1263,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1264,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1265,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1266,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1267,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1268,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1269,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1270,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1271,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1272,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1273,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1274,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1275,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1276,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1277,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1278,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1279,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1280,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1281,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1282,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1283,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1284,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1285,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1286,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1287,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1288,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1289,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1290,Grassland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1291,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1292,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
1293,Grassland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1294,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1295,Grassland,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
1296,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1297,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1298,Grassland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1299,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1300,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1301,Grassland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
1302,Grassland,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
1303,Grassland,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
1304,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
1305,Grassland,Water,Water,NULL,Water,Bareland,Water,Forest
1306,Grassland,Water,Water,Water,Water,Grassland,Grassland,Grassland
1307,Grassland,Water,Water,Water,Water,Bareland,Grassland,Grassland
1308,Grassland,Water,Water,Water,Water,Bareland,Wetland,Grassland
1309,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1310,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1311,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1312,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1313,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1314,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1315,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1316,Grassland,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1317,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1318,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1319,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1320,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1321,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1322,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1323,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1324,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1325,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1326,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1327,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1328,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1329,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1330,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1331,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1332,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1333,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1334,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1335,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1336,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1337,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1338,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1339,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1340,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1341,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1342,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1343,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1344,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1345,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1346,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1347,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1348,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1349,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1350,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1351,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1352,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1353,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1354,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1355,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1356,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1357,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1358,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1359,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1360,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1361,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1362,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1363,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1364,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1365,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1366,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1367,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1368,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1369,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1370,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1371,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1372,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1373,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1374,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1375,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1376,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1377,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1378,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1379,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1380,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1381,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1382,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1383,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1384,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1385,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1386,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1387,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1388,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1389,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1390,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1391,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1392,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1393,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1394,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1395,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1396,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1397,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1398,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1399,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1400,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1401,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1402,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1403,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1404,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1405,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1406,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1407,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1408,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1409,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1410,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1411,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1412,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1413,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1414,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1415,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1416,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1417,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1418,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1419,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1420,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1421,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1422,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1423,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1424,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1425,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1426,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1427,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1428,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1429,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1430,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1431,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1432,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1433,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1434,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1435,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1436,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1437,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1438,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1439,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1440,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1441,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1442,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1443,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1444,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1445,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1446,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1447,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1448,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1449,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1450,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
1451,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1452,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1453,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1454,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1455,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1456,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1457,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1458,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1459,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1460,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1461,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1462,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1463,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1464,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1465,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1466,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1467,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1468,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1469,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1470,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1471,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1472,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1473,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1474,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1475,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1476,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1477,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1478,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1479,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1480,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1481,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1482,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1483,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1484,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1485,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1486,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1487,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1488,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1489,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1490,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1491,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1492,Cropland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
1493,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1494,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1495,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1496,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1497,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1498,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1499,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
1500,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1501,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1502,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1503,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1504,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1505,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1506,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1507,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1508,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1509,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1510,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1511,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1512,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1513,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1514,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1515,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1516,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1517,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1518,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1519,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1520,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1521,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1522,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1523,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1524,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1525,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
1526,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1527,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
