Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNU_M_R
19724,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
19725,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
19726,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
19727,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
19728,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
19729,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
19730,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
19731,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
19732,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
19733,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
19734,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
19735,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
19736,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
19737,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
19738,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
19739,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
19740,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
19741,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
19742,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
19743,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
19744,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
19745,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
19746,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
19747,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
19748,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
19749,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
19750,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
19751,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
19752,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
19753,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
19754,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
19755,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
19756,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
19757,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
19758,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
19759,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
19760,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
19761,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
19762,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
19763,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
19764,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
19765,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
19766,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
19767,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Wetland
19768,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
19769,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
19770,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Wetland
19771,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Bareland
19772,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
19773,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
19774,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
19775,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
19776,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
19777,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
19778,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
19779,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
19780,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Water
19781,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
19782,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
19783,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
19784,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
19785,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
19786,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
19787,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
19788,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
19789,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
19790,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
19791,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
19792,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19793,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
19794,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
19795,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
19796,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19797,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
19798,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
19799,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19800,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
19801,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
19802,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
19803,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
19804,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
19805,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
19806,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
19807,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
19808,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
19809,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
19810,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
19811,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
19812,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19813,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19814,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
19815,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
19816,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
19817,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
19818,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
19819,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
19820,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
19821,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
19822,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
19823,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
19824,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
19825,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
19826,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
19827,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
19828,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
19829,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
19830,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
19831,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
19832,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
19833,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
19834,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
19835,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
19836,Water,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Wetland
19837,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
19838,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
19839,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
19840,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
19841,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
19842,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
19843,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
19844,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
19845,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
19846,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
19847,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
19848,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Wetland
19849,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
19850,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
19851,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
19852,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
19853,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
19854,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
19855,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
19856,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
19857,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
19858,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
19859,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
19860,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
19861,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
19862,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
19863,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
19864,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
19865,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
19866,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
19867,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Built-up
19868,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
19869,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
19870,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
19871,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
19872,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
19873,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
19874,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
19875,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
19876,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
19877,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
19878,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
19879,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,NULL
19880,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
19881,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
19882,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
19883,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
19884,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
19885,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
19886,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
19887,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
19888,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
19889,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
19890,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
19891,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
19892,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
19893,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
19894,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
19895,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
19896,Water,NULL,Shrubland,Water,Non_Wetland,Built-up,NULL,Water
19897,Water,NULL,Shrubland,Water,Non_Wetland,Built-up,Wetland,Grassland
19898,Water,NULL,Shrubland,Water,Non_Wetland,Built-up,Water,Bareland
19899,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
19900,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
19901,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
19902,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
19903,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
19904,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
19905,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
19906,Water,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Water
19907,Water,NULL,Shrubland,Water,Non_Wetland,Water,Built-up,Grassland
19908,Water,NULL,Shrubland,Water,Non_Wetland,Water,Built-up,Bareland
19909,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
19910,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
19911,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
19912,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
19913,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
19914,Water,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Forest
19915,Water,NULL,Shrubland,Water,Non_Wetland,Forest,Water,Forest
19916,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
19917,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19918,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
19919,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
19920,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
19921,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
19922,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
19923,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
19924,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
19925,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
19926,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
19927,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
19928,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
19929,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
19930,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
19931,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
19932,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
19933,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
19934,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
19935,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
19936,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
19937,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
19938,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
19939,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
19940,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
19941,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
19942,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
19943,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
19944,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
19945,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
19946,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
19947,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
19948,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19949,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
19950,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
19951,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
19952,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
19953,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
19954,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
19955,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
19956,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
19957,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19958,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
19959,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
19960,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
19961,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
19962,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
19963,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
19964,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
19965,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
19966,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
19967,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
19968,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
19969,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
19970,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
19971,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
19972,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
19973,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
19974,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
19975,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
19976,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
19977,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
19978,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
19979,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
19980,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
19981,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
19982,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
19983,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
19984,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Water
19985,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
19986,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
19987,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
19988,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
19989,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
19990,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
19991,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
19992,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
19993,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
19994,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
19995,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
19996,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
19997,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
19998,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
19999,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
20000,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
20001,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
20002,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
20003,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
20004,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
20005,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
20006,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
20007,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
20008,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
20009,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
20010,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
20011,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
20012,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
20013,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
20014,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
20015,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
20016,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
20017,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
20018,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
20019,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
20020,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
20021,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
20022,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
20023,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
20024,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
20025,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
20026,Water,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
20027,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
20028,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
20029,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Water
20030,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
20031,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
20032,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
20033,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
20034,Water,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
20035,Water,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
20036,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Water
20037,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
20038,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
20039,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
20040,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
20041,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
20042,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
20043,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
20044,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
20045,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
20046,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
20047,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
20048,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
20049,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
20050,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
20051,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
20052,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
20053,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
20054,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
20055,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
20056,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
20057,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
20058,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
20059,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
