Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NNP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NNP_M_R
1934,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1935,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1936,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
1937,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
1938,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1939,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1940,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1941,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
1942,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland
1943,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest
1944,Forest,Wetland,Water,NULL,Water,NULL,Grassland
1945,Forest,Wetland,Water,NULL,Water,NULL,Wetland
1946,Forest,Wetland,Water,NULL,Water,NULL,Forest
1947,Forest,Wetland,Water,Non_Water,Water,NULL,Grassland
1948,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland
1949,Forest,Wetland,Water,Non_Water,Water,NULL,Water
1950,Forest,Wetland,Water,Non_Water,Water,NULL,Forest
1951,Forest,Wetland,Water,Water,Water,NULL,Grassland
1952,Forest,Wetland,Water,Water,Water,NULL,Wetland
1953,Forest,Wetland,Water,Water,Water,NULL,Water
1954,Forest,Wetland,Water,Water,Water,NULL,Forest
1955,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
1956,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1957,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1958,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1959,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1960,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1961,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1962,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1963,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1964,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1965,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
1966,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1967,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1968,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
1969,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1970,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
1971,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
1972,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
1973,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1974,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,Forest
1975,Forest,Bareland,Wetland,NULL,Wetland,NULL,Forest
1976,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1977,Forest,Bareland,Wetland,Water,Wetland,NULL,Grassland
1978,Forest,Bareland,Wetland,Water,Wetland,NULL,Forest
1979,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,Grassland
1980,Forest,Bareland,Water,Water,Water,NULL,Grassland
1981,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
1982,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
1983,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL
1984,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1985,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1986,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
1987,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1988,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL
1989,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1990,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1991,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1992,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1993,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1994,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
1995,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland
1996,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
1997,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1998,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
1999,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2000,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL
2001,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2002,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
2003,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
2004,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2005,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
2006,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
2007,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
2008,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2009,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
2010,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2011,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up
2012,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2013,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2014,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2015,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2016,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2017,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL
2018,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2019,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
2020,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2021,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
2022,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2023,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2024,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
2025,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water
2026,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2027,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2028,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
2029,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2030,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest
2031,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2032,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
2033,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
2034,Forest,Water,Wetland,NULL,Wetland,NULL,Water
2035,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
2036,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2037,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland
2038,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
2039,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
2040,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
2041,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
2042,Forest,Water,Wetland,Water,Wetland,NULL,Bareland
2043,Forest,Water,Wetland,Water,Wetland,NULL,Water
2044,Forest,Water,Wetland,Water,Wetland,NULL,Forest
2045,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest
2046,Forest,Water,Water,NULL,Water,NULL,Grassland
2047,Forest,Water,Water,NULL,Water,NULL,Wetland
2048,Forest,Water,Water,NULL,Water,NULL,Water
2049,Forest,Water,Water,NULL,Water,NULL,Forest
2050,Forest,Water,Water,Non_Water,Water,NULL,Grassland
2051,Forest,Water,Water,Non_Water,Water,NULL,Wetland
2052,Forest,Water,Water,Non_Water,Water,NULL,Water
2053,Forest,Water,Water,Non_Water,Water,NULL,Forest
2054,Forest,Water,Water,Water,Water,NULL,NULL
2055,Forest,Water,Water,Water,Water,NULL,Grassland
2056,Forest,Water,Water,Water,Water,NULL,Wetland
2057,Forest,Water,Water,Water,Water,NULL,Water
2058,Forest,Water,Water,Water,Water,NULL,Forest
2059,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2060,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
2061,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
2062,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
2063,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2064,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
2065,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
2066,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
2067,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland
2068,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
2069,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
2070,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL
2071,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2072,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2073,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
2074,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest
2075,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
2076,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2077,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2078,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2079,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
2080,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2081,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL
2082,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2083,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2084,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2085,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL
2086,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
2087,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
2088,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
2089,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL
2090,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2091,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Cropland
2092,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2093,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2094,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2095,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2096,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
2097,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
2098,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland
2099,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest
2100,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
2101,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2102,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
2103,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2104,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
2105,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland
2106,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
2107,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
2108,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
2109,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
2110,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
2111,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
2112,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL
2113,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
2114,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
2115,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2116,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
2117,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
2118,Forest,Forest,Wetland,Water,Wetland,NULL,Water
2119,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
2120,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL
2121,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
2122,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
2123,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
2124,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up
2125,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2126,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
2127,Forest,Forest,Water,NULL,Water,NULL,Grassland
2128,Forest,Forest,Water,NULL,Water,NULL,Water
2129,Forest,Forest,Water,NULL,Water,NULL,Forest
2130,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
2131,Forest,Forest,Water,Non_Water,Water,NULL,Wetland
2132,Forest,Forest,Water,Non_Water,Water,NULL,Forest
2133,Forest,Forest,Water,Water,Water,NULL,NULL
2134,Forest,Forest,Water,Water,Water,NULL,Grassland
2135,Forest,Forest,Water,Water,Water,NULL,Wetland
2136,Forest,Forest,Water,Water,Water,NULL,Water
2137,Forest,Forest,Water,Water,Water,NULL,Forest
2138,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2139,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2140,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Cropland
2141,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2142,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
2143,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
2144,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
2145,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2146,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL
2147,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2148,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
2149,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Built-up
2150,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2151,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2152,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland
2153,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest
