Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R
8645,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8646,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
8647,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
8648,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
8649,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8650,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8651,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8652,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
8653,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8654,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
8655,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8656,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
8657,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8658,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
8659,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
8660,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
8661,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8662,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8663,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
8664,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8665,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8666,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8667,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8668,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8669,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8670,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8671,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8672,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
8673,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8674,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8675,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
8676,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8677,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8678,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8679,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
8680,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
8681,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
8682,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
8683,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8684,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
8685,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
8686,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8687,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
8688,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8689,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8690,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8691,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8692,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
8693,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
8694,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
8695,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
8696,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8697,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
8698,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8699,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8700,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8701,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8702,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8703,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
8704,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
8705,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8706,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
8707,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8708,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
8709,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8710,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8711,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8712,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8713,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8714,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8715,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8716,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8717,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
8718,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8719,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
8720,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
8721,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
8722,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
8723,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
8724,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
8725,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
8726,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
8727,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
8728,Bareland,NULL,Shrubland,Water,Non_Wetland,Built-up,Built-up,Bareland
8729,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
8730,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Cropland
8731,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
8732,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8733,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
8734,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8735,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8736,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8737,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8738,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8739,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8740,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8741,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8742,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8743,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8744,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8745,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
8746,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8747,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8748,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8749,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8750,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8751,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8752,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8753,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8754,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8755,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
8756,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
8757,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8758,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
8759,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8760,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
8761,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
8762,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
8763,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
8764,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
8765,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8766,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
8767,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
8768,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8769,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8770,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8771,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8772,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8773,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8774,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8775,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8776,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8777,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8778,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
8779,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8780,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8781,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8782,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
8783,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8784,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
8785,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
8786,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
8787,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8788,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8789,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8790,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8791,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
8792,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
8793,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8794,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8795,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8796,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8797,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8798,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8799,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8800,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8801,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8802,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8803,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8804,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8805,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
8806,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8807,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
8808,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8809,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
8810,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
8811,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
8812,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8813,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8814,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8815,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
8816,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
8817,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8818,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
8819,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
8820,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8821,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
8822,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
8823,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8824,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
8825,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8826,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
8827,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8828,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
8829,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8830,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
8831,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8832,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8833,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
8834,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8835,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8836,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8837,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8838,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
8839,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8840,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8841,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8842,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8843,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8844,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
8845,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8846,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
8847,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
8848,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
8849,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
8850,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8851,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
8852,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8853,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
8854,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
8855,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
8856,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8857,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8858,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8859,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8860,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8861,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Bareland
8862,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
8863,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8864,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
8865,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
8866,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
8867,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
8868,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
8869,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8870,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
8871,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
8872,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
8873,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
8874,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8875,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8876,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8877,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8878,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
8879,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
8880,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8881,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
8882,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
8883,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8884,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8885,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8886,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
8887,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8888,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8889,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8890,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
8891,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8892,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
8893,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8894,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8895,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
8896,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
8897,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
8898,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
8899,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
8900,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8901,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
8902,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
8903,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
8904,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
8905,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8906,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
8907,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
8908,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
8909,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
8910,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
8911,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
8912,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
8913,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
8914,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Cropland
8915,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
8916,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
8917,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Water
8918,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
8919,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
8920,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
8921,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
8922,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8923,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8924,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8925,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
8926,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8927,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Built-up,Bareland
8928,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
8929,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
8930,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
8931,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8932,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8933,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8934,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8935,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8936,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
8937,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
8938,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
8939,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8940,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8941,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8942,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
8943,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,Bareland
8944,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
8945,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
8946,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
8947,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Bareland
8948,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Wetland
8949,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Bareland
8950,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Bareland
8951,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
8952,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
8953,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
8954,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
8955,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8956,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
8957,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
8958,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
8959,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
