Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFE_M_R
1155,Cropland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1156,Cropland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1157,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Water,NULL
1158,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1159,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1160,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1161,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
1162,Cropland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1163,Cropland,Wetland,Wetland,NULL,Wetland,Bareland,Water,NULL
1164,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
1165,Cropland,Wetland,Wetland,NULL,Wetland,Water,Built-up,NULL
1166,Cropland,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
1167,Cropland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1168,Cropland,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
1169,Cropland,Wetland,Water,NULL,Water,Wetland,Water,NULL
1170,Cropland,Wetland,Water,NULL,Water,Water,Wetland,NULL
1171,Cropland,Wetland,Water,NULL,Water,Water,Built-up,NULL
1172,Cropland,Wetland,Water,NULL,Water,Water,Water,NULL
1173,Cropland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1174,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1175,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1176,Cropland,Bareland,Wetland,NULL,Wetland,Wetland,Water,NULL
1177,Cropland,Bareland,Wetland,NULL,Wetland,Water,Wetland,NULL
1178,Cropland,Bareland,Wetland,NULL,Wetland,Water,Water,NULL
1179,Cropland,Bareland,Water,NULL,Water,Water,Water,NULL
1180,Cropland,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1181,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1182,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1183,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1184,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,NULL
1185,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1186,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
1187,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1188,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
1189,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
1190,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Water,NULL
1191,Cropland,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1192,Cropland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1193,Cropland,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1194,Cropland,Built-up,Wetland,NULL,Wetland,Wetland,Water,NULL
1195,Cropland,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1196,Cropland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,NULL
1197,Cropland,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,NULL
1198,Cropland,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,NULL
1199,Cropland,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,NULL
1200,Cropland,Built-up,Wetland,NULL,Wetland,Built-up,Water,NULL
1201,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
1202,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1203,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1204,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
1205,Cropland,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1206,Cropland,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
1207,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1208,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1209,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1210,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1211,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1212,Cropland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1213,Cropland,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1214,Cropland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1215,Cropland,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
1216,Cropland,Water,Wetland,NULL,Wetland,NULL,Water,NULL
1217,Cropland,Water,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1218,Cropland,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1219,Cropland,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
1220,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1221,Cropland,Water,Wetland,NULL,Wetland,Wetland,Built-up,NULL
1222,Cropland,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
1223,Cropland,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
1224,Cropland,Water,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1225,Cropland,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1226,Cropland,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
1227,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
1228,Cropland,Water,Wetland,NULL,Wetland,Water,Built-up,NULL
1229,Cropland,Water,Wetland,NULL,Wetland,Water,Water,NULL
1230,Cropland,Water,Wetland,NULL,Wetland,Forest,Water,NULL
1231,Cropland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1232,Cropland,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
1233,Cropland,Water,Water,NULL,Water,Grassland,Water,NULL
1234,Cropland,Water,Water,NULL,Water,Wetland,Water,NULL
1235,Cropland,Water,Water,NULL,Water,Bareland,Water,NULL
1236,Cropland,Water,Water,NULL,Water,Water,Wetland,NULL
1237,Cropland,Water,Water,NULL,Water,Water,Water,NULL
1238,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1239,Cropland,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
1240,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1241,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1242,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1243,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1244,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1245,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1246,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1247,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1248,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1249,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1250,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1251,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1252,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1253,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1254,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1255,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1256,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1257,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1258,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
1259,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1260,Cropland,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
1261,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1262,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1263,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
1264,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1265,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1266,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1267,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
1268,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
1269,Cropland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1270,Cropland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1271,Cropland,Forest,Wetland,NULL,Wetland,Water,Water,NULL
1272,Cropland,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
1273,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
1274,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1275,Cropland,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1276,Cropland,Forest,Water,NULL,Water,Wetland,Wetland,NULL
1277,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1278,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1279,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1280,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1281,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1282,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1283,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1284,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1285,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1286,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1287,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1288,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1289,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1290,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,NULL
1291,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1292,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1293,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
1294,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1295,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1296,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1297,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1298,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
1299,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1300,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
1301,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1302,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1303,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1304,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1305,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1306,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
1307,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1308,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1309,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1310,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1311,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1312,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1313,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1314,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1315,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1316,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1317,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1318,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1319,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1320,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1321,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1322,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1323,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1324,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Water,NULL
1325,Wetland,NULL,Wetland,NULL,NULL,Wetland,Grassland,NULL
1326,Wetland,NULL,Wetland,NULL,NULL,Wetland,Wetland,NULL
1327,Wetland,NULL,Wetland,NULL,NULL,Wetland,Water,NULL
1328,Wetland,NULL,Wetland,NULL,NULL,Bareland,Water,NULL
1329,Wetland,NULL,Wetland,NULL,NULL,Water,Water,NULL
1330,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1331,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
1332,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1333,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1334,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
1335,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,NULL
1336,Wetland,NULL,Wetland,NULL,Wetland,Cropland,Water,NULL
1337,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
1338,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1339,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1340,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1341,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
1342,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
1343,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1344,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1345,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,NULL
1346,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
1347,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,NULL
1348,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
1349,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,NULL
1350,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,NULL
1351,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,NULL
1352,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
1353,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,NULL
1354,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1355,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1356,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1357,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1358,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
1359,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
1360,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Water,NULL
1361,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1362,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
1363,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1364,Wetland,NULL,Water,NULL,NULL,Wetland,Water,NULL
1365,Wetland,NULL,Water,NULL,Water,NULL,Wetland,NULL
1366,Wetland,NULL,Water,NULL,Water,Grassland,Wetland,NULL
1367,Wetland,NULL,Water,NULL,Water,Grassland,Water,NULL
1368,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,NULL
1369,Wetland,NULL,Water,NULL,Water,Wetland,Water,NULL
1370,Wetland,NULL,Water,NULL,Water,Bareland,Wetland,NULL
1371,Wetland,NULL,Water,NULL,Water,Bareland,Water,NULL
1372,Wetland,NULL,Water,NULL,Water,Water,Wetland,NULL
1373,Wetland,NULL,Water,NULL,Water,Water,Water,NULL
1374,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1375,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1376,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1377,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1378,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
1379,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1380,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1381,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1382,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
1383,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1384,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1385,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1386,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1387,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1388,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1389,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1390,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1391,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1392,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1393,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1394,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1395,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1396,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1397,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1398,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1399,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1400,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1401,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1402,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,NULL
1403,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1404,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Water,NULL
1405,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,NULL
1406,Wetland,Cropland,Wetland,NULL,Wetland,Water,Water,NULL
1407,Wetland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,NULL
1408,Wetland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1409,Wetland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1410,Wetland,Cropland,Water,NULL,Water,Wetland,Wetland,NULL
1411,Wetland,Cropland,Water,NULL,Water,Wetland,Water,NULL
1412,Wetland,Cropland,Water,NULL,Water,Water,Wetland,NULL
1413,Wetland,Cropland,Water,NULL,Water,Water,Water,NULL
1414,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1415,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1416,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1417,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1418,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1419,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1420,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1421,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,NULL
1422,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1423,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1424,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1425,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1426,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1427,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1428,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1429,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1430,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1431,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1432,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1433,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Water,NULL
1434,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
1435,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,NULL
1436,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1437,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,NULL
1438,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1439,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1440,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
1441,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1442,Wetland,Wetland,Wetland,NULL,Wetland,Bareland,Water,NULL
1443,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
1444,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
1445,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1446,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1447,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1448,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
1449,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,NULL
1450,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1451,Wetland,Wetland,Water,NULL,Water,Grassland,Wetland,NULL
1452,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
1453,Wetland,Wetland,Water,NULL,Water,Wetland,Water,NULL
1454,Wetland,Wetland,Water,NULL,Water,Bareland,Wetland,NULL
1455,Wetland,Wetland,Water,NULL,Water,Bareland,Water,NULL
1456,Wetland,Wetland,Water,NULL,Water,Water,Wetland,NULL
1457,Wetland,Wetland,Water,NULL,Water,Water,Water,NULL
1458,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1459,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1460,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1461,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1462,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1463,Wetland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1464,Wetland,Bareland,Wetland,NULL,Wetland,Wetland,Water,NULL
1465,Wetland,Bareland,Wetland,NULL,Wetland,Water,Wetland,NULL
1466,Wetland,Bareland,Wetland,NULL,Wetland,Water,Water,NULL
1467,Wetland,Bareland,Water,NULL,Water,Wetland,Wetland,NULL
1468,Wetland,Bareland,Water,NULL,Water,Wetland,Water,NULL
1469,Wetland,Bareland,Water,NULL,Water,Bareland,Water,NULL
1470,Wetland,Bareland,Water,NULL,Water,Water,Water,NULL
1471,Wetland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1472,Wetland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1473,Wetland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1474,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
1475,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1476,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1477,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1478,Wetland,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1479,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
1480,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1481,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1482,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1483,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Water,NULL
1484,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1485,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1486,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1487,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1488,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1489,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
1490,Wetland,Water,Wetland,NULL,NULL,Wetland,Water,NULL
1491,Wetland,Water,Wetland,NULL,NULL,Bareland,Wetland,NULL
1492,Wetland,Water,Wetland,NULL,NULL,Water,Water,NULL
