Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPH_M_R
13082,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
13083,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Wetland
13084,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
13085,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
13086,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
13087,Bareland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
13088,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
13089,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
13090,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
13091,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
13092,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
13093,Bareland,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
13094,Bareland,Water,Cropland,Water,Non_Wetland,Built-up,Water,Bareland
13095,Bareland,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
13096,Bareland,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Wetland
13097,Bareland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
13098,Bareland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Wetland
13099,Bareland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
13100,Bareland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
13101,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
13102,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
13103,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
13104,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
13105,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
13106,Bareland,Water,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
13107,Bareland,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
13108,Bareland,Water,Wetland,NULL,Wetland,NULL,Water,Water
13109,Bareland,Water,Wetland,NULL,Wetland,NULL,Water,Forest
13110,Bareland,Water,Wetland,NULL,Wetland,Bareland,NULL,Wetland
13111,Bareland,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
13112,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
13113,Bareland,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
13114,Bareland,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
13115,Bareland,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
13116,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
13117,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
13118,Bareland,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
13119,Bareland,Water,Wetland,NULL,Wetland,Water,Forest,Water
13120,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
13121,Bareland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
13122,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
13123,Bareland,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
13124,Bareland,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
13125,Bareland,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
13126,Bareland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
13127,Bareland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
13128,Bareland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
13129,Bareland,Water,Wetland,Non_Water,Wetland,Water,Built-up,Bareland
13130,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
13131,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
13132,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
13133,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
13134,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
13135,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
13136,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
13137,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
13138,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
13139,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Cropland
13140,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Wetland
13141,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Water
13142,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Forest
13143,Bareland,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
13144,Bareland,Water,Wetland,Water,Wetland,Shrubland,Water,Water
13145,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Cropland
13146,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Wetland
13147,Bareland,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
13148,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
13149,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
13150,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
13151,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
13152,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
13153,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
13154,Bareland,Water,Wetland,Water,Wetland,Built-up,Built-up,Grassland
13155,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Grassland
13156,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Wetland
13157,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Water
13158,Bareland,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
13159,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
13160,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Cropland
13161,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Wetland
13162,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Bareland
13163,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Water
13164,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
13165,Bareland,Water,Wetland,Water,Wetland,Water,Water,Cropland
13166,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
13167,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
13168,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
13169,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
13170,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Wetland
13171,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Water
13172,Bareland,Water,Bareland,Water,Non_Wetland,NULL,Bareland,Wetland
13173,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
13174,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
13175,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
13176,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
13177,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
13178,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
13179,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
13180,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
13181,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
13182,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
13183,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
13184,Bareland,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
13185,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
13186,Bareland,Water,Water,NULL,Water,Water,Water,Water
13187,Bareland,Water,Water,Non_Water,Water,NULL,Water,Wetland
13188,Bareland,Water,Water,Non_Water,Water,Water,Water,Wetland
13189,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
13190,Bareland,Water,Water,Water,Water,NULL,Water,Grassland
13191,Bareland,Water,Water,Water,Water,NULL,Water,Wetland
13192,Bareland,Water,Water,Water,Water,NULL,Water,Water
13193,Bareland,Water,Water,Water,Water,Water,Shrubland,Water
13194,Bareland,Water,Water,Water,Water,Water,Built-up,Water
13195,Bareland,Water,Water,Water,Water,Water,Water,Wetland
13196,Bareland,Water,Water,Water,Water,Water,Water,Water
13197,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
13198,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13199,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
13200,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
13201,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13202,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
13203,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
13204,Bareland,Water,Forest,Water,Non_Wetland,Bareland,NULL,Wetland
13205,Bareland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
13206,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13207,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13208,Bareland,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
13209,Bareland,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
13210,Bareland,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13211,Bareland,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13212,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
13213,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13214,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13215,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
13216,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
13217,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
13218,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
13219,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
13220,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
13221,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
13222,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
13223,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13224,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13225,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
13226,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
13227,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
13228,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
13229,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
13230,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
13231,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
13232,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
13233,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
13234,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13235,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13236,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
13237,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13238,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13239,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
13240,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
13241,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
13242,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13243,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13244,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13245,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13246,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13247,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13248,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
13249,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13250,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13251,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
13252,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
13253,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13254,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13255,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13256,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13257,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13258,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13259,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13260,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
13261,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
13262,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13263,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13264,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
13265,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13266,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
13267,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
13268,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
13269,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13270,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13271,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13272,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13273,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
13274,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13275,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13276,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13277,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
13278,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13279,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13280,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
13281,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13282,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13283,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13284,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
13285,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13286,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13287,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
13288,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
13289,Bareland,Forest,Cropland,Water,Non_Wetland,Water,NULL,Water
13290,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
13291,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
13292,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
13293,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
13294,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
13295,Bareland,Forest,Wetland,Water,Wetland,Bareland,NULL,Grassland
13296,Bareland,Forest,Wetland,Water,Wetland,Bareland,Shrubland,Bareland
13297,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
13298,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Water
13299,Bareland,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
13300,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
13301,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Bareland
13302,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
13303,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13304,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
13305,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13306,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13307,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
13308,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
13309,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
13310,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13311,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
13312,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
13313,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
13314,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
13315,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
13316,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
13317,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
13318,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13319,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13320,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13321,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13322,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
13323,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
13324,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
13325,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
13326,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
13327,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13328,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
13329,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13330,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
13331,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
13332,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
13333,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
13334,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
13335,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
13336,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
13337,Bareland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13338,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
13339,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
13340,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
13341,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
13342,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
13343,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
13344,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
13345,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
13346,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
13347,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
13348,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
13349,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
13350,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
13351,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
13352,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
13353,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
13354,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
13355,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
13356,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
13357,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
13358,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13359,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13360,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13361,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13362,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
13363,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13364,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
13365,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
13366,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
13367,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
13368,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
13369,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Water
13370,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
13371,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
13372,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
13373,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13374,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
13375,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
13376,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
13377,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
13378,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
13379,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
13380,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
13381,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
13382,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13383,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
13384,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
13385,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
13386,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
13387,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
13388,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
13389,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
13390,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
13391,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
13392,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
13393,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
13394,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
13395,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
13396,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
13397,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
13398,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
