Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYN_M_R
1185,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1186,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1187,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1188,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1189,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1190,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1191,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
1192,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1193,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1194,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1195,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1196,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1197,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1198,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1199,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1200,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1201,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1202,Cropland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1203,Cropland,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1204,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1205,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1206,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1207,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1208,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1209,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1210,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1211,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1212,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1213,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1214,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1215,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1216,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1217,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1218,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1219,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1220,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1221,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1222,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1223,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1224,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1225,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1226,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1227,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1228,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1229,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1230,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1231,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1232,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1233,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1234,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1235,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
1236,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1237,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1238,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1239,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1240,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1241,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1242,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1243,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1244,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1245,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1246,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1247,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1248,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1249,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1250,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1251,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1252,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1253,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1254,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1255,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1256,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1257,Wetland,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
1258,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1259,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1260,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1261,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1262,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
1263,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Grassland
1264,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
1265,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
1266,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1267,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1268,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1269,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1270,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1271,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1272,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1273,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1274,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1275,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1276,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1277,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1278,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1279,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1280,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Forest,Water
1281,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
1282,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1283,Wetland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1284,Wetland,NULL,Water,NULL,Water,Grassland,Water,Grassland
1285,Wetland,NULL,Water,NULL,Water,Grassland,Water,Water
1286,Wetland,NULL,Water,NULL,Water,Grassland,Forest,Grassland
1287,Wetland,NULL,Water,NULL,Water,Water,Grassland,Grassland
1288,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
1289,Wetland,NULL,Water,Non_Water,Water,Water,Water,Water
1290,Wetland,NULL,Water,Water,Water,Water,Grassland,Grassland
1291,Wetland,NULL,Water,Water,Water,Water,Grassland,Water
1292,Wetland,NULL,Water,Water,Water,Water,Water,Water
1293,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1294,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1295,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1296,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1297,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1298,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
1299,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1300,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1301,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1302,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1303,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1304,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1305,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1306,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1307,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1308,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1309,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1310,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1311,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1312,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1313,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1314,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1315,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1316,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1317,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1318,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1319,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
1320,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1321,Wetland,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
1322,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1323,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1324,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1325,Wetland,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
1326,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1327,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1328,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1329,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1330,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1331,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1332,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1333,Wetland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1334,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1335,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1336,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1337,Wetland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1338,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1339,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1340,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1341,Wetland,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
1342,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1343,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1344,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1345,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1346,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1347,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1348,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1349,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1350,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1351,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1352,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1353,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1354,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1355,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1356,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1357,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1358,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1359,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1360,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1361,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1362,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1363,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1364,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1365,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1366,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1367,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1368,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1369,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1370,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1371,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1372,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1373,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1374,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1375,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
1376,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1377,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1378,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1379,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1380,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1381,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1382,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1383,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1384,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1385,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1386,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1387,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1388,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1389,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1390,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1391,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1392,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1393,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1394,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1395,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1396,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1397,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1398,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1399,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1400,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1401,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1402,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1403,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1404,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1405,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1406,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1407,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1408,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1409,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1410,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1411,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1412,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1413,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1414,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1415,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1416,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1417,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1418,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
1419,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1420,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1421,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1422,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1423,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1424,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1425,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1426,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1427,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1428,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
1429,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
1430,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
1431,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
1432,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1433,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1434,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1435,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1436,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1437,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1438,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1439,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1440,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1441,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1442,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1443,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
1444,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
1445,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1446,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1447,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1448,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1449,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1450,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1451,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1452,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1453,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1454,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1455,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1456,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1457,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1458,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1459,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1460,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1461,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1462,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1463,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
1464,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1465,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1466,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1467,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1468,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1469,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1470,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1471,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1472,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1473,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1474,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1475,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1476,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1477,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1478,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1479,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1480,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1481,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
1482,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1483,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1484,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1485,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1486,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1487,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1488,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1489,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1490,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
1491,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1492,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
1493,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1494,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
