Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NYF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NYF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NYF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NYF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NYF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NYF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NYF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NYF_M_R
1970,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1971,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1972,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1973,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1974,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1975,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1976,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1977,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1978,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1979,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1980,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1981,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1982,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1983,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1984,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1985,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1986,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1987,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1988,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1989,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1990,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1991,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1992,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1993,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1994,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1995,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1996,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1997,Water,NULL,Water,NULL,Water,NULL,NULL,Built-up
1998,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1999,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2000,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2001,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2002,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2003,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2004,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2005,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2006,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2007,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2008,Water,NULL,Water,Water,Water,NULL,NULL,Water
2009,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2010,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2011,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2012,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2013,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2014,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2015,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2016,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2017,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2018,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2019,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2020,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2021,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2022,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2023,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2024,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2025,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2026,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2027,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2028,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2029,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2030,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2031,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2032,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2033,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2034,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2035,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2036,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2037,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2038,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2039,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2040,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2041,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2042,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2043,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2044,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2045,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2046,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2047,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2048,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2049,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2050,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2051,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2052,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2053,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2054,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2055,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2056,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2057,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2058,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2059,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2060,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2061,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2062,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2063,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2064,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2065,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2066,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2067,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2068,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2069,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2070,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2071,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2072,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2073,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2074,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2075,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2076,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2077,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2078,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2079,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2080,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2081,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2082,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2083,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2084,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2085,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2086,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2087,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2088,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2089,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2090,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2091,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2092,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2093,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2094,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2095,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2096,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2097,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2098,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2099,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2100,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2101,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2102,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2103,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2104,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2105,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2106,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2107,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2108,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2109,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2110,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2111,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2112,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2113,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2114,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2115,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2116,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2117,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2118,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2119,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2120,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2121,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2122,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2123,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2124,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2125,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2126,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2127,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2128,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2129,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2130,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2131,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2132,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2133,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2134,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2135,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2136,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2137,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2138,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2139,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2140,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2141,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2142,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2143,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2144,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2145,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2146,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2147,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2148,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2149,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2150,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2151,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2152,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2153,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2154,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2155,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2156,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2157,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2158,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2159,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2160,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2161,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2162,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2163,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2164,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2165,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2166,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2167,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2168,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2169,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2170,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2171,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2172,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2173,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2174,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2175,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2176,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2177,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2178,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2179,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2180,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2181,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2182,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2183,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2184,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2185,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2186,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2187,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2188,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2189,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2190,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2191,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2192,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2193,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2194,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
2195,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
2196,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2197,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2198,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2199,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2200,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2201,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2202,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2203,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2204,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2205,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2206,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2207,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2208,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2209,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2210,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2211,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2212,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2213,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2214,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2215,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2216,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2217,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2218,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2219,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2220,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
2221,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2222,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2223,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2224,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2225,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2226,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2227,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2228,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2229,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2230,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2231,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2232,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2233,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2234,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2235,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2236,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2237,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2238,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2239,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2240,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2241,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
2242,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2243,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2244,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2245,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2246,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2247,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2248,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2249,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2250,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
2251,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2252,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2253,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
2254,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2255,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2256,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2257,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2258,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2259,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2260,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
2261,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2262,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2263,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2264,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2265,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2266,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2267,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2268,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2269,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
2270,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
2271,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2272,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2273,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
2274,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
2275,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2276,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
2277,Water,Built-up,Water,Water,Water,NULL,NULL,Wetland
2278,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
2279,Water,Built-up,Water,Water,Water,NULL,NULL,Water
2280,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
2281,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2282,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2283,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2284,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2285,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2286,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2287,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2288,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2289,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2290,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2291,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2292,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2293,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2294,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2295,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2296,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2297,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2298,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2299,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2300,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2301,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2302,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2303,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2304,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2305,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2306,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2307,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2308,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2309,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2310,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2311,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2312,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2313,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2314,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2315,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2316,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2317,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2318,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2319,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2320,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2321,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2322,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2323,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2324,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2325,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
