Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZS_M_R
18916,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Cropland
18917,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
18918,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Bareland
18919,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
18920,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
18921,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
18922,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
18923,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest,Grassland
18924,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest,Wetland
18925,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest,Forest
18926,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
18927,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
18928,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Cropland
18929,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
18930,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
18931,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
18932,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
18933,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
18934,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
18935,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
18936,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Grassland
18937,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
18938,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
18939,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Cropland
18940,Water,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
18941,Water,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Cropland
18942,Water,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Water
18943,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
18944,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
18945,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Cropland
18946,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Bareland
18947,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
18948,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
18949,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
18950,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
18951,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
18952,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
18953,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
18954,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
18955,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
18956,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
18957,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
18958,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
18959,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
18960,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
18961,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
18962,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
18963,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
18964,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
18965,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
18966,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
18967,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Cropland
18968,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Water
18969,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
18970,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
18971,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
18972,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
18973,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
18974,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
18975,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18976,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18977,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18978,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18979,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18980,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18981,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
18982,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
18983,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
18984,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
18985,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
18986,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
18987,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
18988,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
18989,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18990,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18991,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
18992,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
18993,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
18994,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
18995,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
18996,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
18997,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
18998,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
18999,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
19000,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
19001,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
19002,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Water
19003,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
19004,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
19005,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
19006,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
19007,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
19008,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
19009,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
19010,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
19011,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Forest
19012,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
19013,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
19014,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
19015,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
19016,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
19017,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
19018,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
19019,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
19020,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
19021,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
19022,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
19023,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
19024,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
19025,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
19026,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
19027,Water,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
19028,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
19029,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Cropland
19030,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Bareland
19031,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Water
19032,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Forest
19033,Water,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
19034,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
19035,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Cropland
19036,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
19037,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Cropland
19038,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Bareland
19039,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
19040,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
19041,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
19042,Water,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
19043,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
19044,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
19045,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
19046,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
19047,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
19048,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
19049,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
19050,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
19051,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
19052,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
19053,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
19054,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
19055,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
19056,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
19057,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19058,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
19059,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
19060,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
19061,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
19062,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
19063,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
19064,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
19065,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
19066,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
19067,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
19068,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19069,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
19070,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
19071,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19072,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
19073,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
19074,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
19075,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
19076,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
19077,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Water
19078,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
19079,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
19080,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
19081,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
19082,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
19083,Water,Cropland,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
19084,Water,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
19085,Water,Cropland,NULL,Water,Non_Wetland,NULL,Built-up,Grassland
19086,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Grassland
19087,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
19088,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,NULL,Water
19089,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
19090,Water,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
19091,Water,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
19092,Water,Cropland,NULL,Water,Non_Wetland,Water,NULL,Grassland
19093,Water,Cropland,NULL,Water,Non_Wetland,Water,NULL,Water
19094,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Bareland
19095,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
19096,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
19097,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
19098,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
19099,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
19100,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
19101,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
19102,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
19103,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
19104,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
19105,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
19106,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
19107,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
19108,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
19109,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
19110,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
19111,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
19112,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
19113,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
19114,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
19115,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
19116,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
19117,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
19118,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
19119,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
19120,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19121,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
19122,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19123,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
19124,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
19125,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
19126,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
19127,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
19128,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
19129,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
19130,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
19131,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
19132,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19133,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
19134,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
19135,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19136,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
19137,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
19138,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
19139,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
19140,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
19141,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
19142,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
19143,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
19144,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
19145,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
19146,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
19147,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
19148,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
19149,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
19150,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
19151,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
19152,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
19153,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
19154,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
19155,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
19156,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
19157,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
19158,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
19159,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
19160,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
19161,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
19162,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
19163,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
19164,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
19165,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
19166,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
19167,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
19168,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
19169,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
19170,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
19171,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Water
19172,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
19173,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
19174,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
19175,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
19176,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
19177,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
19178,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
19179,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
19180,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
19181,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
19182,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
19183,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
19184,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
19185,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
19186,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19187,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
19188,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
19189,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
19190,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
19191,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19192,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
19193,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
19194,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
19195,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
19196,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
19197,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
19198,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
19199,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
19200,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
19201,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
19202,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
19203,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
19204,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
19205,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19206,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
19207,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19208,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
19209,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
19210,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
19211,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
19212,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
19213,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
19214,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
19215,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
19216,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
19217,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
19218,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
19219,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
19220,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
19221,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
19222,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
19223,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
19224,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland,NULL,Water
19225,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
19226,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
19227,Water,Cropland,Shrubland,Water,Non_Wetland,Built-up,NULL,Bareland
19228,Water,Cropland,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
19229,Water,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
19230,Water,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Water
19231,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
19232,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
19233,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
19234,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
19235,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
19236,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
