Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXT_M_R
1651,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1652,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1653,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1654,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1655,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1656,NULL,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1657,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1658,NULL,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1659,NULL,Bareland,Shrubland,Water,Non_Wetland,Cropland,Wetland,Forest
1660,NULL,Bareland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1661,NULL,Bareland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Wetland
1662,NULL,Bareland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1663,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1664,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
1665,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
1666,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
1667,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
1668,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1669,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
1670,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
1671,NULL,Bareland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1672,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1673,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1674,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1675,NULL,Bareland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
1676,NULL,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1677,NULL,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1678,NULL,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1679,NULL,Bareland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1680,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1681,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1682,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1683,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Water,Forest
1684,NULL,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
1685,NULL,Bareland,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
1686,NULL,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1687,NULL,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1688,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1689,NULL,Bareland,Wetland,Water,Wetland,Cropland,Water,Grassland
1690,NULL,Bareland,Wetland,Water,Wetland,Cropland,Water,Forest
1691,NULL,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1692,NULL,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1693,NULL,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Water
1694,NULL,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1695,NULL,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
1696,NULL,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
1697,NULL,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
1698,NULL,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1699,NULL,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Wetland
1700,NULL,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1701,NULL,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1702,NULL,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Forest
1703,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
1704,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
1705,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
1706,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1707,NULL,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
1708,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
1709,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
1710,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1711,NULL,Bareland,Wetland,Water,Wetland,Water,Bareland,Bareland
1712,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1713,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
1714,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1715,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
1716,NULL,Bareland,Bareland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1717,NULL,Bareland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1718,NULL,Bareland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1719,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1720,NULL,Bareland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1721,NULL,Bareland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
1722,NULL,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
1723,NULL,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1724,NULL,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
1725,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1726,NULL,Bareland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1727,NULL,Bareland,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
1728,NULL,Bareland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1729,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1730,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1731,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
1732,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1733,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1734,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1735,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1736,NULL,Bareland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
1737,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
1738,NULL,Bareland,Built-up,Water,Non_Wetland,Bareland,Wetland,Wetland
1739,NULL,Bareland,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
1740,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Forest
1741,NULL,Bareland,Water,Water,Water,Cropland,Wetland,Forest
1742,NULL,Bareland,Water,Water,Water,Cropland,Water,Grassland
1743,NULL,Bareland,Water,Water,Water,Wetland,Water,Water
1744,NULL,Bareland,Water,Water,Water,Wetland,Water,Forest
1745,NULL,Bareland,Water,Water,Water,Bareland,Wetland,Bareland
1746,NULL,Bareland,Water,Water,Water,Bareland,Water,Grassland
1747,NULL,Bareland,Water,Water,Water,Bareland,Water,Wetland
1748,NULL,Bareland,Water,Water,Water,Bareland,Water,Water
1749,NULL,Bareland,Water,Water,Water,Bareland,Water,Forest
1750,NULL,Bareland,Water,Water,Water,Water,Water,Bareland
1751,NULL,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1752,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1753,NULL,Bareland,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
1754,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1755,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1756,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1757,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
1758,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1759,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1760,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1761,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1762,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1763,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
1764,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1765,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1766,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
1767,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
1768,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1769,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1770,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1771,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Forest
1772,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1773,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1774,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1775,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1776,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1777,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1778,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
1779,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
1780,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1781,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Water
1782,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1783,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1784,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1785,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1786,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1787,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1788,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1789,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1790,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1791,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1792,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
1793,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
1794,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1795,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1796,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1797,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1798,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1799,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
1800,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
1801,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
1802,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
1803,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Water
1804,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
1805,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1806,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
1807,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1808,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1809,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
1810,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
1811,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
1812,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
1813,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
1814,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
1815,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1816,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
1817,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
1818,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
1819,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
1820,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
1821,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
1822,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1823,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1824,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
1825,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1826,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1827,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1828,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1829,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1830,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
1831,NULL,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
1832,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1833,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1834,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1835,NULL,Built-up,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
1836,NULL,Built-up,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1837,NULL,Built-up,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
1838,NULL,Built-up,NULL,Water,Non_Wetland,Grassland,Water,Forest
1839,NULL,Built-up,NULL,Water,Non_Wetland,Cropland,Bareland,Grassland
1840,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1841,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1842,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
1843,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Built-up,Grassland
1844,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Built-up,Forest
1845,NULL,Built-up,NULL,Water,Non_Wetland,Wetland,Water,Wetland
1846,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
1847,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
1848,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1849,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Grassland
1850,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Forest
1851,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1852,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1853,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1854,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1855,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1856,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1857,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
1858,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
1859,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1860,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1861,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1862,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1863,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1864,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
1865,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1866,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
1867,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1868,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1869,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1870,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1871,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1872,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1873,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
1874,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
1875,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1876,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1877,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1878,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1879,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1880,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1881,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1882,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
1883,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
1884,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1885,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1886,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Bareland
1887,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Water
1888,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
1889,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1890,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1891,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1892,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1893,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1894,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1895,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
1896,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1897,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1898,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1899,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1900,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1901,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
1902,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1903,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
1904,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1905,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1906,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1907,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1908,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1909,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1910,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1911,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1912,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Water
1913,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
1914,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1915,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
1916,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1917,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1918,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1919,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
1920,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
1921,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1922,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1923,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1924,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
1925,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1926,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Bareland
1927,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
1928,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Water
1929,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
1930,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1931,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
1932,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1933,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
1934,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1935,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1936,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1937,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1938,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
1939,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
1940,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
1941,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1942,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1943,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
1944,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Bareland
1945,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
1946,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1947,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
1948,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1949,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1950,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1951,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1952,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1953,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1954,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1955,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1956,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1957,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
1958,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
1959,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1960,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1961,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
1962,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1963,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1964,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1965,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1966,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
1967,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
1968,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1969,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
1970,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1971,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Wetland
1972,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
