Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NVH_M_R
1911,Forest,Water,Cropland,Water,Non_Wetland,NULL,Wetland
1912,Forest,Water,Wetland,NULL,NULL,NULL,Grassland
1913,Forest,Water,Wetland,NULL,NULL,NULL,Wetland
1914,Forest,Water,Wetland,NULL,NULL,NULL,Forest
1915,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
1916,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
1917,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland
1918,Forest,Water,Wetland,NULL,Wetland,NULL,Water
1919,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
1920,Forest,Water,Wetland,Non_Water,NULL,NULL,Grassland
1921,Forest,Water,Wetland,Non_Water,NULL,NULL,Cropland
1922,Forest,Water,Wetland,Non_Water,NULL,NULL,Wetland
1923,Forest,Water,Wetland,Non_Water,NULL,NULL,Water
1924,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1925,Forest,Water,Wetland,Non_Water,Wetland,NULL,Cropland
1926,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1927,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland
1928,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
1929,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
1930,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
1931,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
1932,Forest,Water,Wetland,Water,Wetland,NULL,Bareland
1933,Forest,Water,Wetland,Water,Wetland,NULL,Water
1934,Forest,Water,Wetland,Water,Wetland,NULL,Forest
1935,Forest,Water,Water,NULL,Water,NULL,Wetland
1936,Forest,Water,Water,NULL,Water,NULL,Water
1937,Forest,Water,Water,NULL,Water,NULL,Forest
1938,Forest,Water,Water,Non_Water,NULL,NULL,Grassland
1939,Forest,Water,Water,Non_Water,Water,NULL,Water
1940,Forest,Water,Water,Water,Water,NULL,Wetland
1941,Forest,Water,Water,Water,Water,NULL,Water
1942,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1943,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1944,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
1945,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
1946,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1947,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Cropland
1948,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1949,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1950,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1951,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland
1952,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
1953,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
1954,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
1955,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
1956,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1957,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
1958,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
1959,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
1960,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1961,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1962,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
1963,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1964,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
1965,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
1966,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water
1967,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1968,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
1969,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
1970,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1971,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
1972,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
1973,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water
1974,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1975,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1976,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1977,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
1978,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
1979,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland
1980,Forest,Forest,Wetland,NULL,NULL,NULL,Grassland
1981,Forest,Forest,Wetland,NULL,NULL,NULL,Wetland
1982,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
1983,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
1984,Forest,Forest,Wetland,NULL,Wetland,NULL,Cropland
1985,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
1986,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland
1987,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
1988,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
1989,Forest,Forest,Wetland,Non_Water,NULL,NULL,Grassland
1990,Forest,Forest,Wetland,Non_Water,NULL,NULL,Wetland
1991,Forest,Forest,Wetland,Non_Water,NULL,NULL,Water
1992,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1993,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Cropland
1994,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
1995,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland
1996,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
1997,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1998,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
1999,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
2000,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland
2001,Forest,Forest,Wetland,Water,Wetland,NULL,Water
2002,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
2003,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
2004,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland
2005,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2006,Forest,Forest,Water,NULL,Water,NULL,Grassland
2007,Forest,Forest,Water,NULL,Water,NULL,Wetland
2008,Forest,Forest,Water,NULL,Water,NULL,Forest
2009,Forest,Forest,Water,Non_Water,NULL,NULL,Wetland
2010,Forest,Forest,Water,Non_Water,Water,NULL,Wetland
2011,Forest,Forest,Water,Non_Water,Water,NULL,Water
2012,Forest,Forest,Water,Non_Water,Water,NULL,Forest
2013,Forest,Forest,Water,Water,Water,NULL,Grassland
2014,Forest,Forest,Water,Water,Water,NULL,Wetland
2015,Forest,Forest,Water,Water,Water,NULL,Water
2016,Forest,Forest,Water,Water,Water,NULL,Forest
2017,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2018,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2019,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Cropland
2020,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2021,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
2022,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
2023,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
2024,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2025,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2026,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Cropland
2027,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
2028,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
2029,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2030,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2031,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland
2032,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water
2033,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest
