Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDC_M_R
2413,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2414,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2415,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2416,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2417,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
2418,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2419,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
2420,Permanent_ice_and_snow,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
2421,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2422,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2423,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2424,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2425,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2426,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
2427,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2428,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2429,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
2430,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Water
2431,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2432,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2433,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2434,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2435,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2436,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2437,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2438,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2439,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2440,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2441,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2442,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2443,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2444,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2445,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2446,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2447,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2448,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2449,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2450,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2451,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2452,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2453,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
2454,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2455,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2456,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2457,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2458,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2459,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2460,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2461,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2462,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2463,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2464,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2465,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
2466,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Water
2467,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2468,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2469,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2470,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2471,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2472,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2473,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2474,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
2475,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2476,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2477,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2478,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
2479,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2480,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2481,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2482,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
2483,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
2484,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2485,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
2486,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Wetland
2487,Forest,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Forest
2488,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2489,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
2490,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2491,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2492,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2493,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2494,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2495,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2496,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2497,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2498,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2499,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2500,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2501,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2502,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2503,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2504,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2505,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2506,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2507,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2508,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2509,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2510,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
2511,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2512,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2513,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
2514,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2515,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2516,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2517,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2518,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2519,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2520,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
2521,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2522,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2523,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2524,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
2525,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
2526,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2527,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2528,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2529,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2530,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2531,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2532,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2533,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2534,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2535,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2536,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2537,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2538,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2539,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2540,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2541,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2542,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2543,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2544,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2545,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2546,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2547,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2548,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2549,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2550,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2551,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Water
2552,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
2553,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2554,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2555,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2556,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2557,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
2558,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2559,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2560,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2561,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2562,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2563,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2564,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2565,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2566,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2567,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2568,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2569,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2570,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2571,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2572,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2573,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2574,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
2575,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2576,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2577,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
2578,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2579,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2580,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2581,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2582,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2583,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2584,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2585,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2586,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2587,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2588,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2589,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
2590,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2591,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2592,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2593,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2594,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2595,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2596,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2597,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2598,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2599,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2600,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2601,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2602,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2603,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2604,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2605,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
2606,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2607,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2608,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2609,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2610,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2611,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Wetland
2612,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2613,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
2614,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2615,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2616,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2617,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2618,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2619,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2620,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2621,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2622,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
2623,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2624,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2625,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2626,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2627,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
2628,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2629,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2630,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
2631,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
2632,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2633,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2634,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2635,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2636,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2637,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2638,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2639,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
2640,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2641,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
2642,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2643,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2644,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2645,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
2646,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2647,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2648,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2649,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2650,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2651,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2652,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
2653,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
2654,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2655,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2656,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
2657,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Water
2658,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2659,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2660,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
2661,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2662,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2663,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2664,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2665,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
2666,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2667,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2668,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2669,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
2670,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2671,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
2672,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
2673,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
2674,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2675,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2676,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2677,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
2678,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
2679,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2680,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2681,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
2682,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2683,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2684,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
2685,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2686,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
2687,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2688,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2689,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2690,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2691,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
2692,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2693,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
2694,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2695,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
2696,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
2697,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
2698,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
2699,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
2700,Forest,NULL,Wetland,Water,Wetland,NULL,Water,Forest
2701,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2702,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
2703,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
2704,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2705,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
2706,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
2707,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
2708,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2709,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
2710,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
2711,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
2712,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2713,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
2714,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2715,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
2716,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2717,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2718,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
2719,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2720,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2721,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2722,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2723,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2724,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2725,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2726,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Wetland
2727,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2728,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
