Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVN_M_R
4823,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4824,Forest,Water,Water,NULL,Water,Grassland,Bareland,Forest
4825,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
4826,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
4827,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
4828,Forest,Water,Water,NULL,Water,Bareland,Bareland,Bareland
4829,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
4830,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
4831,Forest,Water,Water,NULL,Water,Bareland,Water,Water
4832,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
4833,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4834,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4835,Forest,Water,Water,NULL,Water,Water,Bareland,Water
4836,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
4837,Forest,Water,Water,NULL,Water,Water,Water,Water
4838,Forest,Water,Water,NULL,Water,Water,Water,Forest
4839,Forest,Water,Water,NULL,Water,Water,Forest,Water
4840,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4841,Forest,Water,Water,NULL,Water,Forest,Bareland,Water
4842,Forest,Water,Water,NULL,Water,Forest,Bareland,Forest
4843,Forest,Water,Water,NULL,Water,Forest,Water,Water
4844,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4845,Forest,Water,Water,NULL,Water,Forest,Forest,Water
4846,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
4847,Forest,Water,Water,Non_Water,Water,NULL,Bareland,Forest
4848,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4849,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Water
4850,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Grassland
4851,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
4852,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Water
4853,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
4854,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
4855,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
4856,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4857,Forest,Water,Water,Non_Water,Water,Water,Bareland,Water
4858,Forest,Water,Water,Non_Water,Water,Water,Bareland,Forest
4859,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4860,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4861,Forest,Water,Water,Non_Water,Water,Forest,Bareland,Forest
4862,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
4863,Forest,Water,Water,Water,Water,NULL,Wetland,Water
4864,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4865,Forest,Water,Water,Water,Water,NULL,Bareland,Water
4866,Forest,Water,Water,Water,Water,NULL,Bareland,Forest
4867,Forest,Water,Water,Water,Water,NULL,Water,Water
4868,Forest,Water,Water,Water,Water,NULL,Water,Forest
4869,Forest,Water,Water,Water,Water,NULL,Forest,Forest
4870,Forest,Water,Water,Water,Water,Grassland,Bareland,Water
4871,Forest,Water,Water,Water,Water,Grassland,Bareland,Forest
4872,Forest,Water,Water,Water,Water,Wetland,Bareland,Forest
4873,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
4874,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
4875,Forest,Water,Water,Water,Water,Bareland,Bareland,Grassland
4876,Forest,Water,Water,Water,Water,Bareland,Bareland,Bareland
4877,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
4878,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
4879,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
4880,Forest,Water,Water,Water,Water,Bareland,Water,Water
4881,Forest,Water,Water,Water,Water,Bareland,Water,Forest
4882,Forest,Water,Water,Water,Water,Bareland,Forest,Water
4883,Forest,Water,Water,Water,Water,Water,Wetland,Water
4884,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4885,Forest,Water,Water,Water,Water,Water,Bareland,Grassland
4886,Forest,Water,Water,Water,Water,Water,Bareland,Bareland
4887,Forest,Water,Water,Water,Water,Water,Bareland,Water
4888,Forest,Water,Water,Water,Water,Water,Bareland,Forest
4889,Forest,Water,Water,Water,Water,Water,Water,Water
4890,Forest,Water,Water,Water,Water,Water,Water,Forest
4891,Forest,Water,Water,Water,Water,Water,Forest,Water
4892,Forest,Water,Water,Water,Water,Water,Forest,Forest
4893,Forest,Water,Water,Water,Water,Forest,Wetland,Water
4894,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4895,Forest,Water,Water,Water,Water,Forest,Bareland,Water
4896,Forest,Water,Water,Water,Water,Forest,Bareland,Forest
4897,Forest,Water,Water,Water,Water,Forest,Water,Water
4898,Forest,Water,Water,Water,Water,Forest,Water,Forest
4899,Forest,Water,Water,Water,Water,Forest,Forest,Water
4900,Forest,Water,Water,Water,Water,Forest,Forest,Forest
4901,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4902,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4903,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4904,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4905,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4906,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4907,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4908,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4909,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4910,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4911,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4912,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4913,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
4914,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4915,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4916,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4917,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
4918,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
4919,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4920,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4921,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
4922,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4923,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4924,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4925,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
4926,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4927,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4928,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
4929,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4930,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4931,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
4932,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4933,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4934,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
4935,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
4936,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4937,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4938,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4939,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4940,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4941,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4942,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4943,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4944,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4945,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
4946,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4947,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
4948,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4949,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4950,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
4951,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4952,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4953,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4954,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
4955,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4956,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
4957,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
