Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NZA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NZA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NZA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NZA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NZA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NZA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NZA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NZA_M_R
1803,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
1804,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1805,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1806,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1807,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1808,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1809,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
1810,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
1811,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1812,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
1813,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1814,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1815,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1816,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
1817,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
1818,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1819,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1820,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1821,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
1822,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Forest
1823,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
1824,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
1825,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1826,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1827,Forest,Water,Wetland,Water,Wetland,Water,Forest,Bareland
1828,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
1829,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
1830,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1831,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1832,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
1833,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1834,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1835,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
1836,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1837,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
1838,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1839,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1840,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1841,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1842,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1843,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1844,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1845,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
1846,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1847,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1848,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1849,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
1850,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1851,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1852,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
1853,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1854,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1855,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1856,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
1857,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1858,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
1859,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1860,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1861,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
1862,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
1863,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1864,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1865,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1866,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
1867,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
1868,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
1869,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1870,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1871,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1872,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
1873,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
1874,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1875,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1876,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1877,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1878,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
1879,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1880,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1881,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
1882,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
1883,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
1884,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
1885,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
1886,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
1887,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
1888,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
1889,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1890,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
1891,Forest,Water,Built-up,Water,Non_Wetland,NULL,Water,Forest
1892,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
1893,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1894,Forest,Water,Built-up,Water,Non_Wetland,Water,Forest,Water
1895,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1896,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1897,Forest,Water,Water,NULL,Water,NULL,Water,Water
1898,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1899,Forest,Water,Water,NULL,Water,NULL,Forest,Water
1900,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1901,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
1902,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
1903,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
1904,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
1905,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
1906,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1907,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1908,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
1909,Forest,Water,Water,NULL,Water,Water,Water,Bareland
1910,Forest,Water,Water,NULL,Water,Water,Water,Water
1911,Forest,Water,Water,NULL,Water,Water,Water,Forest
1912,Forest,Water,Water,NULL,Water,Water,Forest,Water
1913,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1914,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1915,Forest,Water,Water,NULL,Water,Forest,Water,Water
1916,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1917,Forest,Water,Water,NULL,Water,Forest,Forest,Water
1918,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
1919,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1920,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1921,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1922,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
1923,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
1924,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1925,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1926,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1927,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1928,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
1929,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
1930,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1931,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1932,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
1933,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1934,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1935,Forest,Water,Water,Water,Water,NULL,Water,Water
1936,Forest,Water,Water,Water,Water,NULL,Water,Forest
1937,Forest,Water,Water,Water,Water,NULL,Forest,Forest
1938,Forest,Water,Water,Water,Water,Grassland,Water,Water
1939,Forest,Water,Water,Water,Water,Grassland,Water,Forest
1940,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
1941,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1942,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
1943,Forest,Water,Water,Water,Water,Water,Wetland,Bareland
1944,Forest,Water,Water,Water,Water,Water,Wetland,Water
1945,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1946,Forest,Water,Water,Water,Water,Water,Water,Grassland
1947,Forest,Water,Water,Water,Water,Water,Water,Bareland
1948,Forest,Water,Water,Water,Water,Water,Water,Water
1949,Forest,Water,Water,Water,Water,Water,Water,Forest
1950,Forest,Water,Water,Water,Water,Water,Forest,Bareland
1951,Forest,Water,Water,Water,Water,Water,Forest,Water
1952,Forest,Water,Water,Water,Water,Water,Forest,Forest
1953,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1954,Forest,Water,Water,Water,Water,Forest,Water,Forest
1955,Forest,Water,Water,Water,Water,Forest,Forest,Water
1956,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1957,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1958,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1959,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1960,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1961,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1962,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
1963,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1964,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1965,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1966,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1967,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1968,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1969,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1970,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1971,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1972,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1973,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1974,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1975,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1976,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1977,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1978,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1979,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1980,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1981,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1982,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1983,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1984,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
1985,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1986,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1987,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1988,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1989,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1990,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1991,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1992,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1993,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1994,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1995,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Bareland
1996,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1997,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1998,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1999,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2000,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2001,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2002,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2003,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2004,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
2005,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2006,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2007,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2008,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2009,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2010,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2011,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2012,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2013,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2014,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2015,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2016,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2017,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2018,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
2019,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2020,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
2021,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2022,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2023,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2024,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Forest
2025,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2026,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2027,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
2028,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2029,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2030,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
2031,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2032,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2033,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
2034,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
2035,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2036,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2037,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2038,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
2039,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2040,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
2041,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2042,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
2043,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
2044,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2045,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2046,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2047,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
2048,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2049,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2050,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2051,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2052,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2053,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2054,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2055,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2056,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2057,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2058,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2059,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2060,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2061,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2062,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2063,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
2064,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2065,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2066,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
2067,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
2068,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
2069,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
2070,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2071,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
2072,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2073,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2074,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
2075,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2076,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2077,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
2078,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2079,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2080,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2081,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
2082,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
2083,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
2084,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
2085,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2086,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2087,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2088,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2089,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2090,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2091,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2092,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2093,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
2094,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2095,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2096,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2097,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2098,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2099,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2100,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2101,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2102,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2103,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2104,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2105,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2106,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2107,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2108,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2109,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2110,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2111,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2112,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2113,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2114,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2115,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2116,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2117,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2118,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
2119,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2120,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2121,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2122,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2123,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2124,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2125,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2126,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2127,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2128,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
2129,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
2130,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2131,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2132,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2133,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2134,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
2135,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2136,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
2137,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2138,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
2139,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
2140,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
2141,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2142,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2143,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
2144,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
2145,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2146,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2147,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2148,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
2149,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
2150,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
2151,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2152,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2153,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
2154,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
2155,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2156,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2157,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2158,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
2159,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2160,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2161,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2162,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2163,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
