Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYL_M_R
1811,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1812,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1813,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1814,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1815,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1816,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1817,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1818,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1819,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1820,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1821,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1822,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1823,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1824,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1825,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1826,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1827,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1828,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1829,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1830,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1831,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1832,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1833,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1834,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1835,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1836,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1837,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1838,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1839,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1840,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1841,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1842,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1843,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1844,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1845,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1846,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1847,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1848,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1849,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1850,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1851,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1852,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1853,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1854,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1855,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1856,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1857,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1858,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1859,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1860,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1861,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1862,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1863,Water,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1864,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1865,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1866,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1867,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1868,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1869,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1870,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1871,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1872,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1873,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1874,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1875,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1876,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1877,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1878,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1879,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1880,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1881,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1882,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1883,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1884,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1885,Water,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1886,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1887,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1888,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1889,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1890,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1891,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Cropland
1892,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1893,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1894,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1895,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Forest
1896,Water,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1897,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1898,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1899,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1900,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1901,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1902,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1903,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1904,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1905,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1906,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1907,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1908,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1909,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1910,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1911,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1912,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1913,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1914,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1915,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1916,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1917,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1918,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1919,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1920,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1921,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1922,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1923,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1924,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1925,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1926,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1927,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1928,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1929,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1930,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1931,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1932,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1933,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1934,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1935,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1936,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1937,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1938,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1939,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1940,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
1941,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1942,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1943,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1944,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1945,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1946,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1947,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1948,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1949,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1950,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1951,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1952,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1953,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1954,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1955,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1956,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1957,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1958,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1959,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1960,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1961,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1962,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1963,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1964,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1965,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1966,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1967,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1968,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
1969,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1970,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1971,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1972,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1973,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1974,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1975,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1976,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1977,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1978,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1979,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1980,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1981,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1982,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1983,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1984,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1985,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1986,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1987,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1988,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1989,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1990,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1991,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1992,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1993,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1994,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1995,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1996,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1997,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1998,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1999,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2000,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2001,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2002,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2003,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2004,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2005,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2006,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2007,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2008,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2009,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2010,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2011,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2012,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2013,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2014,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2015,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2016,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2017,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2018,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2019,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2020,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2021,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2022,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2023,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2024,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2025,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2026,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2027,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2028,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
2029,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2030,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
2031,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2032,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2033,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2034,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2035,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
2036,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2037,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2038,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2039,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2040,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2041,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2042,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2043,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2044,Water,Water,Wetland,Water,Wetland,NULL,NULL,Permanent_ice_and_snow
2045,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2046,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2047,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2048,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2049,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2050,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2051,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2052,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2053,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2054,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2055,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2056,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2057,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2058,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2059,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2060,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2061,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2062,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2063,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2064,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2065,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2066,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2067,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2068,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2069,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2070,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2071,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2072,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2073,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2074,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2075,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2076,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
2077,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2078,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2079,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2080,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2081,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2082,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2083,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2084,Water,Water,Water,NULL,Water,NULL,NULL,Water
2085,Water,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2086,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2087,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2088,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2089,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2090,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2091,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2092,Water,Water,Water,Water,Water,NULL,NULL,NULL
2093,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2094,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2095,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2096,Water,Water,Water,Water,Water,NULL,NULL,Built-up
2097,Water,Water,Water,Water,Water,NULL,NULL,Water
2098,Water,Water,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
2099,Water,Water,Water,Water,Water,NULL,NULL,Forest
2100,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2101,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2102,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2103,Water,Water,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Water
2104,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2105,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2106,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2107,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2108,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2109,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2110,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2111,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2112,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2113,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2114,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2115,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2116,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2117,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2118,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2119,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2120,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2121,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2122,Water,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2123,Water,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2124,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2125,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2126,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2127,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2128,Water,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2129,Water,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Water,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2131,Water,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2132,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
2133,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2134,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2135,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2136,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2137,Water,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2138,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
2139,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
2140,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Water
2141,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2142,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Forest
2143,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2144,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Cropland
2145,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2146,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2147,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2148,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Forest
2149,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Grassland
