Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKM_M_R
5850,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5851,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5852,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5853,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
5854,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5855,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5856,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5857,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5858,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5859,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5860,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5861,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5862,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5863,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5864,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
5865,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5866,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5867,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5868,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5869,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5870,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5871,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5872,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
5873,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5874,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
5875,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5876,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5877,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5878,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5879,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
5880,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5881,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5882,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5883,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5884,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5885,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5886,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5887,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5888,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5889,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5890,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5891,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5892,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5893,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5894,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5895,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
5896,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5897,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
5898,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5899,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5900,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5901,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5902,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5903,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5904,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5905,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5906,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5907,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5908,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
5909,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
5910,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5911,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5912,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5913,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5914,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5915,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5916,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
5917,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5918,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5919,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
5920,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5921,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
5922,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
5923,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5924,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5925,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
5926,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5927,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5928,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5929,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
5930,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5931,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5932,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5933,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5934,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5935,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5936,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5937,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5938,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5939,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5940,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5941,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5942,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5943,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5944,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5945,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5946,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5947,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5948,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5949,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5950,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
5951,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5952,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5953,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5954,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5955,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
5956,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5957,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
5958,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5959,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
5960,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5961,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
5962,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5963,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5964,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5965,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5966,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
5967,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5968,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
5969,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5970,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5971,Cropland,Cropland,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
5972,Cropland,Cropland,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
5973,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5974,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5975,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5976,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5977,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
5978,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5979,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5980,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
5981,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5982,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5983,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
5984,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5985,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5986,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
5987,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5988,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
5989,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5990,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5991,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
5992,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5993,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5994,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5995,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5996,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5997,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5998,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5999,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6000,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6001,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
6002,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
6003,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
6004,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6005,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
6006,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6007,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6008,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6009,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6010,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6011,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6012,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6013,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6014,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6015,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6016,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6017,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
6018,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
6019,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6020,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
6021,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6022,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
6023,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
6024,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
6025,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
6026,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
6027,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6028,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6029,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6030,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6031,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
6032,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6033,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6034,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
6035,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
6036,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,NULL
6037,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
6038,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
6039,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
6040,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6041,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
6042,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6043,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6044,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6045,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6046,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6047,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6048,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6049,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
6050,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
6051,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6052,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6053,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
6054,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
6055,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6056,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
6057,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6058,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
6059,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
6060,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6061,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6062,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6063,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6064,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6065,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6066,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6067,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6068,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6069,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6070,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6071,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6072,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6073,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6074,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6075,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6076,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6077,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6078,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
6079,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6080,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6081,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6082,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6083,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
6084,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6085,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
6086,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6087,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6088,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6089,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6090,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
6091,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6092,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6093,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6094,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6095,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6096,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6097,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6098,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6099,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6100,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6101,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6102,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
6103,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6104,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6105,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6106,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6107,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
6108,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6109,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6110,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6111,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6112,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6113,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6114,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6115,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6116,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6117,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6118,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6119,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6120,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6121,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
6122,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6123,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6124,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6125,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6126,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6127,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6128,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6129,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6130,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
6131,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
6132,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6133,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6134,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6135,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6136,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6137,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
6138,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6139,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
6140,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6141,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6142,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6143,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
6144,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6145,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6146,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
6147,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6148,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
6149,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
6150,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
6151,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6152,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6153,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
6154,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
