Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVF_M_R
3964,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3965,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3966,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3967,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3968,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3969,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3970,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
3971,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3972,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
3973,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3974,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3975,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3976,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
3977,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3978,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
3979,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3980,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3981,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
3982,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
3983,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
3984,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3985,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
3986,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
3987,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
3988,Cropland,Cropland,Wetland,NULL,Wetland,Forest,Forest,Grassland
3989,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3990,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
3991,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,NULL
3992,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Cropland
3993,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
3994,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
3995,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3996,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
3997,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
3998,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Cropland
3999,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,NULL
4000,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
4001,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
4002,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Bareland
4003,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Built-up
4004,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Forest
4005,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
4006,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
4007,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
4008,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Cropland
4009,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Bareland
4010,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Built-up
4011,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
4012,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Cropland
4013,Cropland,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4014,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4015,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
4016,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
4017,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4018,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
4019,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4020,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4021,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
4022,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4023,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4024,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
4025,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
4026,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
4027,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
4028,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
4029,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
4030,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
4031,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
4032,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
4033,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4034,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4035,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
4036,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
4037,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4038,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4039,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4040,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4041,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4042,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
4043,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4044,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4045,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4046,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4047,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4048,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4049,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
4050,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
4051,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
4052,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
4053,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
4054,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Cropland
4055,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4056,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4057,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4058,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4059,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4060,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
4061,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4062,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
4063,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4064,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4065,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
4066,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4067,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4068,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
4069,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4070,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4071,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
4072,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
4073,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
4074,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4075,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4076,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4077,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4078,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4079,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Water
4080,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Bareland
4081,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
4082,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
4083,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
4084,Cropland,Cropland,Water,NULL,Water,NULL,Grassland,Forest
4085,Cropland,Cropland,Water,NULL,Water,Shrubland,NULL,Forest
4086,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Forest
4087,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
4088,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
4089,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,NULL
4090,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
4091,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
4092,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
4093,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Built-up
4094,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Forest
4095,Cropland,Cropland,Water,NULL,Water,Cropland,Grassland,Forest
4096,Cropland,Cropland,Water,NULL,Water,Cropland,Forest,Cropland
4097,Cropland,Cropland,Water,NULL,Water,Cropland,Forest,Forest
4098,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
4099,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
4100,Cropland,Cropland,Water,NULL,Water,Bareland,NULL,Forest
4101,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
4102,Cropland,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
4103,Cropland,Cropland,Water,NULL,Water,Bareland,Bareland,Forest
4104,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4105,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4106,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4107,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4108,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4109,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
4110,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4111,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4112,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4113,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4114,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4115,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4116,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4117,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
4118,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4119,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4120,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4121,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4122,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4123,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4124,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4125,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4126,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4127,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4128,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4129,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4130,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4131,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
4132,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4133,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4134,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
4135,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4136,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4137,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4138,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4139,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
4140,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4141,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4142,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4143,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4144,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4145,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4146,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4147,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4148,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4149,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4150,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4151,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
4152,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4153,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4154,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4155,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4156,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
4157,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
4158,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4159,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4160,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4161,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4162,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
4163,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4164,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4165,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4166,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4167,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4168,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4169,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4170,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
4171,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4172,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
4173,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
4174,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
4175,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
4176,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4177,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4178,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4179,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4180,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4181,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
4182,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4183,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
4184,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4185,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4186,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4187,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4188,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4189,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4190,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
4191,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4192,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4193,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4194,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4195,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4196,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4197,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
4198,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4199,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4200,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4201,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
4202,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4203,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
4204,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4205,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4206,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
4207,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4208,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
4209,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
4210,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4211,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
4212,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4213,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
4214,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4215,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
4216,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4217,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4218,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4219,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
4220,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4221,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
4222,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
4223,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4224,Cropland,Bareland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4225,Cropland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4226,Cropland,Bareland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4227,Cropland,Bareland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4228,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4229,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4230,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4231,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4232,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
4233,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4234,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4235,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4236,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4237,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
4238,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4239,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4240,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4241,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4242,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4243,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4244,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4245,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4246,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4247,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4248,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4249,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4250,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4251,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4252,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4253,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4254,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4255,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
4256,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4257,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4258,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4259,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4260,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
4261,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4262,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4263,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4264,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4265,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4266,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4267,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4268,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4269,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
