Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFU_M_R
7054,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7055,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
7056,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
7057,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
7058,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
7059,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7060,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
7061,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7062,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
7063,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7064,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
7065,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7066,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7067,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
7068,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
7069,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
7070,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
7071,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
7072,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
7073,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7074,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7075,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7076,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7077,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
7078,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
7079,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
7080,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
7081,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7082,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
7083,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7084,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
7085,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7086,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Water
7087,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
7088,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7089,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
7090,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
7091,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7092,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
7093,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7094,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7095,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
7096,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7097,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
7098,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7099,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7100,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
7101,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
7102,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Water
7103,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
7104,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7105,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
7106,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
7107,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
7108,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
7109,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7110,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
7111,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7112,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7113,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
7114,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,Water
7115,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
7116,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7117,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
7118,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
7119,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Bareland
7120,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
7121,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
7122,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
7123,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
7124,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
7125,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
7126,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
7127,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
7128,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
7129,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
7130,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
7131,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
7132,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
7133,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7134,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
7135,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
7136,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
7137,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Bareland,Grassland
7138,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Bareland,Water
7139,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
7140,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Water
7141,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Grassland
7142,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Water
7143,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
7144,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
7145,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
7146,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
7147,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
7148,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
7149,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
7150,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
7151,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
7152,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
7153,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7154,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
7155,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
7156,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
7157,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
7158,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7159,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
7160,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7161,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Water
7162,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
7163,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
7164,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
7165,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7166,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Water
7167,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7168,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7169,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
7170,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7171,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7172,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
7173,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7174,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7175,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7176,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7177,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
7178,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
7179,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
7180,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Bareland
7181,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
7182,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
7183,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7184,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7185,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7186,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
7187,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
7188,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7189,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Bareland
7190,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
7191,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7192,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7193,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Water
7194,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
7195,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
7196,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
7197,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
7198,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7199,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7200,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
7201,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7202,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
7203,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
7204,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7205,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7206,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
7207,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7208,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7209,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
7210,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
7211,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
7212,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
7213,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7214,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
7215,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7216,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Water
7217,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
7218,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Water,Grassland
7219,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Water,Water
7220,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Water,Forest
7221,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
7222,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
7223,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
7224,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
7225,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
7226,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
7227,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
7228,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
7229,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
7230,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
7231,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
7232,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
7233,Water,Water,Grassland,NULL,Non_Wetland,Water,Built-up,Grassland
7234,Water,Water,Grassland,NULL,Non_Wetland,Water,Built-up,Water
7235,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
7236,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
7237,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
7238,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
7239,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
7240,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
7241,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
7242,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7243,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7244,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
7245,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7246,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7247,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7248,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7249,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
7250,Water,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7251,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7252,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7253,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7254,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
7255,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7256,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
7257,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7258,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7259,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7260,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
7261,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7262,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
7263,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
7264,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7265,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7266,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7267,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
7268,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7269,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7270,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
7271,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7272,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
7273,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7274,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7275,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
7276,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
7277,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7278,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
7279,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
7280,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7281,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
7282,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
7283,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Bareland,Grassland
7284,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
7285,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
7286,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
7287,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
7288,Water,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
7289,Water,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Water
7290,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
7291,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Water
7292,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
7293,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
7294,Water,Water,Grassland,Water,Non_Wetland,Wetland,Bareland,Water
7295,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
7296,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
7297,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
7298,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
7299,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
7300,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
7301,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
7302,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
7303,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
7304,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
7305,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
7306,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
7307,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
7308,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
7309,Water,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
7310,Water,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
7311,Water,Water,Grassland,Water,Non_Wetland,Built-up,Built-up,Grassland
7312,Water,Water,Grassland,Water,Non_Wetland,Built-up,Water,Water
7313,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
7314,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
7315,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
7316,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
7317,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
7318,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Grassland
7319,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Water
7320,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
7321,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
7322,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
7323,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
7324,Water,Water,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
7325,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7326,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7327,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
7328,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7329,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7330,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7331,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7332,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
7333,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7334,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7335,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7336,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
7337,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7338,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7339,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
7340,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7341,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7342,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7343,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7344,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7345,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7346,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7347,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
7348,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7349,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7350,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7351,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7352,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7353,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
7354,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7355,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
7356,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
7357,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
7358,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7359,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
7360,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
7361,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
7362,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7363,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
7364,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
7365,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Water
7366,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Forest
