Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLN_M_R
6397,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6398,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
6399,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
6400,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6401,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6402,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6403,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6404,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
6405,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6406,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6407,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6408,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
6409,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6410,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6411,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
6412,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6413,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
6414,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6415,Cropland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
6416,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
6417,Cropland,Water,Water,NULL,Water,Shrubland,Shrubland,Water
6418,Cropland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6419,Cropland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6420,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6421,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6422,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6423,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6424,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6425,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6426,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6427,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6428,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6429,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6430,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6431,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6432,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6433,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6434,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6435,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6436,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6437,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
6438,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6439,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6440,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6441,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6442,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6443,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6444,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6445,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6446,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6447,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6448,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
6449,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6450,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6451,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
6452,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
6453,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6454,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6455,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6456,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6457,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6458,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6459,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6460,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6461,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6462,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6463,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6464,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6465,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6466,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6467,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6468,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6469,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6470,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6471,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6472,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
6473,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6474,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6475,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6476,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6477,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6478,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6479,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6480,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6481,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6482,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6483,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6484,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6485,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6486,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6487,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6488,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
6489,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6490,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6491,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6492,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6493,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6494,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6495,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6496,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6497,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6498,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6499,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6500,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6501,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6502,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6503,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6504,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6505,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6506,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6507,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
6508,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6509,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6510,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
6511,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6512,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6513,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6514,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6515,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
6516,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6517,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6518,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6519,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6520,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6521,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6522,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6523,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6524,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6525,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6526,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6527,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6528,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6529,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6530,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6531,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6532,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6533,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6534,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
6535,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6536,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
6537,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
6538,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6539,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6540,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
6541,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
6542,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6543,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
6544,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6545,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6546,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6547,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6548,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6549,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6550,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6551,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
6552,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6553,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
6554,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
6555,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6556,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6557,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6558,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6559,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6560,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6561,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6562,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6563,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6564,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
6565,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6566,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6567,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
6568,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
6569,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6570,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6571,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
6572,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6573,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
6574,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
6575,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6576,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
6577,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
6578,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6579,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6580,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6581,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6582,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6583,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6584,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6585,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6586,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6587,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6588,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6589,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6590,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6591,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6592,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6593,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6594,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6595,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6596,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6597,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6598,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6599,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6600,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6601,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6602,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6603,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
6604,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6605,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6606,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6607,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6608,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6609,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6610,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6611,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6612,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6613,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6614,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6615,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6616,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6617,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6618,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6619,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6620,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6621,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6622,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6623,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6624,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6625,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6626,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6627,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6628,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6629,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6630,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6631,Cropland,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6632,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6633,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6634,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6635,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6636,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6637,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6638,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6639,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6640,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
6641,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6642,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6643,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6644,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6645,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6646,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6647,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6648,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6649,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6650,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6651,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6652,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6653,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6654,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6655,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6656,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6657,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6658,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6659,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6660,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6661,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6662,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6663,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6664,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6665,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6666,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6667,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6668,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6669,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6670,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6671,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6672,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6673,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6674,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6675,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6676,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6677,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
6678,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6679,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
6680,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6681,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
6682,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6683,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6684,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6685,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6686,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
6687,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6688,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Built-up
6689,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6690,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6691,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6692,Cropland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6693,Cropland,Forest,Forest,Water,Non_Wetland,Forest,NULL,Forest
6694,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
6695,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
6696,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6697,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
6698,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
6699,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
6700,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
6701,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
6702,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
6703,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6704,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
6705,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
6706,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
6707,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6708,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6709,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
6710,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
