Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MFU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MFU_M_R
1846,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1847,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1848,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1849,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1850,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1851,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1852,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1853,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1854,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
1855,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1856,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1857,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1858,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1859,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1860,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
1861,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1862,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1863,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1864,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
1865,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1866,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1867,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1868,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1869,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1870,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1871,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1872,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1873,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1874,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
1875,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1876,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
1877,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1878,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1879,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1880,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1881,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Water
1882,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
1883,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1884,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1885,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
1886,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
1887,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1888,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
1889,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1890,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
1891,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1892,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1893,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1894,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1895,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1896,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1897,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1898,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1899,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1900,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1901,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1902,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1903,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1904,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1905,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1906,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1907,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1908,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1909,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1910,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1911,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1912,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1913,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1914,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
1915,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1916,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1917,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
1918,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1919,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1920,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1921,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1922,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
1923,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
1924,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
1925,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1926,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1927,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1928,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1929,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1930,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1931,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1932,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1933,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1934,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1935,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1936,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1937,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1938,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1939,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
1940,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1941,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1942,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Water
1943,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1944,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1945,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1946,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1947,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1948,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1949,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1950,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1951,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
1952,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1953,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
1954,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1955,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1956,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1957,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1958,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1959,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1960,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1961,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
1962,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1963,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
1964,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1965,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1966,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1967,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1968,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
1969,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
1970,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1971,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
1972,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1973,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1974,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1975,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1976,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
1977,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1978,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
1979,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
1980,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
1981,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
1982,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
1983,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
1984,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
1985,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
1986,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1987,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1988,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1989,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
1990,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1991,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
1992,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
1993,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1994,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1995,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1996,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1997,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1998,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1999,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
2000,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
2001,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2002,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2003,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2004,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2005,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2006,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2007,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2008,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2009,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2010,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2011,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2012,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
2013,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
2014,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2015,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Water
2016,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2017,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
2018,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
2019,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
2020,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
2021,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2022,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2023,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2024,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
2025,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2026,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2027,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2028,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
2029,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2030,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2031,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2032,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2033,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
2034,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
2035,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
2036,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Bareland
2037,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2038,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2039,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2040,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2041,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
2042,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2043,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2044,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Water
2045,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
2046,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
2047,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2048,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2049,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2050,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
2051,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2052,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2053,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
2054,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
2055,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2056,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2057,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2058,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
2059,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2060,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2061,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2062,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2063,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2064,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2065,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
2066,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2067,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
2068,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2069,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2070,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2071,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
2072,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
2073,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2074,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2075,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2076,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2077,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
2078,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2079,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2080,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
2081,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2082,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2083,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
2084,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
2085,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
2086,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2087,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2088,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
2089,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
2090,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2091,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2092,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
2093,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2094,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Water
2095,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
2096,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2097,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
2098,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
2099,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2100,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
2101,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
2102,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,NULL
2103,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2104,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2105,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2106,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
2107,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2108,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2109,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2110,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
2111,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
2112,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2113,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
2114,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2115,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2116,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
2117,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2118,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
2119,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
2120,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
2121,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
2122,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Forest
2123,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
2124,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2125,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2126,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2127,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2128,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
2129,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
2130,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2131,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2132,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2133,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
2134,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2135,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2136,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2137,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2138,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2139,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
2140,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2141,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
2142,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2143,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2144,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2145,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2146,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2147,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2148,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2149,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2150,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
2151,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2152,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2153,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2154,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
2155,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2156,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2157,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2158,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
2159,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2160,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2161,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
2162,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2163,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
2164,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
2165,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2166,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2167,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2168,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2169,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2170,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2171,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2172,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2173,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2174,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2175,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2176,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
2177,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2178,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
2179,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2180,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2181,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2182,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Grassland
2183,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
2184,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2185,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
2186,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2187,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Bareland,Water
2188,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
2189,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
