Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MDT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MDT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MDT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MDT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MDT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MDT_M_R
2204,Water,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
2205,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
2206,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
2207,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
2208,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
2209,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
2210,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2211,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2212,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2213,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2214,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2215,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
2216,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
2217,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
2218,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
2219,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
2220,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
2221,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
2222,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2223,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2224,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2225,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
2226,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
2227,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
2228,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
2229,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2230,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2231,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2232,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2233,Water,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
2234,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2235,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2236,Water,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2237,Water,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2238,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2239,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2240,Water,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2241,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2242,Water,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2243,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2244,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2245,Water,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
2246,Water,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2247,Water,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
2248,Water,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2249,Water,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
2250,Water,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
2251,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2252,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2253,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2254,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2255,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
2256,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Bareland,Grassland
2257,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
2258,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2259,Water,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2260,Water,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2261,Water,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
2262,Water,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2263,Water,Forest,Bareland,Water,Non_Wetland,Water,Bareland,Forest
2264,Water,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
2265,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2266,Water,Forest,Water,NULL,Water,Bareland,Bareland,Forest
2267,Water,Forest,Water,NULL,Water,Water,Bareland,Forest
2268,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
2269,Water,Forest,Water,Water,Water,NULL,NULL,Water
2270,Water,Forest,Water,Water,Water,Bareland,Water,Bareland
2271,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2272,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2273,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2274,Water,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2275,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2276,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2277,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2278,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2279,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2280,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2281,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2282,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2283,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2284,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2285,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2286,Water,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2287,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2288,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2289,Water,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2290,Water,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2291,Water,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2292,Water,Forest,Forest,Water,Non_Wetland,Water,Bareland,Forest
2293,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
2294,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
2295,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
2296,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
2297,Permanent_ice_and_snow,Bareland,Water,Water,Water,Bareland,Bareland,Water
2298,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
2299,Permanent_ice_and_snow,Built-up,Water,Water,Water,Bareland,Bareland,Grassland
2300,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2301,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2302,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2303,Permanent_ice_and_snow,Water,Water,NULL,Water,Water,Bareland,Water
2304,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2305,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
2306,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2307,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2308,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2309,Permanent_ice_and_snow,Forest,Water,NULL,Water,Bareland,Bareland,Water
2310,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2311,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2312,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2313,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2314,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2315,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2316,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2317,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2318,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2319,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2320,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2321,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2322,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2323,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2324,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2325,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2326,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2327,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2328,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2329,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2330,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2331,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2332,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
2333,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2334,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2335,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2336,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
2337,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2338,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2339,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2340,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2341,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2342,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
2343,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2344,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2345,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2346,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2347,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2348,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2349,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
2350,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2351,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2352,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2353,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2354,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2355,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2356,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2357,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2358,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2359,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2360,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2361,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2362,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2363,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2364,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2365,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2366,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2367,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2368,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2369,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2370,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2371,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2372,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2373,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2374,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2375,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2376,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2377,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2378,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2379,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2380,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2381,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2382,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2383,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2384,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2385,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2386,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2387,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2388,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2389,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2390,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2391,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2392,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2393,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2394,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2395,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Forest
2396,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2397,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2398,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2399,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2400,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2401,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2402,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2403,Forest,Wetland,Wetland,NULL,Wetland,Water,Bareland,Forest
2404,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2405,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2406,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2407,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2408,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2409,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2410,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
2411,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2412,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
2413,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
2414,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
2415,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2416,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2417,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2418,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Forest
2419,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
2420,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
2421,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2422,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2423,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2424,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
2425,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2426,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2427,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2428,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
2429,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2430,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
2431,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
2432,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2433,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2434,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2435,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2436,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2437,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2438,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2439,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2440,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2441,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Grassland
2442,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2443,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2444,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2445,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2446,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2447,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2448,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2449,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2450,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2451,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2452,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2453,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2454,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2455,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2456,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2457,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2458,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2459,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2460,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
2461,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2462,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
2463,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2464,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
2465,Forest,Wetland,Forest,Water,Non_Wetland,Water,Bareland,Grassland
2466,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2467,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2468,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2469,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2470,Forest,Bareland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2471,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2472,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2473,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
2474,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2475,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2476,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2477,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2478,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2479,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2480,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2481,Forest,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2482,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2483,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2484,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2485,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2486,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2487,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2488,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2489,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2490,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2491,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2492,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2493,Forest,Built-up,Grassland,Water,Non_Wetland,Water,Forest,Water
2494,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Water
2495,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2496,Forest,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Water
2497,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2498,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2499,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
2500,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2501,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2502,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2503,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
2504,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2505,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland,Bareland,Water
2506,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
2507,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2508,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2509,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2510,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2511,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Forest
2512,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2513,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2514,Forest,Built-up,Water,NULL,Water,Grassland,Bareland,Forest
2515,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2516,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2517,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2518,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2519,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
2520,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2521,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2522,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2523,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2524,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
