Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LUR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LUR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LUR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LUR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LUR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LUR_M_R
2149,Forest,Wetland,Cropland,Water,Non_Wetland,Water
2150,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2151,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2152,Forest,Wetland,Wetland,Water,Wetland,Grassland
2153,Forest,Wetland,Wetland,Water,Wetland,Water
2154,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2155,Forest,Wetland,Water,Non_Water,Water,Grassland
2156,Forest,Wetland,Water,Water,Water,Water
2157,Forest,Wetland,Water,Water,Water,Forest
2158,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2159,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2160,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2161,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2162,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
2163,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2164,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2165,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2166,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2167,Forest,Wetland,Forest,Water,Non_Wetland,Water
2168,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2169,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2170,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water
2171,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
2172,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2173,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water
2174,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
2175,Forest,Bareland,Shrubland,Water,Non_Wetland,Bareland
2176,Forest,Bareland,Shrubland,Water,Non_Wetland,Water
2177,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
2178,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
2179,Forest,Bareland,Cropland,NULL,Non_Wetland,Water
2180,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2181,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2182,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2183,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Forest
2184,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland
2185,Forest,Bareland,Cropland,Water,Non_Wetland,Water
2186,Forest,Bareland,Wetland,Water,Wetland,Water
2187,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2188,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2189,Forest,Bareland,Bareland,NULL,Non_Wetland,Water
2190,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
2191,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2192,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
2193,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Forest
2194,Forest,Bareland,Bareland,Water,Non_Wetland,Grassland
2195,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland
2196,Forest,Bareland,Bareland,Water,Non_Wetland,Water
2197,Forest,Bareland,Water,NULL,Water,Grassland
2198,Forest,Bareland,Water,NULL,Water,Water
2199,Forest,Bareland,Water,Water,Water,Water
2200,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
2201,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2202,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2203,Forest,Bareland,Forest,NULL,Non_Wetland,Water
2204,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2205,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland
2206,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water
2207,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest
2208,Forest,Bareland,Forest,Water,Non_Wetland,Bareland
2209,Forest,Bareland,Forest,Water,Non_Wetland,Water
2210,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2211,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2212,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2213,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2214,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2215,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2216,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2217,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
2218,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2219,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland
2220,Forest,Built-up,Shrubland,Water,Non_Wetland,Water
2221,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2222,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2223,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2224,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2225,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2226,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2227,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2228,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2229,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2230,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2231,Forest,Built-up,Cropland,NULL,Non_Wetland,Water
2232,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2233,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2234,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
2235,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water
2236,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2237,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland
2238,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland
2239,Forest,Built-up,Cropland,Water,Non_Wetland,Water
2240,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
2241,Forest,Built-up,Wetland,Water,Wetland,Bareland
2242,Forest,Built-up,Wetland,Water,Wetland,Water
2243,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2244,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2245,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2246,Forest,Built-up,Bareland,NULL,Non_Wetland,Water
2247,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2248,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
2249,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2250,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2251,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland
2252,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland
2253,Forest,Built-up,Bareland,Water,Non_Wetland,Water
2254,Forest,Built-up,Bareland,Water,Non_Wetland,Forest
2255,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2256,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2257,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2258,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2259,Forest,Built-up,Water,NULL,Water,Forest
2260,Forest,Built-up,Water,Non_Water,Water,Forest
2261,Forest,Built-up,Water,Water,Water,Bareland
2262,Forest,Built-up,Water,Water,Water,Water
2263,Forest,Built-up,Water,Water,Water,Forest
2264,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2265,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2266,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2267,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2268,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2269,Forest,Built-up,Forest,NULL,Non_Wetland,Water
2270,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2271,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2272,Forest,Built-up,Forest,Non_Water,Non_Wetland,Cropland
2273,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2274,Forest,Built-up,Forest,Water,Non_Wetland,Grassland
2275,Forest,Built-up,Forest,Water,Non_Wetland,Bareland
2276,Forest,Built-up,Forest,Water,Non_Wetland,Water
2277,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2278,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2279,Forest,Water,NULL,NULL,Non_Wetland,Forest
2280,Forest,Water,NULL,Non_Water,Non_Wetland,Cropland
2281,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2282,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2283,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2284,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2285,Forest,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2286,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2287,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
2288,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2289,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2290,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2291,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2292,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2293,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2294,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2295,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2296,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2297,Forest,Water,Shrubland,Water,Non_Wetland,Water
2298,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2299,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2300,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2301,Forest,Water,Grassland,NULL,Non_Wetland,Water
2302,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2303,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
2304,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland
2305,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2306,Forest,Water,Grassland,Water,Non_Wetland,Water
2307,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2308,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2309,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2310,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2311,Forest,Water,Cropland,NULL,Non_Wetland,Built-up
2312,Forest,Water,Cropland,NULL,Non_Wetland,Water
2313,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2314,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2315,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2316,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
2317,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
2318,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2319,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2320,Forest,Water,Cropland,Water,Non_Wetland,Cropland
2321,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2322,Forest,Water,Cropland,Water,Non_Wetland,Water
2323,Forest,Water,Cropland,Water,Non_Wetland,Forest
2324,Forest,Water,Wetland,NULL,Wetland,Water
2325,Forest,Water,Wetland,NULL,Wetland,Forest
2326,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2327,Forest,Water,Wetland,Non_Water,Wetland,Cropland
2328,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2329,Forest,Water,Wetland,Non_Water,Wetland,Water
2330,Forest,Water,Wetland,Non_Water,Wetland,Forest
2331,Forest,Water,Wetland,Water,Wetland,Grassland
2332,Forest,Water,Wetland,Water,Wetland,Cropland
2333,Forest,Water,Wetland,Water,Wetland,Bareland
2334,Forest,Water,Wetland,Water,Wetland,Water
2335,Forest,Water,Wetland,Water,Wetland,Forest
2336,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2337,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2338,Forest,Water,Bareland,NULL,Non_Wetland,Water
2339,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2340,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2341,Forest,Water,Bareland,Non_Water,Non_Wetland,Cropland
2342,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2343,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2344,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2345,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2346,Forest,Water,Bareland,Water,Non_Wetland,Cropland
2347,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2348,Forest,Water,Bareland,Water,Non_Wetland,Water
2349,Forest,Water,Bareland,Water,Non_Wetland,Forest
2350,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2351,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2352,Forest,Water,Built-up,NULL,Non_Wetland,Built-up
2353,Forest,Water,Built-up,NULL,Non_Wetland,Water
2354,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2355,Forest,Water,Water,NULL,Water,Grassland
2356,Forest,Water,Water,NULL,Water,Bareland
2357,Forest,Water,Water,NULL,Water,Water
2358,Forest,Water,Water,NULL,Water,Forest
2359,Forest,Water,Water,Non_Water,Water,Grassland
2360,Forest,Water,Water,Non_Water,Water,Cropland
2361,Forest,Water,Water,Non_Water,Water,Bareland
2362,Forest,Water,Water,Non_Water,Water,Water
2363,Forest,Water,Water,Non_Water,Water,Forest
2364,Forest,Water,Water,Water,Water,Grassland
2365,Forest,Water,Water,Water,Water,Cropland
2366,Forest,Water,Water,Water,Water,Bareland
2367,Forest,Water,Water,Water,Water,Water
2368,Forest,Water,Water,Water,Water,Forest
2369,Forest,Water,Forest,NULL,Non_Wetland,NULL
2370,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2371,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2372,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2373,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2374,Forest,Water,Forest,NULL,Non_Wetland,Water
2375,Forest,Water,Forest,NULL,Non_Wetland,Forest
2376,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2377,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
2378,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2379,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2380,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2381,Forest,Water,Forest,Water,Non_Wetland,Grassland
2382,Forest,Water,Forest,Water,Non_Wetland,Cropland
2383,Forest,Water,Forest,Water,Non_Wetland,Bareland
2384,Forest,Water,Forest,Water,Non_Wetland,Water
2385,Forest,Water,Forest,Water,Non_Wetland,Forest
2386,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2387,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2388,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2389,Forest,Forest,NULL,NULL,Non_Wetland,Water
2390,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2391,Forest,Forest,NULL,Non_Water,Non_Wetland,Water
2392,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2393,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2394,Forest,Forest,NULL,Water,Non_Wetland,Forest
2395,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2396,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2397,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2398,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2399,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2400,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2401,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2402,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2403,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2404,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2405,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2406,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2407,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2408,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2409,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
2410,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2411,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2412,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2413,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2414,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2415,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2416,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2417,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2418,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2419,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2420,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2421,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2422,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2423,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
2424,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2425,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2426,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2427,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2428,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2429,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2430,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2431,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2432,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2433,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2434,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2435,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2436,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2437,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
2438,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
2439,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2440,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2441,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2442,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2443,Forest,Forest,Cropland,Water,Non_Wetland,Water
2444,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2445,Forest,Forest,Wetland,NULL,Wetland,Water
2446,Forest,Forest,Wetland,NULL,Wetland,Forest
2447,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2448,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2449,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2450,Forest,Forest,Wetland,Non_Water,Wetland,Water
2451,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2452,Forest,Forest,Wetland,Water,Wetland,Grassland
2453,Forest,Forest,Wetland,Water,Wetland,Cropland
2454,Forest,Forest,Wetland,Water,Wetland,Bareland
2455,Forest,Forest,Wetland,Water,Wetland,Water
2456,Forest,Forest,Wetland,Water,Wetland,Forest
2457,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2458,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2459,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2460,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2461,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2462,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2463,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2464,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2465,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2466,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2467,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2468,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
2469,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2470,Forest,Forest,Bareland,Water,Non_Wetland,Water
2471,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2472,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2473,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2474,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2475,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2476,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2477,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland
2478,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2479,Forest,Forest,Built-up,Water,Non_Wetland,Bareland
2480,Forest,Forest,Built-up,Water,Non_Wetland,Water
2481,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2482,Forest,Forest,Water,NULL,Water,NULL
2483,Forest,Forest,Water,NULL,Water,Grassland
2484,Forest,Forest,Water,NULL,Water,Bareland
2485,Forest,Forest,Water,NULL,Water,Water
2486,Forest,Forest,Water,NULL,Water,Forest
2487,Forest,Forest,Water,Non_Water,Water,NULL
2488,Forest,Forest,Water,Non_Water,Water,Grassland
2489,Forest,Forest,Water,Non_Water,Water,Cropland
2490,Forest,Forest,Water,Non_Water,Water,Bareland
2491,Forest,Forest,Water,Non_Water,Water,Water
2492,Forest,Forest,Water,Non_Water,Water,Forest
2493,Forest,Forest,Water,Water,Water,NULL
2494,Forest,Forest,Water,Water,Water,Grassland
2495,Forest,Forest,Water,Water,Water,Cropland
2496,Forest,Forest,Water,Water,Water,Bareland
2497,Forest,Forest,Water,Water,Water,Water
2498,Forest,Forest,Water,Water,Water,Forest
2499,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2500,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2501,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2502,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2503,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2504,Forest,Forest,Forest,NULL,Non_Wetland,Water
2505,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2506,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2507,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2508,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2509,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2510,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2511,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2512,Forest,Forest,Forest,Water,Non_Wetland,NULL
2513,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2514,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2515,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2516,Forest,Forest,Forest,Water,Non_Wetland,Water
2517,Forest,Forest,Forest,Water,Non_Wetland,Forest
