Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPV_M_R
7182,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7183,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7184,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7185,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
7186,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7187,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7188,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
7189,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7190,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7191,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7192,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7193,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7194,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7195,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
7196,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7197,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7198,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7199,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7200,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
7201,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7202,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7203,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7204,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7205,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
7206,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
7207,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
7208,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7209,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7210,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
7211,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
7212,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7213,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7214,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7215,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7216,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7217,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7218,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7219,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7220,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7221,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7222,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7223,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7224,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
7225,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7226,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
7227,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7228,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7229,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7230,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7231,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7232,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7233,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7234,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7235,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7236,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7237,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7238,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7239,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7240,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7241,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7242,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
7243,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7244,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
7245,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Water
7246,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
7247,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
7248,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7249,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
7250,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7251,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7252,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
7253,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
7254,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7255,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7256,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
7257,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
7258,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7259,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
7260,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
7261,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
7262,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
7263,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7264,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7265,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7266,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7267,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7268,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7269,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7270,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7271,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7272,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
7273,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7274,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7275,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7276,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7277,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
7278,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
7279,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
7280,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
7281,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7282,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7283,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7284,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7285,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7286,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7287,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7288,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
7289,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
7290,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
7291,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
7292,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
7293,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
7294,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
7295,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
7296,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Water
7297,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7298,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7299,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
7300,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7301,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7302,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7303,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7304,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7305,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
7306,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
7307,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7308,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7309,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7310,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
7311,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7312,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7313,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
7314,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
7315,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
7316,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7317,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
7318,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7319,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
7320,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7321,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7322,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7323,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7324,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
7325,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7326,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7327,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
7328,Bareland,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
7329,Bareland,Water,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
7330,Bareland,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
7331,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
7332,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7333,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7334,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
7335,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland,Bareland
7336,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
7337,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Bareland
7338,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7339,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
7340,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
7341,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
7342,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
7343,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
7344,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7345,Bareland,Water,NULL,Water,Non_Wetland,NULL,Bareland,Bareland
7346,Bareland,Water,NULL,Water,Non_Wetland,NULL,Bareland,Water
7347,Bareland,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
7348,Bareland,Water,NULL,Water,Non_Wetland,NULL,Water,Bareland
7349,Bareland,Water,NULL,Water,Non_Wetland,NULL,Water,Water
7350,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
7351,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Bareland,Bareland
7352,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Bareland,Water
7353,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Water,Bareland
7354,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
7355,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
7356,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
7357,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
7358,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
7359,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
7360,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
7361,Bareland,Water,NULL,Water,Non_Wetland,Water,Bareland,Bareland
7362,Bareland,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
7363,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
7364,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
7365,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7366,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
7367,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
7368,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7369,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
7370,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
7371,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
7372,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
7373,Bareland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7374,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7375,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
7376,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7377,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
7378,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
7379,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7380,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7381,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7382,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7383,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7384,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7385,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
7386,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7387,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7388,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7389,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7390,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
7391,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
7392,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7393,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
7394,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
7395,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
7396,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
7397,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
7398,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7399,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7400,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
7401,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
7402,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
7403,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
7404,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
7405,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7406,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
7407,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7408,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
7409,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7410,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Bareland
7411,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Water
7412,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
7413,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
7414,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,Bareland
7415,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland,Water
7416,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
7417,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
7418,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Bareland,Bareland
7419,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
7420,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
7421,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
7422,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
7423,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
7424,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
7425,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
7426,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
7427,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7428,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
7429,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7430,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
7431,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7432,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7433,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7434,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
7435,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7436,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7437,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7438,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
7439,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
7440,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
7441,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
7442,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
7443,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7444,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7445,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7446,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7447,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7448,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7449,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
7450,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
7451,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7452,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
7453,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7454,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7455,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7456,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7457,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7458,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
7459,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7460,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7461,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7462,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7463,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
7464,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
7465,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
7466,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7467,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
7468,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
7469,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
7470,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7471,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
7472,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7473,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
7474,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
7475,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
7476,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7477,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7478,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
7479,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7480,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
7481,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
7482,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7483,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7484,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
7485,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
